draw,metric,group_or_item,year,value
2,income_elasticity_median_income,meatsea,,0.1170031098776517
2,income_elasticity_median_income,nonfood,,1.1555852279251049
2,income_elasticity_median_income,oil,,-0.4622301003712525
2,income_elasticity_median_income,vegfruit,,0.7415750864834608
3,daily_kcal_per_cap_weighted,dairyegg,2030.0,76.30757419817807
3,daily_kcal_per_cap_weighted,dairyegg,2050.0,78.66373292491878
3,daily_kcal_per_cap_weighted,grain,2030.0,703.1907047627413
3,daily_kcal_per_cap_weighted,grain,2050.0,683.2829783124323
3,daily_kcal_per_cap_weighted,meatsea,2030.0,325.8256926229887
3,daily_kcal_per_cap_weighted,meatsea,2050.0,336.5751712529485
3,daily_kcal_per_cap_weighted,oil,2030.0,216.979362124673
3,daily_kcal_per_cap_weighted,oil,2050.0,212.6999214688815
3,daily_kcal_per_cap_weighted,vegfruit,2030.0,116.03894837834198
3,daily_kcal_per_cap_weighted,vegfruit,2050.0,118.14806237446294
3,feed_grain_million_ton,aquatic,2030.0,22.599177569500913
3,feed_grain_million_ton,aquatic,2050.0,21.969523590681057
3,feed_grain_million_ton,beef,2030.0,36.720930629407114
3,feed_grain_million_ton,beef,2050.0,36.186329962718794
3,feed_grain_million_ton,egg,2030.0,54.18606492762057
3,feed_grain_million_ton,egg,2050.0,53.27894489731179
3,feed_grain_million_ton,milk,2030.0,12.474666086125646
3,feed_grain_million_ton,milk,2050.0,12.322355241331204
3,feed_grain_million_ton,mutton,2030.0,23.905859648167336
3,feed_grain_million_ton,mutton,2050.0,24.222152729009025
3,feed_grain_million_ton,pork,2030.0,140.3047241217539
3,feed_grain_million_ton,pork,2050.0,138.3188631151194
3,feed_grain_million_ton,poultry,2030.0,43.4015396661282
3,feed_grain_million_ton,poultry,2050.0,43.151249923263414
3,income_elasticity_median_income,dairyegg,,0.4014853726013031
3,income_elasticity_median_income,grain,,-0.625500028748408
3,income_elasticity_median_income,meatsea,,0.0794217548593117
3,income_elasticity_median_income,nonfood,,1.1495402841641325
3,income_elasticity_median_income,oil,,-0.455406242184361
3,income_elasticity_median_income,vegfruit,,0.5238716263006147
4,daily_kcal_per_cap_weighted,dairyegg,2030.0,74.26478411459613
4,daily_kcal_per_cap_weighted,dairyegg,2050.0,78.15979864448984
4,daily_kcal_per_cap_weighted,grain,2030.0,840.8297103843322
4,daily_kcal_per_cap_weighted,grain,2050.0,857.2652052591691
4,daily_kcal_per_cap_weighted,meatsea,2030.0,400.4891277153824
4,daily_kcal_per_cap_weighted,meatsea,2050.0,418.8517006807252
4,daily_kcal_per_cap_weighted,oil,2030.0,263.76533113975745
4,daily_kcal_per_cap_weighted,oil,2050.0,266.3859215036021
4,daily_kcal_per_cap_weighted,vegfruit,2030.0,128.26853875419823
4,daily_kcal_per_cap_weighted,vegfruit,2050.0,134.25316433781836
4,feed_grain_million_ton,aquatic,2030.0,28.17710870155999
4,feed_grain_million_ton,aquatic,2050.0,27.618144825028477
4,feed_grain_million_ton,beef,2030.0,46.59016392033944
4,feed_grain_million_ton,beef,2050.0,46.84277918457079
4,feed_grain_million_ton,egg,2030.0,52.77701911536516
4,feed_grain_million_ton,egg,2050.0,52.97849243712646
4,feed_grain_million_ton,milk,2030.0,12.114734705041275
4,feed_grain_million_ton,milk,2050.0,12.21786179841992
4,feed_grain_million_ton,mutton,2030.0,31.344435507114103
4,feed_grain_million_ton,mutton,2050.0,32.872439227186966
4,feed_grain_million_ton,pork,2030.0,171.46873945889436
4,feed_grain_million_ton,pork,2050.0,171.01311369866332
4,feed_grain_million_ton,poultry,2030.0,53.64072482449462
4,feed_grain_million_ton,poultry,2050.0,53.9690308826886
4,income_elasticity_median_income,dairyegg,,0.7168262182067077
4,income_elasticity_median_income,grain,,-0.0320774452831462
4,income_elasticity_median_income,meatsea,,0.9824515530229092
4,income_elasticity_median_income,nonfood,,1.051472919017847
4,income_elasticity_median_income,oil,,0.405197457914739
4,income_elasticity_median_income,vegfruit,,0.9156276868805148
5,daily_kcal_per_cap_weighted,dairyegg,2030.0,63.421233552449216
5,daily_kcal_per_cap_weighted,dairyegg,2050.0,64.01982781911927
5,daily_kcal_per_cap_weighted,grain,2030.0,850.0081862418781
5,daily_kcal_per_cap_weighted,grain,2050.0,852.8286384361409
5,daily_kcal_per_cap_weighted,meatsea,2030.0,358.08539863759705
5,daily_kcal_per_cap_weighted,meatsea,2050.0,362.0085463741448
5,daily_kcal_per_cap_weighted,oil,2030.0,245.2816020781466
5,daily_kcal_per_cap_weighted,oil,2050.0,245.28271746334232
5,daily_kcal_per_cap_weighted,vegfruit,2030.0,106.36784596012936
5,daily_kcal_per_cap_weighted,vegfruit,2050.0,106.60600929861984
5,feed_grain_million_ton,aquatic,2030.0,24.81977764450625
5,feed_grain_million_ton,aquatic,2050.0,23.64109983753058
5,feed_grain_million_ton,beef,2030.0,40.49042698990335
5,feed_grain_million_ton,beef,2050.0,39.128329366301855
5,feed_grain_million_ton,egg,2030.0,45.08225281536993
5,feed_grain_million_ton,egg,2050.0,43.40546558167968
5,feed_grain_million_ton,milk,2030.0,10.33876339448971
5,feed_grain_million_ton,milk,2050.0,10.000406679275716
5,feed_grain_million_ton,mutton,2030.0,26.51989272002068
5,feed_grain_million_ton,mutton,2050.0,26.39195243178804
5,feed_grain_million_ton,pork,2030.0,154.12974961603695
5,feed_grain_million_ton,pork,2050.0,148.65162800262326
5,feed_grain_million_ton,poultry,2030.0,47.71008629559341
5,feed_grain_million_ton,poultry,2050.0,46.437340086138214
5,income_elasticity_median_income,dairyegg,,0.1553746674056745
5,income_elasticity_median_income,grain,,-0.0733183103098766
5,income_elasticity_median_income,meatsea,,0.1128910168463769
5,income_elasticity_median_income,nonfood,,1.1400950507557497
5,income_elasticity_median_income,oil,,-0.0791266595632068
5,income_elasticity_median_income,vegfruit,,0.1132793063445268
6,daily_kcal_per_cap_weighted,dairyegg,2030.0,65.06074817630814
6,daily_kcal_per_cap_weighted,dairyegg,2050.0,66.50978048291957
6,daily_kcal_per_cap_weighted,grain,2030.0,773.9353183016061
6,daily_kcal_per_cap_weighted,grain,2050.0,770.0179012723937
6,daily_kcal_per_cap_weighted,meatsea,2030.0,350.42661079482644
6,daily_kcal_per_cap_weighted,meatsea,2050.0,361.6713598630738
6,daily_kcal_per_cap_weighted,oil,2030.0,237.36515065202144
6,daily_kcal_per_cap_weighted,oil,2050.0,236.38129736278947
6,daily_kcal_per_cap_weighted,vegfruit,2030.0,108.02380901885547
6,daily_kcal_per_cap_weighted,vegfruit,2050.0,108.4873336363802
6,feed_grain_million_ton,aquatic,2030.0,24.24943563566471
6,feed_grain_million_ton,aquatic,2050.0,23.546086357734033
6,feed_grain_million_ton,beef,2030.0,39.12801709480854
6,feed_grain_million_ton,beef,2050.0,38.51460386906607
6,feed_grain_million_ton,egg,2030.0,46.21687973880758
6,feed_grain_million_ton,egg,2050.0,45.064954568182344
6,feed_grain_million_ton,milk,2030.0,10.625296269523483
6,feed_grain_million_ton,milk,2050.0,10.407305211864266
6,feed_grain_million_ton,mutton,2030.0,25.192722607198885
6,feed_grain_million_ton,mutton,2050.0,25.477386918671417
6,feed_grain_million_ton,pork,2030.0,151.11715758598842
6,feed_grain_million_ton,pork,2050.0,148.8626392947196
6,feed_grain_million_ton,poultry,2030.0,46.62320922143993
6,feed_grain_million_ton,poultry,2050.0,46.31268130112544
6,income_elasticity_median_income,dairyegg,,0.3047867545283628
6,income_elasticity_median_income,grain,,-0.4104231369817991
6,income_elasticity_median_income,meatsea,,0.0811932653272847
6,income_elasticity_median_income,nonfood,,1.1485079985772273
6,income_elasticity_median_income,oil,,-0.3384496927820295
6,income_elasticity_median_income,vegfruit,,0.3861672570008121
7,daily_kcal_per_cap_weighted,dairyegg,2030.0,80.59761170399061
7,daily_kcal_per_cap_weighted,dairyegg,2050.0,99.7882295878599
7,daily_kcal_per_cap_weighted,grain,2030.0,754.6243751769942
7,daily_kcal_per_cap_weighted,grain,2050.0,657.3388728750194
7,daily_kcal_per_cap_weighted,meatsea,2030.0,430.3189382505138
7,daily_kcal_per_cap_weighted,meatsea,2050.0,524.0662087856903
7,daily_kcal_per_cap_weighted,oil,2030.0,244.73145383070732
7,daily_kcal_per_cap_weighted,oil,2050.0,244.088370343182
7,daily_kcal_per_cap_weighted,vegfruit,2030.0,120.19403362479842
7,daily_kcal_per_cap_weighted,vegfruit,2050.0,139.99261131481074
7,feed_grain_million_ton,aquatic,2030.0,30.337627170831254
7,feed_grain_million_ton,aquatic,2050.0,34.2341796343595
7,feed_grain_million_ton,beef,2030.0,48.043916901158475
7,feed_grain_million_ton,beef,2050.0,55.45672618828814
7,feed_grain_million_ton,egg,2030.0,57.29347775354868
7,feed_grain_million_ton,egg,2050.0,67.7006652532411
7,feed_grain_million_ton,milk,2030.0,13.137814403785422
7,feed_grain_million_ton,milk,2050.0,15.56006744285292
7,feed_grain_million_ton,mutton,2030.0,30.201246790716887
7,feed_grain_million_ton,mutton,2050.0,36.157392622258065
7,feed_grain_million_ton,pork,2030.0,185.3205986932771
7,feed_grain_million_ton,pork,2050.0,215.84857703157004
7,feed_grain_million_ton,poultry,2030.0,57.42402953213536
7,feed_grain_million_ton,poultry,2050.0,67.10301899744644
7,income_elasticity_median_income,dairyegg,,0.7450217512833243
7,income_elasticity_median_income,grain,,-0.1819787766942867
7,income_elasticity_median_income,meatsea,,0.6581616139443822
7,income_elasticity_median_income,nonfood,,1.1001312127078176
7,income_elasticity_median_income,oil,,-0.0036285163197669
7,income_elasticity_median_income,vegfruit,,0.3682708916196824
8,daily_kcal_per_cap_weighted,dairyegg,2030.0,63.58353314251276
8,daily_kcal_per_cap_weighted,dairyegg,2050.0,64.6292587279669
8,daily_kcal_per_cap_weighted,grain,2030.0,845.3205862018153
8,daily_kcal_per_cap_weighted,grain,2050.0,851.5491230144096
8,daily_kcal_per_cap_weighted,meatsea,2030.0,344.499284508779
8,daily_kcal_per_cap_weighted,meatsea,2050.0,352.3831445598032
8,daily_kcal_per_cap_weighted,oil,2030.0,255.8131831485836
8,daily_kcal_per_cap_weighted,oil,2050.0,255.79221092485255
8,daily_kcal_per_cap_weighted,vegfruit,2030.0,104.38165749265058
8,daily_kcal_per_cap_weighted,vegfruit,2050.0,104.43671133106508
8,feed_grain_million_ton,aquatic,2030.0,23.942976460049003
8,feed_grain_million_ton,aquatic,2050.0,23.058243939014655
8,feed_grain_million_ton,beef,2030.0,39.18344488281147
8,feed_grain_million_ton,beef,2050.0,38.3110036607208
8,feed_grain_million_ton,egg,2030.0,45.15917504375984
8,feed_grain_million_ton,egg,2050.0,43.782374820799426
8,feed_grain_million_ton,milk,2030.0,10.38926453892402
8,feed_grain_million_ton,milk,2050.0,10.118296422777146
8,feed_grain_million_ton,mutton,2030.0,25.80308440713723
8,feed_grain_million_ton,mutton,2050.0,26.011514455117364
8,feed_grain_million_ton,pork,2030.0,148.13048847466115
8,feed_grain_million_ton,pork,2050.0,144.55652785255302
8,feed_grain_million_ton,poultry,2030.0,45.94385337854449
8,feed_grain_million_ton,poultry,2050.0,45.23871046280983
8,income_elasticity_median_income,dairyegg,,0.1596261347718915
8,income_elasticity_median_income,grain,,-0.0890930925200403
8,income_elasticity_median_income,meatsea,,0.1178927095186403
8,income_elasticity_median_income,nonfood,,1.140311935705027
8,income_elasticity_median_income,oil,,-0.0810809539852101
8,income_elasticity_median_income,vegfruit,,0.1113715407209605
9,daily_kcal_per_cap_weighted,dairyegg,2030.0,67.93454617479492
9,daily_kcal_per_cap_weighted,dairyegg,2050.0,70.04175300295725
9,daily_kcal_per_cap_weighted,grain,2030.0,737.6050620325666
9,daily_kcal_per_cap_weighted,grain,2050.0,723.9626846562239
9,daily_kcal_per_cap_weighted,meatsea,2030.0,353.0474893199691
9,daily_kcal_per_cap_weighted,meatsea,2050.0,364.8118777466139
9,daily_kcal_per_cap_weighted,oil,2030.0,234.44616177286335
9,daily_kcal_per_cap_weighted,oil,2050.0,232.1435767223801
9,daily_kcal_per_cap_weighted,vegfruit,2030.0,113.23833286861364
9,daily_kcal_per_cap_weighted,vegfruit,2050.0,115.2088206474131
9,feed_grain_million_ton,aquatic,2030.0,24.52423504459173
9,feed_grain_million_ton,aquatic,2050.0,23.843057267094544
9,feed_grain_million_ton,beef,2030.0,39.968341548634214
9,feed_grain_million_ton,beef,2050.0,39.422285076421936
9,feed_grain_million_ton,egg,2030.0,48.240934492986746
9,feed_grain_million_ton,egg,2050.0,47.43967317384258
9,feed_grain_million_ton,milk,2030.0,11.105501951784762
9,feed_grain_million_ton,milk,2050.0,10.971509898623433
9,feed_grain_million_ton,mutton,2030.0,26.15024941828362
9,feed_grain_million_ton,mutton,2050.0,26.55637616680816
9,feed_grain_million_ton,pork,2030.0,151.9134639681288
9,feed_grain_million_ton,pork,2050.0,149.79957603351036
9,feed_grain_million_ton,poultry,2030.0,47.05871444955707
9,feed_grain_million_ton,poultry,2050.0,46.80103682268574
9,income_elasticity_median_income,dairyegg,,0.4198490137989167
9,income_elasticity_median_income,grain,,-0.5597594304367313
9,income_elasticity_median_income,meatsea,,0.1012398641247946
9,income_elasticity_median_income,nonfood,,1.1441492647822948
9,income_elasticity_median_income,oil,,-0.2709143612465166
9,income_elasticity_median_income,vegfruit,,0.5609152973744886
10,daily_kcal_per_cap_weighted,dairyegg,2030.0,68.36237543397789
10,daily_kcal_per_cap_weighted,dairyegg,2050.0,68.80791929484401
10,daily_kcal_per_cap_weighted,grain,2030.0,795.0268451228685
10,daily_kcal_per_cap_weighted,grain,2050.0,795.1432728900534
10,daily_kcal_per_cap_weighted,meatsea,2030.0,385.0373760637521
10,daily_kcal_per_cap_weighted,meatsea,2050.0,389.13689777704417
10,daily_kcal_per_cap_weighted,oil,2030.0,257.76032174511045
10,daily_kcal_per_cap_weighted,oil,2050.0,257.5556303186224
10,daily_kcal_per_cap_weighted,vegfruit,2030.0,114.48523070373722
10,daily_kcal_per_cap_weighted,vegfruit,2050.0,114.77543708476624
10,feed_grain_million_ton,aquatic,2030.0,26.595883234906957
10,feed_grain_million_ton,aquatic,2050.0,25.31934247168335
10,feed_grain_million_ton,beef,2030.0,42.99349224342592
10,feed_grain_million_ton,beef,2050.0,41.47694902312558
10,feed_grain_million_ton,egg,2030.0,48.55934354992462
10,feed_grain_million_ton,egg,2050.0,46.617301231652995
10,feed_grain_million_ton,milk,2030.0,11.166307984142952
10,feed_grain_million_ton,milk,2050.0,10.76991511186528
10,feed_grain_million_ton,mutton,2030.0,27.749577432602997
10,feed_grain_million_ton,mutton,2050.0,27.495729467048033
10,feed_grain_million_ton,pork,2030.0,166.0626128281691
10,feed_grain_million_ton,pork,2050.0,160.1530500503889
10,feed_grain_million_ton,poultry,2030.0,51.214404246583946
10,feed_grain_million_ton,poultry,2050.0,49.82973432446817
10,income_elasticity_median_income,dairyegg,,0.2417068106124042
10,income_elasticity_median_income,grain,,-0.3047766144834817
10,income_elasticity_median_income,meatsea,,0.1034808420039276
10,income_elasticity_median_income,nonfood,,1.153065877511875
10,income_elasticity_median_income,oil,,-0.2102734254956452
10,income_elasticity_median_income,vegfruit,,0.287467553377275
11,daily_kcal_per_cap_weighted,dairyegg,2030.0,63.09773801685191
11,daily_kcal_per_cap_weighted,dairyegg,2050.0,64.17426369151882
11,daily_kcal_per_cap_weighted,grain,2030.0,816.5927331197546
11,daily_kcal_per_cap_weighted,grain,2050.0,820.9847997641812
11,daily_kcal_per_cap_weighted,meatsea,2030.0,333.9961357178924
11,daily_kcal_per_cap_weighted,meatsea,2050.0,345.7639714597933
11,daily_kcal_per_cap_weighted,oil,2030.0,245.29737621968903
11,daily_kcal_per_cap_weighted,oil,2050.0,245.179267818694
11,daily_kcal_per_cap_weighted,vegfruit,2030.0,108.10444081107904
11,daily_kcal_per_cap_weighted,vegfruit,2050.0,108.26920268479032
11,feed_grain_million_ton,aquatic,2030.0,23.16959502396313
11,feed_grain_million_ton,aquatic,2050.0,22.55974914242521
11,feed_grain_million_ton,beef,2030.0,37.56725732393454
11,feed_grain_million_ton,beef,2050.0,37.118494233080696
11,feed_grain_million_ton,egg,2030.0,44.78720076304089
11,feed_grain_million_ton,egg,2050.0,43.44798821618569
11,feed_grain_million_ton,milk,2030.0,10.326739223393306
11,feed_grain_million_ton,milk,2050.0,10.063419650838092
11,feed_grain_million_ton,mutton,2030.0,24.385350922363497
11,feed_grain_million_ton,mutton,2050.0,24.80062853821708
11,feed_grain_million_ton,pork,2030.0,143.85921071591198
11,feed_grain_million_ton,pork,2050.0,142.12992714871595
11,feed_grain_million_ton,poultry,2030.0,44.48433960048806
11,feed_grain_million_ton,poultry,2050.0,44.32084198539383
11,income_elasticity_median_income,dairyegg,,0.2561108807854817
11,income_elasticity_median_income,grain,,-0.2250938477490371
11,income_elasticity_median_income,meatsea,,0.1102900761866379
11,income_elasticity_median_income,nonfood,,1.136608198573709
11,income_elasticity_median_income,oil,,-0.1317777065345454
11,income_elasticity_median_income,vegfruit,,0.2616862447818342
12,daily_kcal_per_cap_weighted,dairyegg,2030.0,65.63234124543317
12,daily_kcal_per_cap_weighted,dairyegg,2050.0,68.94488969319117
12,daily_kcal_per_cap_weighted,grain,2030.0,726.4985806672084
12,daily_kcal_per_cap_weighted,grain,2050.0,694.2181699634091
12,daily_kcal_per_cap_weighted,meatsea,2030.0,380.26575483056945
12,daily_kcal_per_cap_weighted,meatsea,2050.0,397.2702426555877
12,daily_kcal_per_cap_weighted,oil,2030.0,260.09817547736804
12,daily_kcal_per_cap_weighted,oil,2050.0,262.01840664005994
12,daily_kcal_per_cap_weighted,vegfruit,2030.0,119.88894962718643
12,daily_kcal_per_cap_weighted,vegfruit,2050.0,126.0249327933574
12,feed_grain_million_ton,aquatic,2030.0,26.445352847092103
12,feed_grain_million_ton,aquatic,2050.0,25.94876962838144
12,feed_grain_million_ton,beef,2030.0,42.836198561680504
12,feed_grain_million_ton,beef,2050.0,42.80592306495804
12,feed_grain_million_ton,egg,2030.0,46.52025212847332
12,feed_grain_million_ton,egg,2050.0,46.60816293762604
12,feed_grain_million_ton,milk,2030.0,10.782850618131569
12,feed_grain_million_ton,milk,2050.0,10.85510182056358
12,feed_grain_million_ton,mutton,2030.0,27.80757571913159
12,feed_grain_million_ton,mutton,2050.0,28.73012111563977
12,feed_grain_million_ton,pork,2030.0,163.71677179010516
12,feed_grain_million_ton,pork,2050.0,163.20202266696268
12,feed_grain_million_ton,poultry,2030.0,50.679102267273365
12,feed_grain_million_ton,poultry,2050.0,50.94811383793464
12,income_elasticity_median_income,dairyegg,,0.5374022472747446
12,income_elasticity_median_income,grain,,-0.3713473277247442
12,income_elasticity_median_income,meatsea,,0.3138333773757369
12,income_elasticity_median_income,nonfood,,1.1159030513437178
12,income_elasticity_median_income,oil,,0.0697827196036708
12,income_elasticity_median_income,vegfruit,,0.5592296623663061
13,daily_kcal_per_cap_weighted,dairyegg,2030.0,65.12229166842829
13,daily_kcal_per_cap_weighted,dairyegg,2050.0,65.55679489078145
13,daily_kcal_per_cap_weighted,grain,2030.0,790.4887595929295
13,daily_kcal_per_cap_weighted,grain,2050.0,785.9107183733743
13,daily_kcal_per_cap_weighted,meatsea,2030.0,415.4161444120164
13,daily_kcal_per_cap_weighted,meatsea,2050.0,418.7213992915307
13,daily_kcal_per_cap_weighted,oil,2030.0,263.1640423103474
13,daily_kcal_per_cap_weighted,oil,2050.0,261.94747220461244
13,daily_kcal_per_cap_weighted,vegfruit,2030.0,111.82342053953224
13,daily_kcal_per_cap_weighted,vegfruit,2050.0,112.4013770560299
13,feed_grain_million_ton,aquatic,2030.0,28.55631604152584
13,feed_grain_million_ton,aquatic,2050.0,27.11445194647682
13,feed_grain_million_ton,beef,2030.0,45.65190318427152
13,feed_grain_million_ton,beef,2050.0,43.82690712006999
13,feed_grain_million_ton,egg,2030.0,46.26835622036264
13,feed_grain_million_ton,egg,2050.0,44.42454523102777
13,feed_grain_million_ton,milk,2030.0,10.630495411314053
13,feed_grain_million_ton,milk,2050.0,10.25486712158769
13,feed_grain_million_ton,mutton,2030.0,28.91988179367181
13,feed_grain_million_ton,mutton,2050.0,28.38510660721023
13,feed_grain_million_ton,pork,2030.0,179.61971758119253
13,feed_grain_million_ton,pork,2050.0,172.82728104097464
13,feed_grain_million_ton,poultry,2030.0,55.133065089420434
13,feed_grain_million_ton,poultry,2050.0,53.4970448354528
13,income_elasticity_median_income,dairyegg,,0.3178489367007491
13,income_elasticity_median_income,grain,,-0.4805046094785657
13,income_elasticity_median_income,meatsea,,0.0415471789266216
13,income_elasticity_median_income,nonfood,,1.1689017657531813
13,income_elasticity_median_income,oil,,-0.3898091389868861
13,income_elasticity_median_income,vegfruit,,0.504838320210582
14,daily_kcal_per_cap_weighted,dairyegg,2030.0,71.72444693165643
14,daily_kcal_per_cap_weighted,dairyegg,2050.0,73.96071955718303
14,daily_kcal_per_cap_weighted,grain,2030.0,758.427527217905
14,daily_kcal_per_cap_weighted,grain,2050.0,728.9971365050208
14,daily_kcal_per_cap_weighted,meatsea,2030.0,353.332918823312
14,daily_kcal_per_cap_weighted,meatsea,2050.0,361.5924113889323
14,daily_kcal_per_cap_weighted,oil,2030.0,240.53560103410248
14,daily_kcal_per_cap_weighted,oil,2050.0,232.3358874237791
14,daily_kcal_per_cap_weighted,vegfruit,2030.0,118.63840490334908
14,daily_kcal_per_cap_weighted,vegfruit,2050.0,122.16908447720286
14,feed_grain_million_ton,aquatic,2030.0,24.56909185234604
14,feed_grain_million_ton,aquatic,2050.0,23.673610374106396
14,feed_grain_million_ton,beef,2030.0,40.26432249714386
14,feed_grain_million_ton,beef,2050.0,39.38650888901033
14,feed_grain_million_ton,egg,2030.0,50.89361332114294
14,feed_grain_million_ton,egg,2050.0,50.053418603779065
14,feed_grain_million_ton,milk,2030.0,11.74916738773758
14,feed_grain_million_ton,milk,2050.0,11.610771915067442
14,feed_grain_million_ton,mutton,2030.0,26.573169053635823
14,feed_grain_million_ton,mutton,2050.0,26.80187163526829
14,feed_grain_million_ton,pork,2030.0,151.882879447045
14,feed_grain_million_ton,pork,2050.0,148.28791211165628
14,feed_grain_million_ton,poultry,2030.0,47.13334182572484
14,feed_grain_million_ton,poultry,2050.0,46.4323204824587
14,income_elasticity_median_income,dairyegg,,0.4675972424175055
14,income_elasticity_median_income,grain,,-0.6002852259094964
14,income_elasticity_median_income,meatsea,,0.1354896181669125
14,income_elasticity_median_income,nonfood,,1.163173412922404
14,income_elasticity_median_income,oil,,-0.4958154054031045
14,income_elasticity_median_income,vegfruit,,0.5626214795510138
15,daily_kcal_per_cap_weighted,dairyegg,2030.0,73.16642889948068
15,daily_kcal_per_cap_weighted,dairyegg,2050.0,81.62670168386434
15,daily_kcal_per_cap_weighted,grain,2030.0,640.1577802614256
15,daily_kcal_per_cap_weighted,grain,2050.0,507.2248998663851
15,daily_kcal_per_cap_weighted,meatsea,2030.0,336.1486282280952
15,daily_kcal_per_cap_weighted,meatsea,2050.0,338.175471365885
15,daily_kcal_per_cap_weighted,oil,2030.0,209.5785706098415
15,daily_kcal_per_cap_weighted,oil,2050.0,185.8681479126935
15,daily_kcal_per_cap_weighted,vegfruit,2030.0,119.67812058534427
15,daily_kcal_per_cap_weighted,vegfruit,2050.0,133.86984642295815
15,feed_grain_million_ton,aquatic,2030.0,23.260375724679335
15,feed_grain_million_ton,aquatic,2050.0,22.05523393468907
15,feed_grain_million_ton,beef,2030.0,37.986666375117544
15,feed_grain_million_ton,beef,2050.0,36.39572267706874
15,feed_grain_million_ton,egg,2030.0,51.843068781399374
15,feed_grain_million_ton,egg,2050.0,55.171925215008415
15,feed_grain_million_ton,milk,2030.0,12.03148928810234
15,feed_grain_million_ton,milk,2050.0,12.857683881784354
15,feed_grain_million_ton,mutton,2030.0,24.89867809368829
15,feed_grain_million_ton,mutton,2050.0,24.42476658781695
15,feed_grain_million_ton,pork,2030.0,144.72278280121682
15,feed_grain_million_ton,pork,2050.0,138.96514437275516
15,feed_grain_million_ton,poultry,2030.0,44.76551863908393
15,feed_grain_million_ton,poultry,2050.0,43.35327637781588
15,income_elasticity_median_income,dairyegg,,0.577145321005474
15,income_elasticity_median_income,grain,,-0.6340177186811877
15,income_elasticity_median_income,meatsea,,0.0848859631158663
