进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,港口,运输方式,运输路线,公司,公司类型,地址,传真,电话,邮政编码,电子邮件,联系人,城市,商品1996编码,货币
进口,2013.0,230330000,酿造及蒸馏过程中的糟粕及残渣,829876.0,5037430.0,千克,韩国,,连云港关,江海运输,韩国,连云港信同进出口贸易有限公司,,,,,,,,连云港其他,hs230330,usd
进口,2013.0,230330000,酿造及蒸馏过程中的糟粕及残渣,128443.0,880000.0,千克,韩国,来料加工装配贸易,连云港关,江海运输,韩国,连云港市成俊进出口贸易有限公司,,,,,,,,连云港其他,hs230330,usd
进口,2013.0,230330000,酿造及蒸馏过程中的糟粕及残渣,260092.0,1711220.0,千克,韩国,来料加工装配贸易,连云港关,江海运输,韩国,连云港邦斯迪饲料有限公司,,,,,,,,连云港其他,hs230330,usd
进口,2013.0,100390000,其他大麦,173.0,24.0,千克,美国,来料加工装配贸易,青开发区,江海运输,美国,江苏省农垦麦芽有限公司,,,,,,,,盐城,hs100300,usd
进口,2013.0,100390000,其他大麦,1011060.0,2995060.0,千克,法国,,青开发区,江海运输,法国,江苏省农垦麦芽有限公司,,,,,,,,盐城,hs100300,usd
进口,2013.0,100390000,其他大麦,3839383.0,11138200.0,千克,加拿大,,青开发区,江海运输,加拿大,江苏省农垦麦芽有限公司,,,,,,,,盐城,hs100300,usd
进口,2013.0,100390000,其他大麦,19671150.0,55353561.0,千克,澳大利亚,,青开发区,航空运输,澳大利亚,江苏省农垦麦芽有限公司,,,,,,,,盐城,hs100300,usd
进口,2013.0,100390000,其他大麦,8684319.0,27672600.0,千克,澳大利亚,,南通海关,航空运输,澳大利亚,永顺泰(宝应)麦芽有限公司,外商独资企业,江苏省宝应县苏中南路86号,,0514-8276558,225800.0,,翟治明,扬州,hs100300,usd
进口,2013.0,230330000,酿造及蒸馏过程中的糟粕及残渣,1944529.0,5504954.0,千克,美国,,浦东机场,江海运输,美国,中粮东海粮油工业（张家港）有限公司,外商独资企业,江苏省张家港市港区镇,0520 8388207,0520 8388500,215634.0,,刘福春,张家港其他,hs230330,usd
进口,2013.0,100390000,其他大麦,3643579.0,10500000.0,千克,澳大利亚,,上海快件,江海运输,澳大利亚,中粮麦芽(江阴)有限公司,外商独资企业,,,,,,,江阴,hs100300,usd
进口,2013.0,100390000,其他大麦,7990951.0,25715678.0,千克,法国,,上海快件,汽车运输,法国,中粮麦芽(江阴)有限公司,外商独资企业,,,,,,,江阴,hs100300,usd
进口,2013.0,100390000,其他大麦,24170371.0,63311660.0,千克,加拿大,进料加工贸易,上海快件,江海运输,加拿大,中粮麦芽(江阴)有限公司,外商独资企业,,,,,,,江阴,hs100300,usd
进口,2013.0,100390000,其他大麦,43161635.0,130907020.0,千克,澳大利亚,,上海快件,江海运输,澳大利亚,中粮麦芽(江阴)有限公司,外商独资企业,,,,,,,江阴,hs100300,usd
进口,2013.0,100390000,其他大麦,4963482.0,15750000.0,千克,澳大利亚,进料加工贸易,南通海关,航空运输,澳大利亚,泰州市正阳麦芽有限公司,,,,,,,,兴化,hs100300,usd
进口,2013.0,230330000,酿造及蒸馏过程中的糟粕及残渣,1087073.0,2892864.0,千克,美国,,广州南沙保税港区,江海运输,美国,广州市番禺中亿贸易有限公司,私营企业,广州市番禺区光明北路233号11楼,020-34801777,13302382881,511400.0,,刘中豪,番禺,hs230330,usd
进口,2013.0,230330000,酿造及蒸馏过程中的糟粕及残渣,1636162.0,4366554.0,千克,美国,进料加工贸易,黄埔老港海关,江海运输,美国,广州植之元油脂实业有限公司,,,,,,,,番禺,hs230330,usd
进口,2013.0,230330000,酿造及蒸馏过程中的糟粕及残渣,2402002.0,7143999.0,千克,美国,,新沙海关,江海运输,美国,新兴县佳裕贸易有限公司,,,,,,,,云浮市,hs230330,usd
进口,2013.0,100510000,种用玉米,368.0,24.0,千克,多民族玻利维亚国,,深关机场,江海运输,多民族玻利维亚国,广西壮族自治区种子公司,国有企业,南宁市七星路135号,0771 2612749,0771 2807943,530022.0,,文信连,南宁其他,hs100510,usd
进口,2013.0,100510000,种用玉米,726534.0,165000.0,千克,越南,,凭祥海关,江海运输,越南,广西万川种业有限公司,,,,,,,,南宁其他,hs100510,usd
进口,2013.0,100490000,其他燕麦,4373215.0,12867065.0,千克,澳大利亚,保税区仓储转口货物,梧州海关,江海运输,澳大利亚,广西贺州西麦生物食品有限公司,中外合资企业,广西贺州市迎宾大道,0774 8831168,0774 8831138,542601.0,,谢庆奎,贺州,hs100400,usd
进口,2013.0,230330000,酿造及蒸馏过程中的糟粕及残渣,1864310.0,5353543.0,千克,美国,,黄埔新港海关,江海运输,美国,海南裕泰科技饲料有限公司,,,,,,,,海口,hs230330,usd
进口,2013.0,230330000,酿造及蒸馏过程中的糟粕及残渣,22018.0,84000.0,千克,日本,,外港海关,航空运输,日本,重庆石川泰安化工有限公司,,,,,,,,江津区,hs230330,usd
进口,2013.0,230330000,酿造及蒸馏过程中的糟粕及残渣,750326.0,2191311.0,千克,美国,,浦东机场,江海运输,美国,通威集团有限公司,,,,,,,,成都高新技术产业开发区,hs230330,usd
进口,2013.0,100390000,其他大麦,2710.0,750.0,千克,日本,,吴淞海关,江海运输,日本,四川想真企业有限公司,,,,,,,,成都其他,hs100300,usd
进口,2013.0,100490000,其他燕麦,2261.0,748.0,千克,日本,保税仓库进出境货物,吴淞海关,江海运输,日本,四川想真企业有限公司,,,,,,,,成都其他,hs100400,usd
进口,2013.0,100790000,其他食用高梁,801.0,300.0,千克,日本,来料加工装配贸易,吴淞海关,汽车运输,日本,四川想真企业有限公司,,,,,,,,成都其他,hs100700,usd
进口,2013.0,100590000,玉米，种用除外,3831755.0,14175000.0,千克,美国,,黄埔新港海关,汽车运输,美国,成都通威实业有限公司,,,,,,,,成都其他,hs100590,usd
进口,2013.0,230330000,酿造及蒸馏过程中的糟粕及残渣,1928403.0,5651546.0,千克,美国,,黄埔新港海关,汽车运输,美国,成都通威实业有限公司,,,,,,,,成都其他,hs230330,usd
进口,2013.0,100790000,其他食用高梁,3043006.0,7650650.0,千克,澳大利亚,来料加工装配贸易,北海海关,航空运输,澳大利亚,瓮福国际贸易股份有限公司,国有企业,贵阳市毓秀路50号,,0851 -6835375,550001.0,,刘忠进,贵阳其他,hs100700,usd
进口,2013.0,230330000,酿造及蒸馏过程中的糟粕及残渣,44335.0,188500.0,千克,台澎金马关税区,进料加工贸易,霞山海关,江海运输,台澎金马关税区,贵州美泰饲料添加剂有限公司,,,,,,,,贵阳其他,hs230330,usd
进口,2013.0,100790000,其他食用高梁,34550.0,24000.0,千克,台澎金马关税区,,霞山海关,江海运输,台澎金马关税区,威宁县农产品配送有限公司,,,,,,,,毕节,hs100700,usd
进口,2013.0,100590000,玉米，种用除外,874234.0,2638500.0,千克,缅甸,,瑞丽海关,江海运输,缅甸,云南博奥商贸有限公司,,,,,,,,昆明高新技术产业开发区,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,45397.0,140140.0,千克,老挝,进料加工贸易,勐腊海关,航空运输,老挝,云南富跃达经贸有限公司,,,,,,,,昆明其他,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,508182.0,1559860.0,千克,老挝,保税区仓储转口货物,勐腊海关,江海运输,老挝,云南富跃达经贸有限公司,,,,,,,,昆明其他,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,784940.0,2433000.0,千克,老挝,,勐腊海关,江海运输,老挝,云南雷林橡胶有限责任公司,,,,,,,,昆明其他,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,2084067.0,6404696.0,千克,老挝,,勐腊海关,江海运输,老挝,云南强胜农业技术开发有限公司,,,,,,,,昆明其他,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,1792078.0,5513124.0,千克,老挝,保税区仓储转口货物,勐腊海关,汽车运输,老挝,云南强胜农业技术开发有限公司,,,,,,,,昆明其他,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,390648.0,1200000.0,千克,老挝,进料加工贸易,勐腊海关,江海运输,老挝,昆明永兴行商贸有限公司,,,,,,,,昆明其他,hs100590,usd
进口,2013.0,100790000,其他食用高梁,347900.0,420000.0,千克,韩国,进料加工贸易,黄埔老港海关,航空运输,韩国,会泽新天地农产品开发有限公司,,,,,,,,曲靖,hs100700,usd
进口,2013.0,100590000,玉米，种用除外,191124.0,590000.0,千克,老挝,外商投资企业作为投资进口的设备﹑ 物品,思茅海关,江海运输,老挝,江城县物资有限责任公司,,,,,,,,普洱,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,494982.0,1519000.0,千克,老挝,,思茅海关,航空运输,老挝,江城县物资有限责任公司,,,,,,,,普洱,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,4810594.0,14960000.0,千克,老挝,,勐腊海关,江海运输,老挝,西双版纳精谷边贸有限责任公司,,,,,,,,西双版纳,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,260501.0,776150.0,千克,老挝,,勐腊海关,江海运输,老挝,西双版纳对外经济贸易有限公司,,,,,,,,西双版纳,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,573014.0,1763000.0,千克,老挝,,勐腊海关,铁路运输,老挝,西双版纳对外经济贸易有限公司,,,,,,,,西双版纳,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,328225.0,1013150.0,千克,老挝,进料加工贸易,勐腊海关,汽车运输,老挝,西双版纳对外经济贸易有限公司,,,,,,,,西双版纳,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,498954.0,1537000.0,千克,老挝,,西双版纳,江海运输,老挝,景洪恒信对外贸易有限责任公司,,,,,,,,西双版纳,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,1679769.0,5193920.0,千克,老挝,进料加工贸易,西双版纳,江海运输,老挝,景洪恒信对外贸易有限责任公司,,,,,,,,西双版纳,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,1509933.0,4634900.0,千克,老挝,进料加工贸易,勐腊海关,汽车运输,老挝,西双版纳顺源边贸有限公司,,,,,,,,西双版纳,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,1263778.0,3891100.0,千克,老挝,进料加工贸易,勐腊海关,江海运输,老挝,西双版纳顺源边贸有限公司,,,,,,,,西双版纳,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,2046901.0,6293000.0,千克,老挝,,勐腊海关,汽车运输,老挝,西双版纳益农农业发展有限公司,,,,,,,,西双版纳,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,716891.0,2200000.0,千克,老挝,,勐腊海关,江海运输,老挝,西双版纳益农农业发展有限公司,,,,,,,,西双版纳,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,2057809.0,6461251.0,千克,老挝,,勐腊海关,江海运输,老挝,西双版纳莎喱嘎进出口有限公司,,,,,,,,西双版纳,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,985591.0,3414000.0,千克,缅甸,,腾冲海关,江海运输,缅甸,保山市隆阳区粮食收储有限责任公,,,,,,,,保山,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,68027.0,300000.0,千克,缅甸,,瑞丽海关,江海运输,缅甸,德宏天瑞商贸有限责任公司,,,,,,,,德宏,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,2145375.0,7960000.0,千克,缅甸,,畹町海关,江海运输,缅甸,瑞丽市畹町经济开发区盈益商号,私营企业,,,,,,,畹町,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,1466370.0,5000000.0,千克,缅甸,进料加工贸易,畹町海关,江海运输,缅甸,瑞丽市畹町经济开发区盈益商号,私营企业,,,,,,,畹町,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,133649.0,588750.0,千克,缅甸,进料加工贸易,瑞丽海关,江海运输,缅甸,畹町源洋生物科技有限公司,,,,,,,,畹町,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,728647.0,3211250.0,千克,缅甸,,瑞丽海关,江海运输,缅甸,畹町源洋生物科技有限公司,,,,,,,,畹町,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,228102.0,1000000.0,千克,缅甸,,瑞丽海关,江海运输,缅甸,德宏州姐告江龙贸易有限公司,,,,,,,,瑞丽,hs100590,usd
进口,2013.0,100590000,玉米，种用除外,534802.0,1492000.0,千克,缅甸,,瑞丽海关,江海运输,缅甸,瑞丽市德佑贸易有限公司,,,,,,,,瑞丽,hs100590,usd
进口,2013.0,100790000,其他食用高梁,2038330.0,5429060.0,千克,澳大利亚,,连大窑湾,航空运输,澳大利亚,中纺粮油陕西进出口有限责任公司,国有企业,西安市长安中路朱雀广场写字楼D308室,,029-85215350,100005.0,,魏述本,西安其他,hs100700,usd
进口,2013.0,100790000,其他食用高梁,12189.0,21000.0,千克,日本,,蛇口海关,江海运输,日本,甘肃展华进出口有限公司,私营企业,,,,,,,兰州其他,hs100700,usd
进口,2013.0,100510000,种用玉米,43466.0,11118.0,千克,日本,进料加工贸易,机场单证,航空运输,日本,甘肃省敦煌种业股份有限公司,国有企业,甘肃省酒泉市盘旋东路10号,,0937 2665028,735000.0,,王大和,酒泉,hs100510,usd
进口,2013.0,100790000,其他食用高梁,1824676.0,5100070.0,千克,澳大利亚,,青开发区,江海运输,澳大利亚,定西南峰粮油贸易有限公司,私营企业,,,,,,,定西,hs100700,usd
进口,2013.0,100510000,种用玉米,169719.0,33125.0,千克,德国,,浦东机场,江海运输,德国,新疆康地种业科技股份有限公司,,,,,,,,乌鲁木齐高新技术产业开发区,hs100510,usd
进口,2013.0,100590000,玉米，种用除外,2316176.0,7118860.0,千克,老挝,,,江海运输,老挝,云南绿航生物科技发展有限公司,159,昆明经济开发区云大西路39号创业大厦B幢2楼206-1号,8032416.0,0871-8032486,53012,,吴俊,昆明经济技术开发区,hs100590,usd
进口,2013.0,100790000,其他食用高梁,8769910.0,23202157.0,千克,澳大利亚,,机场单证,江海运输,澳大利亚,天津邦泰国际贸易有限公司,.,,,,,.,,天津东疆保税港区,hs100700,usd
进口,2013.0,100790000,其他食用高梁,236200.0,440000.0,千克,韩国,,机场单证,江海运输,韩国,阳原县金弟农副产品有限责任公司,172,阳原县皮毛大市场A区11栋30号,,0313-7397216,13079.0,,肖志祥,张家口,hs100700,usd
进口,2013.0,100790000,其他食用高梁,15100.0,20000.0,千克,韩国,,机场单证,江海运输,韩国,衡水东禾农业科技有限公司,172,武邑县西环路8号,,0318-5720666,13119.0,,韩志勇,衡水,hs100700,usd
进口,2013.0,100490000,其他燕麦,5404357.0,16454060.0,千克,澳大利亚,,机场单证,江海运输,澳大利亚,河北西麦食品有限公司,210,河北省定兴县工业园区南环路西段,,0312-5871168,13069.0,,谢庆奎,保定其他,hs100400,usd
进口,2013.0,100790000,其他食用高梁,358952.0,1009940.0,千克,澳大利亚,进料加工贸易,机场单证,江海运输,澳大利亚,海南恒达伟实业有限公司,.,,,,,.,,海口,hs100700,usd
进口,2013.0,100490000,其他燕麦,966.0,3000.0,千克,蒙古,,机场单证,江海运输,蒙古,阳原县金弟农副产品有限责任公司,172,阳原县皮毛大市场A区11栋30号,,0313-7397216,13079.0,,肖志祥,张家口,hs100400,usd
进口,2013.0,100790000,其他食用高梁,61380.0,84988.0,千克,台澎金马关税区,,机场单证,江海运输,台澎金马关税区,衡水东禾农业科技有限公司,172,武邑县西环路8号,,0318-5720666,13119.0,,韩志勇,衡水,hs100700,usd
进口,2013.0,100210000,种用黑麦,1449.0,400.0,千克,德国,,京一处,航空运输,德国,北京金色谷雨种业科技有限公司,173,上地信息产业基地北区2号盈创动力大厦A幢2层07号房,,010-58858468,11089.0,,谷雨,海淀区其他,hs100200,usd
进口,2013.0,100510000,种用玉米,262550.0,15163.0,千克,智利,进料加工贸易,京一处,江海运输,智利,北京奥立沃种业科技有限公司,,,,,11089.0,,,海淀区其他,hs100510,usd
进口,2013.0,100510000,种用玉米,2478.0,129.0,千克,智利,来料加工装配贸易,京一处,江海运输,智利,北京奥立沃种业科技有限公司,,,,,11089.0,,,海淀区其他,hs100510,usd
进口,2013.0,100510000,种用玉米,1352.0,70.0,千克,巴西,保税区仓储转口货物,京一处,江海运输,巴西,北京奥立沃种业科技有限公司,,,,,11089.0,,,海淀区其他,hs100510,usd
进口,2013.0,100510000,种用玉米,9410.0,2564.0,千克,奥地利,,京一处,航空运输,奥地利,北京奥立沃种业科技有限公司,,,,,11089.0,,,海淀区其他,hs100510,usd
进口,2013.0,100510000,种用玉米,1195362.0,7700.0,千克,德国,来料加工装配贸易,京一处,江海运输,德国,北京金色谷雨种业科技有限公司,173,上地信息产业基地北区2号盈创动力大厦A幢2层07号房,,010-58858468,11089.0,,谷雨,海淀区其他,hs100510,usd
进口,2013.0,100510000,种用玉米,16732.0,2209.0,千克,法国,,京一处,江海运输,法国,北京金色谷雨种业科技有限公司,173,上地信息产业基地北区2号盈创动力大厦A幢2层07号房,,010-58858468,11089.0,,谷雨,海淀区其他,hs100510,usd
进口,2013.0,100510000,种用玉米,739.0,53.0,千克,德国,来料加工装配贸易,京一处,江海运输,德国,北京奥立沃种业科技有限公司,,,,,11089.0,,,海淀区其他,hs100510,usd
进口,2013.0,100510000,种用玉米,2652.0,90.0,千克,新西兰,,京一处,江海运输,新西兰,北京金色谷雨种业科技有限公司,173,上地信息产业基地北区2号盈创动力大厦A幢2层07号房,,010-58858468,11089.0,,谷雨,海淀区其他,hs100510,usd
进口,2013.0,100510000,种用玉米,1195362.0,28500.0,千克,德国,,京一处,江海运输,德国,北京金色谷雨种业科技有限公司,173,上地信息产业基地北区2号盈创动力大厦A幢2层07号房,,010-58858468,11089.0,,谷雨,海淀区其他,hs100510,usd
进口,2013.0,100510000,种用玉米,7306.0,740.0,千克,法国,,京一处,江海运输,法国,北京奥立沃种业科技有限公司,,,,,11089.0,,,海淀区其他,hs100510,usd
进口,2013.0,100510000,种用玉米,769.0,55.0,千克,菲律宾,其他,京一处,江海运输,菲律宾,北京奥立沃种业科技有限公司,,,,,11089.0,,,海淀区其他,hs100510,usd
进口,2013.0,100510000,种用玉米,240.0,1.0,千克,波多黎各,,京一处,江海运输,波多黎各,北京奥立沃种业科技有限公司,,,,,11089.0,,,海淀区其他,hs100510,usd
进口,2013.0,100510000,种用玉米,473.0,25.0,千克,阿根廷,,京一处,航空运输,阿根廷,北京奥立沃种业科技有限公司,,,,,11089.0,,,海淀区其他,hs100510,usd
进口,2013.0,100510000,种用玉米,177.0,3.0,千克,法国,进料加工贸易,京一处,航空运输,法国,北京奥立沃种业科技有限公司,,,,,11089.0,,,海淀区其他,hs100510,usd
进口,2013.0,100510000,种用玉米,209.0,32.0,千克,印度,来料加工装配贸易,京一处,汽车运输,印度,北京奥立沃种业科技有限公司,,,,,11089.0,,,海淀区其他,hs100510,usd
进口,2013.0,230330000,酿造及蒸馏过程中的糟粕及残渣,164636.0,917320.0,千克,韩国,进料加工贸易,京快件,江海运输,韩国,北京卓立中天国际商贸有限公司,.,,,,,.,,通县,hs230330,usd
进口,2013.0,230330000,酿造及蒸馏过程中的糟粕及残渣,266.0,14.0,千克,美国,进料加工贸易,京快件,汽车运输,美国,北京泰丰通达国际贸易有限公司,,,,,11149.0,,,通县,hs230330,usd
进口,2013.0,100590000,玉米，种用除外,17302.0,64605.0,千克,美国,保税仓库进出境货物,新港海关,江海运输,美国,大成万达(天津)有限公司,230,天津市西青区津静路88号（天津西青汽车工业区中北示范园区内）,,022-27922607,12119.0,,韩家宸,西青区,hs100590,usd
进口,2013.0,100390000,其他大麦,69106.0,28316.0,千克,美国,,新港海关,汽车运输,美国,天津市中通农产品初加工有限公司,173,增福堂,,,12169.0,,赵娜,静海县,hs100300,usd
进口,2013.0,100590000,玉米，种用除外,120496.0,404180.0,千克,保加利亚,,新港海关,邮件运输,保加利亚,天津农垦龙呈嘉益国际贸易有限公司,173,开元路1号,,,12179.0,,王凤武,宝坻县,hs100590,usd
进口,2013.0,100790000,其他食用高梁,21113.0,24850.0,千克,日本,保税区仓储转口货物,新港海关,江海运输,日本,天津市裕泰商贸有限公司,私营企业,宝坻区经济开发区东区,022  29243426,022  29243426,301800.0,,魏强,宝坻县,hs100700,usd
进口,2013.0,100490000,其他燕麦,3492.0,6100.0,千克,以色列,,新港海关,江海运输,以色列,天津市裕泰商贸有限公司,私营企业,宝坻区经济开发区东区,022  29243426,022  29243426,301800.0,,魏强,宝坻县,hs100400,usd
进口,2013.0,100790000,其他食用高梁,1794589.0,4915440.0,千克,澳大利亚,,津保税区,江海运输,澳大利亚,天津滨海港湾集团有限公司,,,,,12074.0,,,天津港保税区,hs100700,usd
进口,2013.0,100390000,其他大麦,6909.0,22220.0,千克,澳大利亚,来料加工装配贸易,津保税区,江海运输,澳大利亚,天津滨海港通物流有限公司,173,海滨一路47号1-302室,,,12074.0,,尹淑慧,天津港保税区,hs100300,usd
进口,2013.0,100790000,其他食用高梁,20200.0,40000.0,千克,韩国,保税仓库进出境货物,二连海关,汽车运输,韩国,内蒙古佟明阡禾食品有限责任公司,.,,,,,.,,赤峰,hs100700,usd
进口,2013.0,100390000,其他大麦,8963112.0,28318000.0,千克,澳大利亚,,乌拉特海关,航空运输,澳大利亚,天津服装进出口股份有限公司,.,合江路26号,28361666,022-28352666,300201.0,.,刘增光,东丽区,hs100300,usd
进口,2013.0,100710000,种用食用高梁,82.0,1.0,千克,美国,,乌拉特海关,航空运输,美国,天津市宏烨皓宇国际贸易有限公司,.,,,,,.,,东丽区,hs100700,usd
