进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,港口,运输方式,运输路线,公司,公司类型,地址,传真,电话,邮政编码,电子邮件,联系人,城市,商品1996编码,货币
进口,2002-09,10020090,其他黑麦,671354.0,7474000.0,公斤,丹麦,一般贸易,南京海关,江海运输,丹麦,中谷粮油集团公司,国有企业,北京市复兴门内大街45号,,01066094412,100801,,王瑞元,安徽省合肥,hs100200,usd
进口,2002-09,10030090,其他大麦,453600.0,3150000.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,天津华润啤酒有限公司,中外合资企业,天津市北辰区经济开发小区双辰中路2号,022 26972876,022 26970711,300400,,黄铁鹰,天津市北郊,hs100300,usd
进口,2002-09,10030090,其他大麦,1965600.0,13650000.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,沈阳华润雪花啤酒有限公司,中外合资企业,沈阳市铁西区建设东路42号,025 25873287,024 25845579,110021,,肖庆森,辽宁省沉阳,hs100300,usd
进口,2002-09,10030090,其他大麦,2845416.0,21000000.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,中粮粮油进出口公司,国有企业,北京东城建国门内大街8号(中粮广场A座1205),,6526888 8807,10005,,于旭波,辽宁省大连,hs100300,usd
进口,2002-09,10030090,其他大麦,604800.0,4200000.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,吉林华润啤酒有限公司,中外合资企业,吉林高新开发区恒山路创业大厦,0432 2440800,0432  2440800,132021,,黄铁鹰,吉林高新技术产业开发区,hs100300,usd
进口,2002-09,10030090,其他大麦,604800.0,4200000.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,鞍山华润啤酒有限公司,中外合资企业,鞍山市经济开发区,024 25876106,0412 8212224,114041,,王群,辽宁省鞍山,hs100300,usd
进口,2002-09,10030090,其他大麦,907200.0,6300000.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,大连华润啤酒有限公司,外商独资企业,大连市甘井子区华北路415号,0411 6600424,0411 6600582,116033,,黄铁鹰,辽宁省大连,hs100300,usd
进口,2002-09,10030090,其他大麦,4431363.0,30500000.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,山东九发进出口有限公司,国有企业,,,,,,,山东省烟台,hs100300,usd
进口,2002-09,10030090,其他大麦,693540.0,5000000.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,烟台麦多利啤酒原料有限公司,中外合资企业,烟台市莱山区迎春大街126号,,0535 6711004,264001,,曲继光,山东省烟台,hs100300,usd
进口,2002-09,10030090,其他大麦,480.0,2000.0,公斤,澳大利亚,进料加工贸易,深圳海关,汽车运输,香港,乐厨食品(深圳)有限公司,外商独资企业,观兰镇大水坑新塘村,,755 28014483,518110,,郑伟明,广东省深圳,hs100300,usd
进口,2002-09,10040010,种用燕麦,2649.0,3000.0,公斤,挪威,一般贸易,天津海关,江海运输,挪威,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029,,何忠华,青海省西宁,hs100400,usd
进口,2002-09,10040090,其他燕麦,39057.0,144200.0,公斤,澳大利亚,一般贸易,深圳海关,江海运输,澳大利亚,恩氏食品(深圳)有限公司,外商独资企业,深圳市宝安区龙华镇龙华村钓鱼台工业区,0755-28137140,0755-28137139,518109,erust@szon.net,苏育信,广东省深圳,hs100400,usd
进口,2002-09,10040090,其他燕麦,33270.0,120000.0,公斤,澳大利亚,一般贸易,深圳海关,江海运输,新加坡,恩氏食品(深圳)有限公司,外商独资企业,深圳市宝安区龙华镇龙华村钓鱼台工业区,0755-28137140,0755-28137139,518109,erust@szon.net,苏育信,广东省深圳,hs100400,usd
进口,2002-09,10051000,种用玉米,70.0,10.0,公斤,泰国,一般贸易,武汉海关,航空运输,泰国,襄樊正大农业开发有限公司,中外合资企业,湖北省襄阳县张湾镇机场路1号,,0710 2819000,441104,,廖有泉,湖北省襄樊,hs100510,usd
进口,2002-09,10059000,玉米，种用除外,74092.0,69000.0,公斤,秘鲁,来料加工装配贸易,大连海关,江海运输,秘鲁,大连平和食品有限公司,外商独资企业,大连市甘井子辛寨子镇,0411 6302439,0411 6306334,116033,,刘冬华,辽宁省大连,hs100590,usd
进口,2002-09,10059000,玉米，种用除外,447.0,908.0,公斤,美国,一般贸易,上海海关,江海运输,台湾省,上海徐汇对外贸易有限公司,国有企业,上海市南丹东路80号,021-64388769,021-64289424,200030,xhdwmyc@online.sh.cn,张寅,上海浦东新区,hs100590,usd
进口,2002-09,10059000,玉米，种用除外,4538.0,3025.0,公斤,英国,进料加工贸易,深圳海关,汽车运输,香港,越仕电器(深圳)有限公司,外商独资企业,宝安宝城26区恒城实业公司厂房,,755 27816070,518101,,何荣宾,广东省深圳,hs100590,usd
进口,2002-09,10059000,玉米，种用除外,93.0,1100.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,瑞丽市福鑫商贸有限责任公司,私营企业,瑞丽市姐岗南路68号,,0692 4143281,678600,,于加福,云南省瑞丽,hs100590,usd
进口,2002-09,10059000,玉米，种用除外,63.0,750.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,瑞丽市金星有限责任公司,集体企业,云南省瑞丽市,,,,,,云南省瑞丽,hs100590,usd
进口,2002-09,10070090,其他食用高梁,1812.0,25000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,瑞丽市畹町再菊贸易有限公司,私营企业,,,,,,,云南省昆明,hs100700,usd
进口,2002-09,10070090,其他食用高梁,6041.0,100000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,梁河县九保商号,集体企业,云南省瑞丽市,,,,,,云南省瑞丽,hs100700,usd
进口,2002-09,23033000,酿造及蒸馏过程中的糟粕及残渣,10796.0,31200.0,公斤,巴西,一般贸易,天津海关,江海运输,巴西,北京汉亚饲料营养科技有限公司,中外合作企业,北京市怀柔县庙镇万通民营开发区,,010 6964487,101400,,张铁生,北京市怀柔,hs230330,usd
进口,2002-09,23033000,酿造及蒸馏过程中的糟粕及残渣,299.0,15000.0,公斤,日本,进料加工贸易,宁波海关,江海运输,日本,浙江惠灵对外贸易有限责任公司,国有企业,杭州下城区中山北路308号,,0571 5773818,310003,,龚荣祥,浙江省萧山,hs230330,usd
进口,2002-09,23033000,酿造及蒸馏过程中的糟粕及残渣,16400.0,40000.0,公斤,法国,一般贸易,黄埔海关,江海运输,法国,广东省外贸开发公司,国有企业,广州市天河路351号外经贸大厦18楼,020-38802495,020-38800892,510620,,马清科,广东省广州,hs230330,usd
进口,2002-08,07141020,木薯干,913918.0,10012920.0,公斤,越南,一般贸易,宁波海关,江海运输,越南,中化物产股份有限公司,国有企业,东城和平里七区四号楼,,01064238604,100013.0,,周德春,浙江省宁波,hs071410,usd
进口,2002-08,07141020,木薯干,179903.0,1963000.0,公斤,泰国,一般贸易,南京海关,江海运输,泰国,太仓新太酒精有限公司,外商独资企业,江苏省太仓市城厢镇古塘街,0520 3515645,0520 3524778,215400.0,,蔡德鑫,江苏省太仓,hs071410,usd
进口,2002-08,07141020,木薯干,645833.0,7047000.0,公斤,泰国,进料加工贸易,南京海关,江海运输,泰国,太仓新太酒精有限公司,外商独资企业,江苏省太仓市城厢镇古塘街,0520 3515645,0520 3524778,215400.0,,蔡德鑫,江苏省太仓,hs071410,usd
进口,2002-08,07141020,木薯干,883714.0,10944880.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,山东省嘉华对外贸易有限公司,国有企业,青岛市巫峡路25号,,3894127,266002.0,,吴洪祥,山东省临沂,hs071410,usd
进口,2002-08,07141020,木薯干,157603.0,1900000.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,中粮国际（北京）有限公司,外商独资企业,建国门内大街8号中粮广场A座11层,010-6578672,010-65268888-1703,100005.0,,,北京市东城区,hs071410,usd
进口,2002-08,07141020,木薯干,1811610.0,22092800.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,山东省国际贸易集团日照公司,国有企业,日照市艳阳路18号,,0633 8230326,276800.0,,杨勇,山东省日照,hs071410,usd
进口,2002-08,07141020,木薯干,769638.0,10000000.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,龙口市振龙酒精有限公司,集体企业,龙口市北马镇,,0535 8911361,265702.0,,王义强,山东省龙口,hs071410,usd
进口,2002-08,07141020,木薯干,1112878.0,13869236.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,广东顺德糖厂有限公司,国有企业,顺德市德胜区沙头,0765 2292020,0765 2291041  07,528333.0,,张绪跃,山东省临沂,hs071410,usd
进口,2002-08,07141020,木薯干,52114.0,868560.0,公斤,越南,边境小额贸易,南宁海关,江海运输,越南,广西壮族自治区工艺品进出口防城公司,国有企业,防城港市港口区友谊大道外贸大楼,0770 2822531,0770 2822733,538001.0,,颜训胜,广西壮族北海,hs071410,usd
进口,2002-08,10030090,其他大麦,2134978.0,14948330.0,公斤,加拿大,一般贸易,大连海关,江海运输,加拿大,中粮粮油进出口公司,国有企业,北京东城建国门内大街8号(中粮广场A座1205),,6526888 8807,10005.0,,于旭波,辽宁省大连,hs100300,usd
进口,2002-08,10030090,其他大麦,1069221.0,6810326.0,公斤,加拿大,一般贸易,大连海关,江海运输,加拿大,沈阳华润雪花啤酒有限公司,中外合资企业,沈阳市铁西区建设东路42号,025 25873287,024 25845579,110021.0,,肖庆森,辽宁省大连,hs100300,usd
进口,2002-08,10030090,其他大麦,458238.0,2918711.0,公斤,加拿大,一般贸易,大连海关,江海运输,加拿大,天津华润啤酒有限公司,中外合资企业,天津市北辰区经济开发小区双辰中路2号,022 26972876,022 26970711,300400.0,,黄铁鹰,辽宁省大连,hs100300,usd
进口,2002-08,10030090,其他大麦,4762446.0,33000000.0,公斤,澳大利亚,一般贸易,石家庄海关,江海运输,澳大利亚,河北四海发展股份有限公司,集体企业,承德市高新技术开发区西区11号,,0314 2162359,67000.0,,王世海,河北省秦皇岛,hs100300,usd
进口,2002-08,10030090,其他大麦,534611.0,3405163.0,公斤,加拿大,一般贸易,大连海关,江海运输,加拿大,大连华润啤酒有限公司,外商独资企业,大连市甘井子区华北路415号,0411 6600424,0411 6600582,116033.0,,黄铁鹰,辽宁省大连,hs100300,usd
进口,2002-08,10030090,其他大麦,381865.0,2432260.0,公斤,加拿大,一般贸易,大连海关,江海运输,加拿大,鞍山华润啤酒有限公司,中外合资企业,鞍山市经济开发区,024 25876106,0412 8212224,114041.0,,王群,辽宁省大连,hs100300,usd
进口,2002-08,10030090,其他大麦,610984.0,3891615.0,公斤,加拿大,一般贸易,大连海关,江海运输,加拿大,吉林华润啤酒有限公司,中外合资企业,吉林高新开发区恒山路创业大厦,0432 2440800,0432  2440800,132021.0,,黄铁鹰,辽宁省大连,hs100300,usd
进口,2002-08,10040090,其他燕麦,54124.0,192000.0,公斤,澳大利亚,一般贸易,深圳海关,江海运输,澳大利亚,恩氏食品(深圳)有限公司,外商独资企业,深圳市宝安区龙华镇龙华村钓鱼台工业区,0755-28137140,0755-28137139,518109.0,erust@szon.net,苏育信,广东省深圳,hs100400,usd
进口,2002-08,10040090,其他燕麦,26615.0,96000.0,公斤,澳大利亚,一般贸易,深圳海关,江海运输,新加坡,恩氏食品(深圳)有限公司,外商独资企业,深圳市宝安区龙华镇龙华村钓鱼台工业区,0755-28137140,0755-28137139,518109.0,erust@szon.net,苏育信,广东省深圳,hs100400,usd
进口,2002-08,10051000,种用玉米,25.0,40.0,公斤,法国,一般贸易,北京海关,航空运输,法国,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029.0,,何忠华,北京市朝阳区,hs100510,usd
进口,2002-08,10070010,种用食用高梁,155.0,36.0,公斤,印度,其他,沈阳海关,航空运输,新加坡,辽宁园艺种苗公司,国有企业,东陵区马官桥84号,024 88415897,024 88415898,110161.0,,李海涛,辽宁省沉阳,hs100700,usd
进口,2002-08,10070090,其他食用高梁,1510.0,25000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,瑞丽市福鑫商贸有限责任公司,私营企业,瑞丽市姐岗南路68号,,0692 4143281,678600.0,,于加福,云南省瑞丽,hs100700,usd
进口,2002-08,23033000,酿造及蒸馏过程中的糟粕及残渣,39797.0,76200.0,公斤,巴西,一般贸易,北京海关,江海运输,巴西,中国种畜进出口公司,国有企业,东城区东单洋溢胡同甲10号,,01067798317,100005.0,,杨成山,北京市东城区,hs230330,usd
进口,2002-08,23033000,酿造及蒸馏过程中的糟粕及残渣,245.0,15000.0,公斤,日本,进料加工贸易,宁波海关,江海运输,日本,浙江惠灵对外贸易有限责任公司,国有企业,杭州下城区中山北路308号,,0571 5773818,310003.0,,龚荣祥,浙江省萧山,hs230330,usd
进口,2002-08,07141020,木薯干,50371.0,839520.0,公斤,越南,边境小额贸易,海口海关,江海运输,越南,儋州市边境贸易发展公司,国有企业,儋州市老市委大院三楼,,890 6723962,570125.0,,黄敦良,海南洋浦经济技术开发区,hs071410,usd
进口,2002-08,10059000,玉米，种用除外,9338.0,21074.0,公斤,美国,一般贸易,上海海关,江海运输,美国,上海加州阳光食品有限公司,中外合作企业,,,021 64162408,200032.0,,陈宽仁,上海市卢湾,hs100590,usd
进口,2002-08,07141020,木薯干,46124.0,554200.0,公斤,泰国,一般贸易,南京海关,江海运输,泰国,中化山东进出口集团公司,国有企业,青岛市香港中路20号黄金广场北楼,0532-5021666,0532-5021711,266071,mail@sinochem-sd.com,房刚,山东省青岛,hs071410,usd
进口,2002-08,10030090,其他大麦,4555843.0,31153500.0,公斤,澳大利亚,一般贸易,石家庄海关,江海运输,澳大利亚,北京燕京啤酒集团公司,国有企业,北京市顺义县城南,,01089495998,101300,,李福成,北京市顺义,hs100300,usd
进口,2002-08,10030090,其他大麦,88907.0,635050.0,公斤,加拿大,一般贸易,天津海关,江海运输,加拿大,北京宝麦啤酒原料有限公司,中外合资企业,丰台花乡纪家庙南,,0106 3723404,100070,,万艳生,北京市丰台区,hs100300,usd
进口,2002-08,10030090,其他大麦,13128.0,90270.0,公斤,加拿大,一般贸易,天津海关,江海运输,加拿大,保定欧麦八达麦芽有限公司,中外合资企业,保定市江成路,0312-7031389,0312-7031388,71050.0,,博聂.阿兰,河北省保定,hs100300,usd
进口,2002-08,07141020,木薯干,869000.0,11000000.0,公斤,泰国,一般贸易,南京海关,江海运输,泰国,山东省东方国际贸易股份有限公司,国有企业,,0532-2971838,0532-2971902,266002.0,,李兆兴,安徽省蚌埠,hs071410,usd
进口,2002-08,07141020,木薯干,1721827.0,21795270.0,公斤,泰国,一般贸易,南京海关,江海运输,泰国,山东省东方国际贸易股份有限公司,国有企业,,0532-2971838,0532-2971902,266002.0,,李兆兴,江苏省徐州,hs071410,usd
进口,2002-08,10030090,其他大麦,3285433.0,21968757.0,公斤,澳大利亚,一般贸易,黄埔海关,江海运输,澳大利亚,广州麦芽有限公司,中外合资企业,广州开发区创业路2号,020-82212988,020-82212497,510730.0,,江国强,广州经济技术开发区,hs100300,usd
进口,2002-08,10059000,玉米，种用除外,36812.0,34000.0,公斤,秘鲁,来料加工装配贸易,大连海关,江海运输,秘鲁,大连平和食品有限公司,外商独资企业,大连市甘井子辛寨子镇,0411 6302439,0411 6306334,116033.0,,刘冬华,辽宁省大连,hs100590,usd
进口,2002-08,10070090,其他食用高梁,3020.0,50000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,梁河县九保商号,集体企业,云南省瑞丽市,,,,,,云南省瑞丽,hs100700,usd
进口,2002-08,07141020,木薯干,5147.0,71000.0,公斤,越南,边境小额贸易,昆明海关,汽车运输,越南,河口保税服务总公司,国有企业,云南省河口,,,,,,云南省其它,hs071410,usd
进口,2002-08,10070090,其他食用高梁,7611.0,105000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,瑞丽市畹町再菊贸易有限公司,私营企业,,,,,,,云南省昆明,hs100700,usd
进口,2002-03,07141010,鲜木薯,234.0,12950.0,公斤,越南,边境小额贸易,昆明海关,汽车运输,越南,河口县边贸总公司,国有企业,河口广龄路14号,,21418,661300.0,,蔡光祥,云南省其它,hs071410,usd
进口,2002-03,07141020,木薯干,1795747.0,22000000.0,公斤,泰国,一般贸易,天津海关,江海运输,泰国,天津市冠达实业总公司,国有企业,天津市宁河县芦台镇芦汉路61号,022 25593408,022 25592912,301500.0,,崔永良,天津市宁河,hs071410,usd
进口,2002-03,07141020,木薯干,462507.0,4963254.0,公斤,越南,一般贸易,青岛海关,江海运输,越南,中国粮油饲料有限公司,国有企业,北京市东城区安定门大街208号,,01064209377,100011.0,,许纯超,北京市东城区,hs071410,usd
进口,2002-03,07141020,木薯干,782347.0,10000000.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,山东省粮油集团总公司,国有企业,山东省济南市泺源大街3号,,0531 6958867,250063.0,,孟庆秀,山东省临沂,hs071410,usd
进口,2002-03,07141020,木薯干,776572.0,8325182.0,公斤,越南,一般贸易,青岛海关,江海运输,越南,中国粮油饲料有限公司,国有企业,北京市东城区安定门大街208号,,01064209377,100011.0,,许纯超,山东省临沂,hs071410,usd
进口,2002-03,07141020,木薯干,641846.0,7053319.0,公斤,越南,一般贸易,青岛海关,江海运输,越南,山东省嘉华对外贸易有限公司,国有企业,青岛市巫峡路25号,,3894127,266002.0,,吴洪祥,山东省青岛,hs071410,usd
进口,2002-03,07141020,木薯干,1694000.0,22000000.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,山东省嘉华对外贸易有限公司,国有企业,青岛市巫峡路25号,,3894127,266002.0,,吴洪祥,山东省青岛,hs071410,usd
进口,2002-03,07141020,木薯干,810875.0,10298630.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,中化山东进出口集团公司,国有企业,青岛市香港中路20号黄金广场北楼,0532-5021666,0532-5021711,266071.0,mail@sinochem-sd.com,房刚,江苏省连云港,hs071410,usd
进口,2002-03,07141020,木薯干,852500.0,11000000.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,山东兰陵美酒股份有限公司,中外合资企业,山东省临沂市苍山县兰陵镇,,0539 5588813,277731.0,,崔学文,山东省临沂,hs071410,usd
进口,2002-03,07141020,木薯干,2362086.0,30000000.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,山东沭化集团有限公司,国有企业,山东临沭县城兴大西街,,0539-6213888,276700.0,,张立省,山东省临沂,hs071410,usd
进口,2002-03,07141020,木薯干,1654673.0,21319380.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,山东省国际贸易集团日照公司,国有企业,日照市艳阳路18号,,0633 8230326,276800.0,,杨勇,山东省日照,hs071410,usd
进口,2002-03,07141020,木薯干,155215.0,2000000.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,中国北方工业湛江公司,国有企业,广东省湛江市海滨二路6号,0759-2260989,0759-2260999,524005.0,,邱多根,山东省日照,hs071410,usd
进口,2002-03,07141020,木薯干,33946.0,372027.0,公斤,越南,进料加工贸易,上海海关,江海运输,越南,太仓新太酒精有限公司,外商独资企业,江苏省太仓市城厢镇古塘街,0520 3515645,0520 3524778,215400.0,,蔡德鑫,江苏省太仓,hs071410,usd
进口,2002-03,07141020,木薯干,391174.0,5000000.0,公斤,泰国,一般贸易,南京海关,江海运输,泰国,华垦物资有限公司,国有企业,北京西城区阜外大街甲28号京润大厦西楼十二层,010-68042041,010-68042030,100037.0,,徐昌年,江苏省淮阴,hs071410,usd
进口,2002-03,07141020,木薯干,686200.0,7300000.0,公斤,越南,进料加工贸易,南京海关,江海运输,越南,江苏德邦化学工业集团有限公司,国有企业,江苏省连云港市海州江化路,0518 5413884,0518 5412536,222023.0,,赵祥海,江苏省连云港,hs071410,usd
进口,2002-03,07141020,木薯干,447.0,4751.0,公斤,越南,一般贸易,南京海关,江海运输,越南,江苏德邦化学工业集团有限公司,国有企业,江苏省连云港市海州江化路,0518 5413884,0518 5412536,222023.0,,赵祥海,江苏省连云港,hs071410,usd
进口,2002-03,07141020,木薯干,1508106.0,19173130.0,公斤,泰国,一般贸易,南京海关,江海运输,泰国,中化山东进出口集团公司,国有企业,青岛市香港中路20号黄金广场北楼,0532-5021666,0532-5021711,266071.0,mail@sinochem-sd.com,房刚,江苏省徐州,hs071410,usd
