进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,港口,运输方式,运输路线,公司,公司类型,地址,传真,电话,邮政编码,电子邮件,联系人,城市,商品1996编码,货币
进口,2009.0,07141020,木薯干,7344339.0,54124040.0,千克,141.0,,连云港关,航空运输,141.0,日照宏伟贸易有限公司,私营企业,山东省日照市黄海一路95号,,0633-8386328,276826.0,,刘宏伟,日照,hs071410,usd
进口,2009.0,07141020,木薯干,1804199.0,10367518.0,千克,141.0,进料加工贸易,青开发区,航空运输,141.0,山东大丰商贸有限公司,私营企业,,,,,,,日照,hs071410,usd
进口,2009.0,07141020,木薯干,1291520.0,7125170.0,千克,112.0,进料加工贸易,青开发区,江海运输,112.0,山东大丰商贸有限公司,私营企业,,,,,,,日照,hs071410,usd
进口,2009.0,07141020,木薯干,1292043.0,9350866.0,千克,141.0,进料加工贸易,连云港关,航空运输,141.0,山东东富金泰贸易有限公司,,,,,,,,日照,hs071410,usd
进口,2009.0,07141020,木薯干,1222694.0,9510963.0,千克,141.0,,青前湾港,江海运输,141.0,,私营企业,,,,,,,日照,hs071410,usd
进口,2009.0,07141020,木薯干,2467685.0,18414438.0,千克,141.0,进料加工贸易,日照海关,汽车运输,141.0,,私营企业,,,,,,,日照,hs071410,usd
进口,2009.0,07141020,木薯干,2681417.0,14731240.0,千克,112.0,进料加工贸易,日照海关,航空运输,112.0,,私营企业,,,,,,,日照,hs071410,usd
进口,2009.0,07141020,木薯干,16525269.0,109206810.0,千克,136.0,,日照海关,江海运输,136.0,,私营企业,,,,,,,日照,hs071410,usd
进口,2009.0,07141020,木薯干,2849931.0,20770088.0,千克,136.0,进料加工贸易,日岚山办,江海运输,136.0,日照中泰国际贸易有限公司,,,,,,,,日照,hs071410,usd
进口,2009.0,07141020,木薯干,19862904.0,131775500.0,千克,136.0,来料加工装配贸易,日照海关,江海运输,136.0,日照天桥贸易有限公司,,,,,,,,日照,hs071410,usd
进口,2009.0,07141020,木薯干,3736074.0,27652610.0,千克,141.0,,日照海关,航空运输,141.0,日照天桥贸易有限公司,,,,,,,,日照,hs071410,usd
进口,2009.0,07141020,木薯干,3741664.0,24970894.0,千克,136.0,进料加工贸易,日照海关,汽车运输,136.0,山东浩宇国际贸易有限公司,,,,,,,,日照,hs071410,usd
进口,2009.0,07141020,木薯干,4451952.0,34792032.0,千克,141.0,,青前湾港,江海运输,141.0,日照昆达进出口有限公司,,,,,,,,日照,hs071410,usd
进口,2009.0,07141020,木薯干,10040721.0,65172624.0,千克,136.0,,青前湾港,江海运输,136.0,日照昆达进出口有限公司,,,,,,,,日照,hs071410,usd
进口,2009.0,07141020,木薯干,986645.0,5902858.0,千克,112.0,,青开发区,江海运输,112.0,日照昌久国际贸易有限公司,,,,,,,,日照,hs071410,usd
进口,2009.0,07141020,木薯干,14058065.0,94792456.0,千克,141.0,进料加工贸易,青开发区,空运,141.0,日照昌久国际贸易有限公司,,,,,,,,日照,hs071410,usd
进口,2009.0,23033000,酿造及蒸馏过程中的糟粕及残渣,404760.0,2022187.0,千克,502.0,,青开发区,航空运输,502.0,日照海润达实业有限公司,,,,,,,,日照,hs230330,usd
进口,2009.0,23033000,酿造及蒸馏过程中的糟粕及残渣,733514.0,3645967.0,千克,502.0,进料加工贸易,青开发区,汽车运输,502.0,山东香驰粮油有限公司,,,,,,,,惠民,hs230330,usd
进口,2009.0,10030090,其他大麦,8624000.0,30800000.0,千克,305.0,,青开发区,江海运输,305.0,山东西王进出口贸易有限公司,集体企业,,,,,,,惠民,hs100300,usd
进口,2009.0,07141020,木薯干,76239983.0,508410500.0,千克,136.0,来料加工装配贸易,连云港关,航空运输,136.0,山东金沂蒙集团有限公司,私营企业,山东省临沭县城兴大西街99号,,0539 6268059,276700.0,,张立省,临沂,hs071410,usd
进口,2009.0,07141020,木薯干,1551237.0,12199050.0,千克,141.0,,连云港关,江海运输,141.0,山东金沂蒙集团有限公司,私营企业,山东省临沭县城兴大西街99号,,0539 6268059,276700.0,,张立省,临沂,hs071410,usd
进口,2009.0,07141020,木薯干,10634763.0,70287208.0,千克,136.0,保税仓库进出境货物,日照海关,江海运输,136.0,山东泓达生物科技有限公司,,,,,,,,临沂,hs071410,usd
进口,2009.0,23033000,酿造及蒸馏过程中的糟粕及残渣,973342.0,4951713.0,千克,502.0,,大连港湾海关,汽车运输,502.0,山东森瑞特商贸有限公司,,,,,,,,临沂,hs230330,usd
进口,2009.0,07141020,木薯干,6224061.0,37549184.0,千克,136.0,进料加工贸易,龙口海关,江海运输,136.0,龙口振龙瑞明酒精有限公司,中外合资企业,山东省龙口市北马镇新兴街面,,0535 8911078,265702.0,,王义强,龙口,hs071410,usd
进口,2009.0,07141020,木薯干,4993134.0,37008408.0,千克,141.0,,龙口海关,汽车运输,141.0,龙口振龙瑞明酒精有限公司,中外合资企业,山东省龙口市北马镇新兴街面,,0535 8911078,265702.0,,王义强,龙口,hs071410,usd
进口,2009.0,07141020,木薯干,1902067.0,12784882.0,千克,136.0,,青开发区,江海运输,136.0,山东振龙生物化工集团有限公司,,,,,,,,龙口,hs071410,usd
进口,2009.0,07141020,木薯干,1614923.0,12256370.0,千克,141.0,,青开发区,航空运输,141.0,山东振龙生物化工集团有限公司,,,,,,,,龙口,hs071410,usd
进口,2009.0,10030090,其他大麦,6942509.0,31237830.0,千克,601.0,来料加工装配贸易,青岛大港,江海运输,601.0,莱芜市鲁中啤酒原料有限公司,私营企业,莱城区南冶镇对仙门村北,,0634-6095555,271102.0,,尚宪启,莱芜,hs100300,usd
进口,2009.0,10030090,其他大麦,3566133.0,15691396.0,千克,305.0,,青岛大港,江海运输,305.0,莱芜市鲁中啤酒原料有限公司,私营企业,莱城区南冶镇对仙门村北,,0634-6095555,271102.0,,尚宪启,莱芜,hs100300,usd
进口,2009.0,07141020,木薯干,22320131.0,158276980.0,千克,136.0,,青开发区,江海运输,136.0,河南天冠企业集团有限公司,国有企业,南阳市建设东路16号,0377 3026447,0377 3026447,473000.0,,张晓阳,南阳,hs071410,usd
进口,2009.0,23033000,酿造及蒸馏过程中的糟粕及残渣,3972972.0,20246948.0,千克,502.0,,外港海关,汽车运输,502.0,湖南唐人神集团股份有限公司,中外合资企业,湖南省株洲市高新技术产业开发区马家河,,0733 8591102,412003.0,,陶一山,株州其他,hs230330,usd
进口,2009.0,10030090,其他大麦,17695644.0,75845872.0,千克,501.0,,黄埔老港海关,江海运输,501.0,广州麦芽有限公司,中外合资企业,广州经济技术开发区创业路2号,020 82224175,020 82224175,510730.0,,翟治明,广州经济技术开发区,hs100300,usd
进口,2009.0,10030090,其他大麦,10674843.0,43330832.0,千克,305.0,其它,黄埔老港海关,江海运输,305.0,广州麦芽有限公司,中外合资企业,广州经济技术开发区创业路2号,020 82224175,020 82224175,510730.0,,翟治明,广州经济技术开发区,hs100300,usd
进口,2009.0,10030090,其他大麦,3933515.0,17000000.0,千克,501.0,进料加工贸易,黄埔老港海关,航空运输,501.0,广州麦芽有限公司,中外合资企业,广州经济技术开发区创业路2号,020 82224175,020 82224175,510730.0,,翟治明,广州经济技术开发区,hs100300,usd
进口,2009.0,10030090,其他大麦,17578813.0,78437648.0,千克,601.0,,黄埔老港海关,江海运输,601.0,广州麦芽有限公司,中外合资企业,广州经济技术开发区创业路2号,020 82224175,020 82224175,510730.0,,翟治明,广州经济技术开发区,hs100300,usd
进口,2009.0,10030090,其他大麦,10412828.0,43190360.0,千克,305.0,,黄埔老港海关,江海运输,305.0,广州麦芽有限公司,中外合资企业,广州经济技术开发区创业路2号,020 82224175,020 82224175,510730.0,,翟治明,广州经济技术开发区,hs100300,usd
进口,2009.0,10030090,其他大麦,9148996.0,39940780.0,千克,601.0,其他,黄埔老港海关,汽车运输,601.0,广州麦芽有限公司,中外合资企业,广州经济技术开发区创业路2号,020 82224175,020 82224175,510730.0,,翟治明,广州经济技术开发区,hs100300,usd
进口,2009.0,07141020,木薯干,25467993.0,179841410.0,千克,141.0,,黄埔海关驻沙田办事处,江海运输,141.0,广东省物资进出口公司,国有企业,广东省广州市北较场横路 12号召4楼,020  3817687,020  3809610,510050.0,,张跃,广州其他,hs071410,usd
进口,2009.0,07141020,木薯干,1778070.0,10348012.0,千克,112.0,,黄埔海关驻沙田办事处,航空运输,112.0,广东省物资进出口公司,国有企业,广东省广州市北较场横路 12号召4楼,020  3817687,020  3809610,510050.0,,张跃,广州其他,hs071410,usd
进口,2009.0,07141020,木薯干,2090776.0,13806330.0,千克,141.0,,黄埔老港海关,航空运输,141.0,广东省土产进出口(集团)公司,国有企业,广东省广州市江南大道中108号,020  84420638,020  84411514,510240.0,,王粤生,广州其他,hs071410,usd
进口,2009.0,10059000,玉米，种用除外,40.0,0.0,千克,254.0,进料加工贸易,黄埔老港海关,江海运输,254.0,广东省农科集团良种苗木中心,,,,,,,,广州其他,hs100590,usd
进口,2009.0,07141020,木薯干,2449982.0,21167530.0,千克,141.0,,黄埔老港海关,江海运输,141.0,广东海大集团股份有限公司,,,,,,,,广州其他,hs071410,usd
进口,2009.0,23033000,酿造及蒸馏过程中的糟粕及残渣,8178252.0,40156192.0,千克,502.0,,黄埔老港海关,江海运输,502.0,广东海大集团股份有限公司,,,,,,,,广州其他,hs230330,usd
进口,2009.0,07141020,木薯干,1812680.0,14141540.0,千克,136.0,,黄埔老港海关,江海运输,136.0,广东海大集团股份有限公司,,,,,,,,广州其他,hs071410,usd
进口,2009.0,07141020,木薯干,1557892.0,10734640.0,千克,141.0,,黄埔新港海关,江海运输,141.0,广东俊杰农产品有限公司,,,,,,,,广州其他,hs071410,usd
进口,2009.0,23033000,酿造及蒸馏过程中的糟粕及残渣,9190795.0,45073284.0,千克,502.0,外商投资企业作为投资进口的设备﹑ 物品,黄埔新港海关,江海运输,502.0,广东俊杰农产品有限公司,,,,,,,,广州其他,hs230330,usd
进口,2009.0,23033000,酿造及蒸馏过程中的糟粕及残渣,380389.0,1989662.0,千克,502.0,进料加工贸易,黄埔老港海关,江海运输,502.0,,私营企业,,,,,,,广州其他,hs230330,usd
进口,2009.0,10040090,其他燕麦,3079904.0,12909855.0,千克,601.0,,蛇口海关,江海运输,601.0,深圳市粤茂进出口贸易有限公司,私营企业,,,,,,,深圳特区,hs100400,usd
进口,2009.0,10051000,种用玉米,180000.0,6000.0,千克,601.0,进料加工贸易,深关机场,江海运输,601.0,广西壮族自治区种子公司,国有企业,南宁市七星路135号,0771 2612749,0771 2807943,530022.0,,文信连,南宁其他,hs100510,usd
进口,2009.0,10051000,种用玉米,3600.0,120.0,千克,111.0,,深关机场,江海运输,111.0,广西壮族自治区种子公司,国有企业,南宁市七星路135号,0771 2612749,0771 2807943,530022.0,,文信连,南宁其他,hs100510,usd
进口,2009.0,07141020,木薯干,286021.0,2200159.0,千克,141.0,进料加工贸易,防城海关,航空运输,141.0,广西飞宇国际贸易有限公司,,,,,,,,南宁其他,hs071410,usd
进口,2009.0,07141020,木薯干,908855.0,6417050.0,千克,141.0,,防城海关,江海运输,141.0,广西飞宇国际贸易有限公司,,,,,,,,南宁其他,hs071410,usd
进口,2009.0,07141020,木薯干,763436.0,5016200.0,千克,141.0,进料加工贸易,新生圩关,江海运输,141.0,江苏舜天股份有限公司,国有企业,南京市建邺路98号,025-84208688,025-84208688,210004.0,,董启彬,南京其他,hs071410,usd
进口,2009.0,07141020,木薯干,515200.0,4363220.0,千克,141.0,,扬州海关驻出口加工区办事处,江海运输,141.0,江苏汇鸿国际集团土产进出口股份有限公司,国有企业,南京白下路91号,025-84594734,025-84593948,210001.0,,马驰,南京其他,hs071410,usd
进口,2009.0,07141020,木薯干,40675366.0,264582910.0,千克,136.0,进料加工贸易,扬州海关驻出口加工区办事处,江海运输,136.0,江苏汇鸿国际集团土产进出口股份有限公司,国有企业,南京白下路91号,025-84594734,025-84593948,210001.0,,马驰,南京其他,hs071410,usd
进口,2009.0,10030090,其他大麦,1619405.0,6600000.0,千克,305.0,,外港海关,江海运输,305.0,永顺泰（南京）麦芽有限公司,,,,,,,,南京其他,hs100300,usd
进口,2009.0,10030090,其他大麦,1725507.0,7499320.0,千克,601.0,进料加工贸易,外港海关,空运,601.0,永顺泰（南京）麦芽有限公司,,,,,,,,南京其他,hs100300,usd
进口,2009.0,07141020,木薯干,12829243.0,97284208.0,千克,141.0,保税仓库进出境货物,连云港关,江海运输,141.0,新沂市花厅酒业有限公司,私营企业,新沂市新安镇钟吾路74号,0516 8921211,0516 8921211,221400.0,,庄新华,徐州,hs071410,usd
进口,2009.0,07141020,木薯干,931681.0,6789391.0,千克,112.0,来料加工装配贸易,连云港关,航空运输,112.0,新沂市花厅酒业有限公司,私营企业,新沂市新安镇钟吾路74号,0516 8921211,0516 8921211,221400.0,,庄新华,徐州,hs071410,usd
进口,2009.0,07141020,木薯干,44053588.0,308647260.0,千克,136.0,,连云港关,江海运输,136.0,新沂市花厅酒业有限公司,私营企业,新沂市新安镇钟吾路74号,0516 8921211,0516 8921211,221400.0,,庄新华,徐州,hs071410,usd
进口,2009.0,07141020,木薯干,81352.0,561050.0,千克,141.0,来料加工装配进口的设备,青开发区,江海运输,141.0,徐州亚晧国际贸易有限公司,,,,,,,,徐州,hs071410,usd
进口,2009.0,07141020,木薯干,2260062.0,16802610.0,千克,141.0,,南通海关,汽车运输,141.0,江苏联海生物科技有限公司,,,,,,,,南通其他,hs071410,usd
进口,2009.0,07141020,木薯干,17079267.0,106658100.0,千克,136.0,,南通海关,航空运输,136.0,江苏联海生物科技有限公司,,,,,,,,南通其他,hs071410,usd
进口,2009.0,23033000,酿造及蒸馏过程中的糟粕及残渣,3687425.0,17933236.0,千克,502.0,,张保税区,航空运输,502.0,南通日照国际贸易有限公司,私营企业,工农路105号宏信大厦401室,,0513-5293361,226001.0,,秦金泉,南通其他,hs230330,usd
进口,2009.0,07141020,木薯干,2438392.0,17967104.0,千克,141.0,,镇江海关,江海运输,141.0,,私营企业,,,,,,,南通其他,hs071410,usd
进口,2009.0,07141020,木薯干,2587357.0,16704388.0,千克,112.0,,镇江海关,江海运输,112.0,,私营企业,,,,,,,南通其他,hs071410,usd
进口,2009.0,07141020,木薯干,9643472.0,65848176.0,千克,136.0,,镇江海关,汽车运输,136.0,,私营企业,,,,,,,南通其他,hs071410,usd
进口,2009.0,07141020,木薯干,1673914.0,10319180.0,千克,136.0,,青开发区,航空运输,136.0,连云港雅仕硫磺有限公司,私营企业,连云港开发区,0518 2320232,0518 2320232,222042.0,,程宝琦,连云港经济技术开发区,hs071410,usd
进口,2009.0,07141020,木薯干,6935774.0,46237336.0,千克,141.0,,青开发区,江海运输,141.0,连云港雅仕硫磺有限公司,私营企业,连云港开发区,0518 2320232,0518 2320232,222042.0,,程宝琦,连云港经济技术开发区,hs071410,usd
进口,2009.0,07141020,木薯干,4282758.0,26923928.0,千克,136.0,,连云港关,空运,136.0,东海县顺泰酒精厂有限公司,中外合资企业,东海县西双湖南侧,0518 7267711,0518 7269999,222300.0,,梁焯毅,连云港其他,hs071410,usd
进口,2009.0,07141020,木薯干,3811204.0,26923620.0,千克,141.0,,连云港关,航空运输,141.0,东海县顺泰酒精厂有限公司,中外合资企业,东海县西双湖南侧,0518 7267711,0518 7269999,222300.0,,梁焯毅,连云港其他,hs071410,usd
进口,2009.0,07141020,木薯干,3810205.0,20530532.0,千克,112.0,保税仓库进出境货物,青开发区,汽车运输,112.0,连云港中土物产国际贸易有限公司,,,,,,,,连云港其他,hs071410,usd
进口,2009.0,07141020,木薯干,5384096.0,33186900.0,千克,136.0,,连云港关,汽车运输,136.0,连云港利鑫隆贸易有限公司,,,,,,,,连云港其他,hs071410,usd
进口,2009.0,10030090,其他大麦,472867.0,2192804.0,千克,305.0,,青开发区,江海运输,305.0,江苏省农垦麦芽有限公司,,,,,,,,盐城,hs100300,usd
进口,2009.0,10030090,其他大麦,517000.0,2200000.0,千克,501.0,外商投资企业作为投资进口的设备﹑ 物品,南通海关,江海运输,501.0,永顺泰(宝应)麦芽有限公司,外商独资企业,江苏省宝应县苏中南路86号,,0514-8276558,225800.0,,翟治明,扬州,hs100300,usd
进口,2009.0,10030090,其他大麦,2164851.0,8800000.0,千克,305.0,,南通海关,江海运输,305.0,永顺泰(宝应)麦芽有限公司,外商独资企业,江苏省宝应县苏中南路86号,,0514-8276558,225800.0,,翟治明,扬州,hs100300,usd
进口,2009.0,10030090,其他大麦,2534501.0,10882920.0,千克,601.0,来料加工装配贸易,南通海关,汽车运输,601.0,永顺泰(宝应)麦芽有限公司,外商独资企业,江苏省宝应县苏中南路86号,,0514-8276558,225800.0,,翟治明,扬州,hs100300,usd
进口,2009.0,07141020,木薯干,639315.0,4494790.0,千克,141.0,来料加工装配贸易,镇江海关,航空运输,141.0,镇江长兴酒精有限公司,,,,,,,,镇江,hs071410,usd
进口,2009.0,07141020,木薯干,3809141.0,23050224.0,千克,136.0,,镇江海关,江海运输,136.0,镇江长兴酒精有限公司,,,,,,,,镇江,hs071410,usd
进口,2009.0,07141020,木薯干,8732639.0,54297016.0,千克,136.0,外商投资企业作为投资进口的设备﹑ 物品,泰州海关驻泰兴办事处,江海运输,136.0,泰兴金江化学工业有限公司,外商独资企业,,,,,,,泰州,hs071410,usd
进口,2009.0,07141020,木薯干,9797395.0,72145888.0,千克,141.0,,泰州海关驻泰兴办事处,航空运输,141.0,泰兴金江化学工业有限公司,外商独资企业,,,,,,,泰州,hs071410,usd
进口,2009.0,07141020,木薯干,1957737.0,10930617.0,千克,112.0,,泰州海关驻泰兴办事处,汽车运输,112.0,泰兴金江化学工业有限公司,外商独资企业,,,,,,,泰州,hs071410,usd
进口,2009.0,10030090,其他大麦,9750539.0,31800000.0,千克,305.0,进料加工贸易,上海快件,江海运输,305.0,,外商独资企业,,,,,,,江阴,hs100300,usd
进口,2009.0,10030090,其他大麦,12448510.0,51150000.0,千克,501.0,,上海快件,江海运输,501.0,,外商独资企业,,,,,,,江阴,hs100300,usd
进口,2009.0,10030090,其他大麦,16931663.0,74370000.0,千克,601.0,,上海快件,江海运输,601.0,,外商独资企业,,,,,,,江阴,hs100300,usd
进口,2009.0,10030090,其他大麦,419.0,12.0,千克,501.0,,上海快件,航空运输,501.0,,外商独资企业,,,,,,,江阴,hs100300,usd
进口,2009.0,10030090,其他大麦,8918979.0,38916976.0,千克,601.0,来料加工装配贸易,上海快件,江海运输,601.0,,外商独资企业,,,,,,,江阴,hs100300,usd
进口,2009.0,07141020,木薯干,10910991.0,65343976.0,千克,136.0,保税仓库进出境货物,外港海关,汽车运输,136.0,吴江市外贸集团上威进出口有限公司,,,,,,,,吴江市,hs071410,usd
进口,2009.0,07141020,木薯干,622237.0,3724109.0,千克,112.0,边境小额贸易,太仓海关,江海运输,112.0,太仓新太酒精有限公司,外商独资企业,江苏省太仓市城厢镇古塘街,0520 3515645,0520 3524778,215400.0,,蔡德鑫,太仓市,hs071410,usd
进口,2009.0,07141020,木薯干,3280632.0,23462416.0,千克,141.0,,太仓海关,江海运输,141.0,太仓新太酒精有限公司,外商独资企业,江苏省太仓市城厢镇古塘街,0520 3515645,0520 3524778,215400.0,,蔡德鑫,太仓市,hs071410,usd
进口,2009.0,07141020,木薯干,1836620.0,11590332.0,千克,136.0,,太仓海关,江海运输,136.0,太仓新太酒精有限公司,外商独资企业,江苏省太仓市城厢镇古塘街,0520 3515645,0520 3524778,215400.0,,蔡德鑫,太仓市,hs071410,usd
进口,2009.0,10059000,玉米，种用除外,621072.0,833675.0,千克,502.0,,福州新港,航空运输,502.0,浙江省粮油食品进出口股份有限公司,国有企业,浙江省杭州市体育场路229号,0571-85152514,0571 85779999,310003.0,,朱子春,杭州其他,hs100590,usd
进口,2009.0,07141020,木薯干,524273.0,4336380.0,千克,141.0,,福州新港,江海运输,141.0,浙江省粮油食品进出口股份有限公司,国有企业,浙江省杭州市体育场路229号,0571-85152514,0571 85779999,310003.0,,朱子春,杭州其他,hs071410,usd
