进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,港口,运输方式,运输路线,公司,公司类型,地址,传真,电话,邮政编码,电子邮件,联系人,城市,商品1996编码,货币
进口,2006-06,07141020,木薯干,487538.0,3471970.0,公斤,越南,一般贸易,南京海关,江海运输,越南,泰兴金江化学工业有限公司,外商独资企业,泰兴市沿江开发区通江西路16#,,0523-7676111,,,,江苏省泰州,hs071410,usd
进口,2006-06,07141020,木薯干,5003702.0,41147947.0,公斤,泰国,一般贸易,南京海关,江海运输,泰国,新沂市花厅酒业有限公司,私营企业,新沂市新安镇钟吾路74号,0516 8921211,0516 8921211,,221400,庄新华,江苏省徐州,hs071410,usd
进口,2006-06,07141020,木薯干,51284.0,632560.0,公斤,越南,边境小额贸易,昆明海关,汽车运输,越南,河口旺通进出口有限公司,私营企业,,,,,,,云南省红河,hs071410,usd
进口,2006-06,07141020,木薯干,54639.0,416250.0,公斤,越南,进料加工贸易,南京海关,江海运输,越南,太仓新太酒精有限公司,外商独资企业,江苏省太仓市城厢镇古塘街,0520 3515645,0520 3524778,215400,,蔡德鑫,江苏省太仓,hs071410,usd
进口,2006-06,07141020,木薯干,612511.0,5000000.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,日照德兴国际贸易有限公司,私营企业,,,,,,,山东省潍坊,hs071410,usd
进口,2006-06,07141020,木薯干,683266.0,5200120.0,公斤,越南,一般贸易,南京海关,江海运输,越南,安徽省碧绿春酿酒有限公司,私营企业,,,,,,,安徽省滁县,hs071410,usd
进口,2006-06,07141020,木薯干,750482.0,5656380.0,公斤,越南,一般贸易,南京海关,江海运输,越南,宁波齐齐国际贸易有限公司,私营企业,,,,,,,江苏省连云港,hs071410,usd
进口,2006-06,07141020,木薯干,7601.0,93750.0,公斤,越南,边境小额贸易,昆明海关,汽车运输,越南,河口旺通进出口有限公司,私营企业,,,,,,,云南省昆明,hs071410,usd
进口,2006-06,07141020,木薯干,8066478.0,67561580.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,山东金沂蒙集团有限公司,私营企业,,,,,,,山东省临沂,hs071410,usd
进口,2006-06,07141020,木薯干,83063.0,692191.0,公斤,越南,一般贸易,南宁海关,江海运输,越南,东兴市春泉贸易有限责任公司,私营企业,东兴市河州路,,13907809914,,538100,叶有春,广西壮族南宁,hs071410,usd
进口,2006-06,07141020,木薯干,913418.0,12400000.0,公斤,泰国,一般贸易,黄埔海关,江海运输,泰国,中谷粮油集团公司,国有企业,北京市复兴门内大街45号,,01066094412,100801,,王瑞元,北京市西城区,hs071410,usd
进口,2006-06,07141020,木薯干,943737.0,8483510.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,烟台新潮进出口贸易有限公司,集体企业,,,,,,,山东省烟台,hs071410,usd
进口,2006-06,07141020,木薯干,950509.0,7678920.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,龙口振龙瑞明酒精有限公司,中外合资企业,山东省龙口市北马镇新兴街面,,0535 8911078,,265702,王义强,山东省龙口,hs071410,usd
进口,2006-06,10030090,其他大麦,120210.0,660200.0,公斤,澳大利亚,一般贸易,宁波海关,江海运输,澳大利亚,,外商独资企业,,,,,,,北京市东城区,hs100300,usd
进口,2006-06,10070090,其他食用高梁,15267.0,144000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,瑞丽市畹町经济开发区鸿源有限责任公司,私营企业,畹町民主街174号,06925151322,06926282728,678500.0,,杨雪芹,云南省瑞丽,hs100700,usd
进口,2006-06,10051000,种用玉米,31821.0,2200.0,公斤,阿根廷,一般贸易,大连海关,江海运输,阿根廷,吉林祥裕食品有限公司,外商独资企业,吉林省长春市前进大街3号晨光花园B,,,,,黄明发,吉林省长春,hs100510,usd
进口,2006-06,07141020,木薯干,1344544.0,12022514.0,公斤,泰国,一般贸易,南京海关,江海运输,泰国,,私营企业,,,,,,,安徽省滁县,hs071410,usd
进口,2006-06,10030090,其他大麦,567095.0,3124020.0,公斤,澳大利亚,一般贸易,南京海关,江海运输,澳大利亚,,外商独资企业,,,,,,,江苏省南京,hs100300,usd
进口,2006-06,10030090,其他大麦,123424.0,665360.0,公斤,澳大利亚,一般贸易,厦门海关,江海运输,澳大利亚,,私营企业,,,,,,,福建省泉州,hs100300,usd
进口,2006-06,10051000,种用玉米,1145.0,90.0,公斤,南斯拉夫联盟共和国,其他,海口海关,航空运输,南斯拉夫联盟共和国,,其它,,,,,,,海南经济特区,hs100510,usd
进口,2006-06,10070090,其他食用高梁,5688.0,57000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,瑞丽市和兴商贸有限责任公司,私营企业,瑞丽市金滇路,,,,,沙天良,云南省瑞丽,hs100700,usd
进口,2006-06,07141020,木薯干,799921.0,6448720.0,公斤,泰国,一般贸易,南京海关,江海运输,泰国,,私营企业,,,,,,,重庆市长寿县,hs071410,usd
进口,2006-12,07141020,木薯干,514413.0,3944660.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,日照天桥贸易有限公司,私营企业,日照市黄海一路118号,,,,,宋凯,山东省日照,hs071410,usd
进口,2006-12,07141020,木薯干,1215046.0,9338350.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,日照宏达进出口有限公司,私营企业,山东省日照市东港区海滨五路49号,,0633-8338588,,,袁安全,江苏省徐州,hs071410,usd
进口,2006-12,07141020,木薯干,2231253.0,17118271.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,日照宏达进出口有限公司,私营企业,山东省日照市东港区海滨五路49号,,0633-8338588,,,袁安全,山东省日照,hs071410,usd
进口,2006-12,07141020,木薯干,2897977.0,22157700.0,公斤,泰国,一般贸易,南京海关,江海运输,泰国,山东东方农产品贸易有限公司,私营企业,青岛市南区太平路51号国贸大厦19F,,05322972676,266002,,刘青,江苏省宿迁,hs071410,usd
进口,2006-12,07141020,木薯干,855023.0,6011317.0,公斤,印度尼西亚,一般贸易,南京海关,江海运输,印度尼西亚,山东东方农产品贸易有限公司,私营企业,青岛市南区太平路51号国贸大厦19F,,05322972676,266002,,刘青,江苏省淮阴,hs071410,usd
进口,2006-12,07141020,木薯干,1336016.0,9697930.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,雅禾(日照)木薯加工有限公司,外商独资企业,日照市南环路中段,,06333999771,276800,,朱铭泉,山东省日照,hs071410,usd
进口,2006-12,07141020,木薯干,673765.0,4982800.0,公斤,泰国,一般贸易,南京海关,江海运输,泰国,雅禾(日照)木薯加工有限公司,外商独资企业,日照市南环路中段,,06333999771,276800,,朱铭泉,江苏省宿迁,hs071410,usd
进口,2006-12,07141020,木薯干,840800.0,6240000.0,公斤,泰国,一般贸易,南京海关,江海运输,泰国,雅禾(日照)木薯加工有限公司,外商独资企业,日照市南环路中段,,06333999771,276800,,朱铭泉,江苏省连云港,hs071410,usd
进口,2006-12,07141020,木薯干,237149.0,1760000.0,公斤,泰国,一般贸易,南京海关,江海运输,泰国,雅禾(日照)木薯加工有限公司,外商独资企业,日照市南环路中段,,06333999771,276800,,朱铭泉,江苏省徐州,hs071410,usd
进口,2006-12,10020090,其他黑麦,5672.0,19000.0,公斤,德国,其他,上海海关,江海运输,德国,上海新尚实国际贸易有限公司,国有企业,,,,,,,上海浦东新区,hs100200,usd
进口,2006-12,10030090,其他大麦,10362430.0,59466000.0,公斤,澳大利亚,一般贸易,石家庄海关,江海运输,澳大利亚,北京燕京啤酒集团公司,国有企业,北京市顺义县城南,,01089495998,101300,,李福成,北京市其它,hs100300,usd
进口,2006-12,10030090,其他大麦,1134509.0,5404324.0,公斤,澳大利亚,一般贸易,宁波海关,江海运输,澳大利亚,宁波麦芽有限公司,外商独资企业,宁波市经济技术开发区大港工业城,0574-86883958,0574-86889888,315800,,梁安充,秦皇岛经济技术开发区,hs100300,usd
进口,2006-12,10030090,其他大麦,1329583.0,6812920.0,公斤,澳大利亚,进料加工贸易,大连海关,江海运输,澳大利亚,大连中粮麦芽有限公司,外商独资企业,,,,,,,辽宁省大连,hs100300,usd
进口,2006-12,10030090,其他大麦,1769726.0,6600000.0,公斤,加拿大,一般贸易,黄埔海关,江海运输,加拿大,广州麦芽有限公司,中外合资企业,广州开发区创业路2号,020-82212988,020-82212497,510730,,江国强,广州经济技术开发区,hs100300,usd
进口,2006-12,10030090,其他大麦,2836134.0,13457873.0,公斤,澳大利亚,一般贸易,宁波海关,江海运输,澳大利亚,宁波麦芽有限公司,外商独资企业,宁波市经济技术开发区大港工业城,0574-86883958,0574-86889888,315800,,梁安充,宁波经济技术开发区,hs100300,usd
进口,2006-12,10030090,其他大麦,387076.0,2230990.0,公斤,澳大利亚,一般贸易,厦门海关,江海运输,澳大利亚,北京燕京啤酒集团公司,国有企业,北京市顺义县城南,,01089495998,101300,,李福成,福建省泉州,hs100300,usd
进口,2006-12,10030090,其他大麦,404.0,1000.0,公斤,德国,其他,上海海关,江海运输,德国,上海新尚实国际贸易有限公司,国有企业,,,,,,,上海浦东新区,hs100300,usd
进口,2006-12,10030090,其他大麦,492574.0,2000410.0,公斤,澳大利亚,一般贸易,天津海关,江海运输,澳大利亚,欧麦(保定)麦芽有限公司,外商独资企业,河北省保定市江城路,,0312 7031318,,072150,丹尼修伟,河北省保定,hs100300,usd
进口,2006-12,10030090,其他大麦,589909.0,2204960.0,公斤,加拿大,一般贸易,宁波海关,江海运输,加拿大,宁波麦芽有限公司,外商独资企业,宁波市经济技术开发区大港工业城,0574-86883958,0574-86889888,315800,,梁安充,秦皇岛经济技术开发区,hs100300,usd
进口,2006-12,10030090,其他大麦,6747293.0,25236715.0,公斤,加拿大,一般贸易,宁波海关,江海运输,加拿大,宁波麦芽有限公司,外商独资企业,宁波市经济技术开发区大港工业城,0574-86883958,0574-86889888,315800,,梁安充,宁波经济技术开发区,hs100300,usd
进口,2006-12,10030090,其他大麦,6913146.0,33000000.0,公斤,加拿大,一般贸易,大连海关,江海运输,加拿大,中粮粮油进出口公司,国有企业,北京东城建国门内大街8号(中粮广场A座1205),,6526888 8807,10005,,于旭波,辽宁省大连,hs100300,usd
进口,2006-12,10030090,其他大麦,887928.0,4681420.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,中粮粮油进出口公司,国有企业,北京东城建国门内大街8号(中粮广场A座1205),,6526888 8807,10005,,于旭波,辽宁省大连,hs100300,usd
进口,2006-12,10030090,其他大麦,945424.0,4503603.0,公斤,澳大利亚,一般贸易,宁波海关,江海运输,澳大利亚,宁波麦芽有限公司,外商独资企业,宁波市经济技术开发区大港工业城,0574-86883958,0574-86889888,315800,,梁安充,江苏省南京,hs100300,usd
进口,2006-12,10040090,其他燕麦,202110.0,977790.0,公斤,澳大利亚,一般贸易,深圳海关,江海运输,澳大利亚,深圳市粤茂进出口贸易有限公司,私营企业,,,,,,,深圳特区,hs100400,usd
进口,2006-12,10040090,其他燕麦,97787.0,242880.0,公斤,澳大利亚,一般贸易,南宁海关,江海运输,澳大利亚,广西贺州西麦生物食品有限公司,中外合资企业,广西贺州市迎宾大道,0774 8831168,0774 8831138,,542601,谢庆奎,广西贺州地区,hs100400,usd
进口,2006-12,10051000,种用玉米,100000.0,6250.0,公斤,德国,一般贸易,天津海关,江海运输,德国,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029,,何忠华,北京市朝阳区,hs100510,usd
进口,2006-12,10051000,种用玉米,487.0,69.0,公斤,菲律宾,一般贸易,北京海关,航空运输,菲律宾,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029,,何忠华,北京市朝阳区,hs100510,usd
进口,2006-12,10051000,种用玉米,580.0,150.0,公斤,印度,一般贸易,北京海关,航空运输,印度,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029,,何忠华,北京市朝阳区,hs100510,usd
进口,2006-12,10051000,种用玉米,60480.0,6000.0,公斤,菲律宾,一般贸易,拱北海关,江海运输,香港,广东省良种引进服务公司,私营企业,,,,,,,珠海特区,hs100510,usd
进口,2006-12,10051000,种用玉米,96000.0,5000.0,公斤,德国,一般贸易,天津海关,江海运输,德国,黑龙江北大荒集团九三种业有限公司,国有企业,,,,,,,哈尔滨高技术开发区,hs100510,usd
进口,2006-12,10059000,"玉米,种用除外",15167.0,150000.0,公斤,越南,边境小额贸易,昆明海关,汽车运输,越南,金平开源有限公司,私营企业,,,,,,,云南省昆明,hs100590,usd
进口,2006-12,10059000,"玉米,种用除外",22846.0,150000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,临沧地区南大进出口有限责任公司,私营企业,驮马县孟定镇,,,,,,云南省临沧,hs100590,usd
进口,2006-12,10059000,"玉米,种用除外",2538.0,20000.0,公斤,老挝,边境小额贸易,昆明海关,汽车运输,老挝,西双版纳顺源边贸有限公司,集体企业,,,,,,,云南省西双版纳,hs100590,usd
