scenario,year,crop,QX,AC,YC,NETQM
BASE,2027,FRUN,0.0,0.0,0.0,0.0
BASE,2027,OTGR,3826.3426028299737,1035.8290908467159,3.6939902891723317,194.69938608945856
BASE,2028,RICE,21088.612221700972,2896.897904823059,7.279722280371167,260.8471863655854
BASE,2028,WHEA,14064.569026042107,2353.2058823478383,5.9767694495177865,237.1229848723094
BASE,2028,MAIZ,30591.740623015106,4483.752703706552,6.822798366583878,523.2314670875545
BASE,2028,POTA,9894.609418107195,453.4948274706124,21.81857172064083,-94.75451406385025
BASE,2028,SORG,320.3515434902144,69.13625328757618,4.633626039260385,455.40871347084055
BASE,2028,BARL,228.9991780519202,55.90516035903739,4.096208231605603,1066.0213211351852
BASE,2028,SOYS,2461.7158493655406,1085.4085052300418,2.2680086230241985,10306.68679665876
BASE,2028,SOYO,1889.0786918189767,0.0,0.0,-20.87333281807709
BASE,2028,SOYM,7946.2432119394925,0.0,0.0,119.00626218651468
BASE,2028,RAPS,1866.975146229802,850.6836997873953,2.1946760549148885,275.0070062534712
BASE,2028,RAPO,809.8985274115053,0.0,0.0,188.38071009142996
BASE,2028,RAPM,1250.209952048023,0.0,0.0,194.25900209296398
BASE,2028,GRDS,1944.8566423669022,497.8021420034406,3.906886849742523,-82.72253387284407
BASE,2028,GRDO,332.21479190059796,0.0,0.0,38.145264185532746
BASE,2028,GRDM,403.4391135987447,0.0,0.0,-4.429206355588822
BASE,2028,COTT,662.7602053894993,296.8929562426973,2.232320408597775,145.96973145341764
BASE,2028,SUGA,1126.7323911734095,0.0,0.0,464.4654432337647
BASE,2028,SUGC,970.2579605003617,119.90551903526774,8.091854055650101,-5.357094691435584e-16
BASE,2028,SUGB,156.17133578109997,21.789736268804873,7.167197154408959,-0.17133578123229717
BASE,2028,FRTO,32058.12947964896,1065.226128721775,30.09514000385751,418.15205275307756
BASE,2028,VEGT,86806.08717078855,2339.95646070375,37.09730870149666,-1321.7495091675437
BASE,2028,PIGB,0.0,0.0,0.0,0.0
BASE,2028,PIGO,0.0,0.0,0.0,0.0
BASE,2028,PIGT,0.0,0.0,0.0,0.0
BASE,2028,PIGM,5810.19365760689,0.0,0.0,91.97060173781443
BASE,2028,CATB,0.0,0.0,0.0,0.0
BASE,2028,CATO,0.0,0.0,0.0,0.0
BASE,2028,CATT,0.0,0.0,0.0,0.0
BASE,2028,CATM,742.086601353771,0.0,0.0,281.66325537626176
BASE,2028,SHGT,0.0,0.0,0.0,0.0
BASE,2028,SHGM,511.59570798964427,0.0,0.0,34.550678575992904
BASE,2028,CHKT,0.0,0.0,0.0,0.0
BASE,2028,CHKM,2963.9166876417703,0.0,0.0,15.135268178035728
BASE,2028,EGGS,3050.613708068681,0.0,0.0,-26.700144945688322
BASE,2028,MILK,4285.799614424261,0.0,0.0,1596.009492993997
BASE,2028,FISH,7845.46925721577,0.0,0.0,319.76294452716206
BASE,2028,GRAIN,0.0,0.0,0.0,0.0
BASE,2028,CERE,0.0,0.0,0.0,0.0
BASE,2028,BEAN,0.0,0.0,0.0,0.0
BASE,2028,OILP,0.0,0.0,0.0,0.0
BASE,2028,OILS,0.0,0.0,0.0,0.0
BASE,2028,VEGF,0.0,0.0,0.0,0.0
BASE,2028,MEAT,0.0,0.0,0.0,0.0
BASE,2028,FRUT,0.0,0.0,0.0,0.0
BASE,2028,FRUF,0.0,0.0,0.0,0.0
BASE,2028,FRUN,0.0,0.0,0.0,0.0
BASE,2028,OTGR,3833.8014717194883,1035.2601306925678,3.7032252648952624,194.88269349118627
BASE,2029,RICE,21151.070137476516,2895.479434444547,7.3048593907675325,210.9132519623542
BASE,2029,WHEA,14086.921657111441,2351.7623428265006,5.989942691309898,197.44436259943132
BASE,2029,MAIZ,30748.438626149284,4480.1736061540905,6.863224805376376,512.9329684879859
BASE,2029,POTA,9910.785400024597,453.60373549226466,21.848994231207353,-100.18437019086937
BASE,2029,SORG,320.4991122120089,69.18239187288958,4.632668855983895,455.796100260902
BASE,2029,BARL,228.68045826685483,55.87270788851276,4.092883035544994,1071.4952830408624
BASE,2029,SOYS,2599.690231979535,1105.9983390207817,2.3505371936464425,10174.889354808647
BASE,2029,SOYO,1893.9641531065595,0.0,0.0,-20.871531124727944
BASE,2029,SOYM,7980.235670885836,0.0,0.0,119.84940106638028
BASE,2029,RAPS,1890.4576530238046,852.9451584729582,2.2163882803535953,256.46108499045124
BASE,2029,RAPO,815.4304169553868,0.0,0.0,188.2428785001009
BASE,2029,RAPM,1253.0406612578654,0.0,0.0,194.072294967616
BASE,2029,GRDS,1958.4288239981347,498.76942887263624,3.926521375668017,-81.19874078718964
BASE,2029,GRDO,335.2519165495809,0.0,0.0,38.13662736231209
BASE,2029,GRDM,404.18668705555615,0.0,0.0,-4.437069025162089
BASE,2029,COTT,662.3867141125124,296.5544859417777,2.2336088156243847,150.8012571544484
BASE,2029,SUGA,1130.3002716170156,0.0,0.0,469.43814363616633
BASE,2029,SUGC,973.6681210199315,120.2342053167116,8.098095865940733,-5.357094691435584e-16
BASE,2029,SUGB,156.22060659798706,21.81797556312248,7.160178823466861,-0.22060659810921712
BASE,2029,FRTO,32078.500089930923,1064.7192483370188,30.128599760015813,419.89348198730585
BASE,2029,VEGT,87023.01344526806,2340.2288296562647,37.18568558017897,-1294.1485230017095
BASE,2029,PIGB,0.0,0.0,0.0,0.0
BASE,2029,PIGO,0.0,0.0,0.0,0.0
BASE,2029,PIGT,0.0,0.0,0.0,0.0
BASE,2029,PIGM,5773.06963300609,0.0,0.0,93.48839392519362
BASE,2029,CATB,0.0,0.0,0.0,0.0
BASE,2029,CATO,0.0,0.0,0.0,0.0
BASE,2029,CATT,0.0,0.0,0.0,0.0
BASE,2029,CATM,751.4733505161648,0.0,0.0,285.9510356812508
BASE,2029,SHGT,0.0,0.0,0.0,0.0
BASE,2029,SHGM,516.9514169617961,0.0,0.0,34.130734766015784
BASE,2029,CHKT,0.0,0.0,0.0,0.0
BASE,2029,CHKM,2992.050941111866,0.0,0.0,21.911501723182894
BASE,2029,EGGS,3070.917712790753,0.0,0.0,-28.22838552671657
BASE,2029,MILK,4352.823488965895,0.0,0.0,1589.5100085597564
BASE,2029,FISH,7909.481968666807,0.0,0.0,337.55316380095275
BASE,2029,GRAIN,0.0,0.0,0.0,0.0
BASE,2029,CERE,0.0,0.0,0.0,0.0
BASE,2029,BEAN,0.0,0.0,0.0,0.0
BASE,2029,OILP,0.0,0.0,0.0,0.0
BASE,2029,OILS,0.0,0.0,0.0,0.0
BASE,2029,VEGF,0.0,0.0,0.0,0.0
BASE,2029,MEAT,0.0,0.0,0.0,0.0
BASE,2029,FRUT,0.0,0.0,0.0,0.0
BASE,2029,FRUF,0.0,0.0,0.0,0.0
BASE,2029,FRUN,0.0,0.0,0.0,0.0
BASE,2029,OTGR,3841.585122644397,1034.7750503311881,3.7124833280575005,196.4148257103049
BASE,2030,RICE,21213.843945443285,2894.0518414017165,7.330153400143823,169.13117803225708
BASE,2030,WHEA,14112.242921428468,2350.5588836553534,6.003781917380654,158.8756549402897
BASE,2030,MAIZ,30906.597328921303,4476.521438637036,6.904154878420825,485.9246174070232
BASE,2030,POTA,9927.232869601,453.70651337305367,21.880296131958936,-106.19734692990335
BASE,2030,SORG,320.65901484396187,69.22856124912603,4.631889050677187,456.0673710445628
BASE,2030,BARL,228.3709177787812,55.84027425637151,4.089716979724962,1076.9081619167475
BASE,2030,SOYS,2745.502831925486,1126.9787550241056,2.4361620125365726,10049.851546427964
BASE,2030,SOYO,1898.2203465284006,0.0,0.0,-20.86996149700849
BASE,2030,SOYM,8014.386049779507,0.0,0.0,120.69645694582618
BASE,2030,RAPS,1914.2438094873983,855.1836189891702,2.238400931661952,237.6670701604134
BASE,2030,RAPO,820.6349449774273,0.0,0.0,188.11320339113422
BASE,2030,RAPM,1255.903123194721,0.0,0.0,193.88349350479194
BASE,2030,GRDS,1972.1377093916935,499.7301192961497,3.9464055361909587,-80.2374928287178
BASE,2030,GRDO,337.97705973788027,0.0,0.0,38.12887773637045
BASE,2030,GRDM,404.94264621861197,0.0,0.0,-4.445019892138469
BASE,2030,COTT,662.039498290068,296.2167328318472,2.2349834594451714,155.543575235601
BASE,2030,SUGA,1133.9104216777423,0.0,0.0,473.92233383308997
BASE,2030,SUGC,977.118682607237,120.56322622090826,8.104616251864895,-5.357094691435584e-16
BASE,2030,SUGB,156.2759058244298,21.84625634234592,7.153441000392857,-0.27590582453837104
BASE,2030,FRTO,32099.84047022794,1064.2137994793984,30.162962072029913,408.79999312404385
BASE,2030,VEGT,87244.86187002725,2340.4620569682893,37.276768324558795,-1280.981382182623
BASE,2030,PIGB,0.0,0.0,0.0,0.0
BASE,2030,PIGO,0.0,0.0,0.0,0.0
BASE,2030,PIGT,0.0,0.0,0.0,0.0
BASE,2030,PIGM,5736.12102295224,0.0,0.0,93.9834854404625
BASE,2030,CATB,0.0,0.0,0.0,0.0
BASE,2030,CATO,0.0,0.0,0.0,0.0
BASE,2030,CATT,0.0,0.0,0.0,0.0
BASE,2030,CATM,760.9710440991868,0.0,0.0,289.51649518462955
BASE,2030,SHGT,0.0,0.0,0.0,0.0
BASE,2030,SHGM,522.3611860238722,0.0,0.0,33.35370975344821
BASE,2030,CHKT,0.0,0.0,0.0,0.0
BASE,2030,CHKM,3020.423571281658,0.0,0.0,26.657606559395436
BASE,2030,EGGS,3087.2080606752097,0.0,0.0,-29.2132269087866
BASE,2030,MILK,4420.8507795206715,0.0,0.0,1579.063530869494
BASE,2030,FISH,7973.930460846826,0.0,0.0,352.6531019834865
BASE,2030,GRAIN,0.0,0.0,0.0,0.0
BASE,2030,CERE,0.0,0.0,0.0,0.0
BASE,2030,BEAN,0.0,0.0,0.0,0.0
BASE,2030,OILP,0.0,0.0,0.0,0.0
BASE,2030,OILS,0.0,0.0,0.0,0.0
BASE,2030,VEGF,0.0,0.0,0.0,0.0
BASE,2030,MEAT,0.0,0.0,0.0,0.0
BASE,2030,FRUT,0.0,0.0,0.0,0.0
BASE,2030,FRUF,0.0,0.0,0.0,0.0
BASE,2030,FRUN,0.0,0.0,0.0,0.0
BASE,2030,OTGR,3849.388882052153,1034.2913541216997,3.721764536377644,197.9062582441823
BASE,2031,RICE,21277.604004810055,2892.6961383917123,7.355630521441504,133.31876898277798
BASE,2031,WHEA,14138.730455054787,2349.4157448330025,6.017977229508936,122.99004162637378
BASE,2031,MAIZ,31068.244871662504,4473.053849866716,6.945645170935792,445.71011663465276
BASE,2031,POTA,9943.824329737381,453.8041462970658,21.91214957129993,-113.67746197230379
BASE,2031,SORG,320.79363010823005,69.2724673015593,4.630896553918602,456.2599089406859
BASE,2031,BARL,228.06471709609153,55.80946212967857,4.086488355077882,1082.2360523957316
BASE,2031,SOYS,2843.7876417055263,1148.358727181409,2.47639311165899,9974.628689295541
BASE,2031,SOYO,1901.6317975968152,0.0,0.0,-20.86870339906302
BASE,2031,SOYM,8048.96830729489,0.0,0.0,121.55422501464321
BASE,2031,RAPS,1938.74405146358,857.5293810274517,2.260848542752748,218.303861142237
BASE,2031,RAPO,825.2500538275835,0.0,0.0,187.99821414705644
BASE,2031,RAPM,1258.8486022786635,0.0,0.0,193.68921642022823
BASE,2031,GRDS,1985.6859217966494,500.64465103985526,3.9662581387263702,-79.81463360544693
BASE,2031,GRDO,340.3450339225155,0.0,0.0,38.12214380978284
BASE,2031,GRDM,405.72052971617956,0.0,0.0,-4.453201350230898
BASE,2031,COTT,661.6891739541178,295.88835285252753,2.2362798926523055,160.1921615171824
BASE,2031,SUGA,1137.4156818775368,0.0,0.0,477.98944209026195
BASE,2031,SUGC,980.4689910419166,120.89001735405324,8.110421459948968,-5.357094691435584e-16
BASE,2031,SUGB,156.30375009383354,21.873058163510258,7.145948633492291,-0.303750093929769
BASE,2031,FRTO,32119.57878029944,1063.7058287127468,30.195922512871096,387.38134223320776
BASE,2031,VEGT,87460.33275031355,2340.5543296959304,37.36735851018499,-1280.9564427275777
BASE,2031,PIGB,0.0,0.0,0.0,0.0
BASE,2031,PIGO,0.0,0.0,0.0,0.0
BASE,2031,PIGT,0.0,0.0,0.0,0.0
BASE,2031,PIGM,5699.535321888833,0.0,0.0,95.62475006372829
BASE,2031,CATB,0.0,0.0,0.0,0.0
BASE,2031,CATO,0.0,0.0,0.0,0.0
BASE,2031,CATT,0.0,0.0,0.0,0.0
BASE,2031,CATM,770.5710361651147,0.0,0.0,292.4875268742315
BASE,2031,SHGT,0.0,0.0,0.0,0.0
BASE,2031,SHGM,527.8179717979093,0.0,0.0,32.21902910408761
BASE,2031,CHKT,0.0,0.0,0.0,0.0
BASE,2031,CHKM,3049.1789189126516,0.0,0.0,29.000313031786042
BASE,2031,EGGS,3100.396279799829,0.0,0.0,-29.90947322178256
BASE,2031,MILK,4489.809450370569,0.0,0.0,1564.5761794850162
BASE,2031,FISH,8038.7963962374715,0.0,0.0,365.85427577249584
BASE,2031,GRAIN,0.0,0.0,0.0,0.0
BASE,2031,CERE,0.0,0.0,0.0,0.0
BASE,2031,BEAN,0.0,0.0,0.0,0.0
BASE,2031,OILP,0.0,0.0,0.0,0.0
BASE,2031,OILS,0.0,0.0,0.0,0.0
BASE,2031,VEGF,0.0,0.0,0.0,0.0
BASE,2031,MEAT,0.0,0.0,0.0,0.0
BASE,2031,FRUT,0.0,0.0,0.0,0.0
BASE,2031,FRUF,0.0,0.0,0.0,0.0
BASE,2031,FRUN,0.0,0.0,0.0,0.0
BASE,2031,OTGR,3857.197088498824,1033.8048271279895,3.7310689477185877,199.45057573864355
BASE,2032,RICE,21342.39174749188,2891.4086810084455,7.381312744778864,110.51820110734778
BASE,2032,WHEA,14166.530386158847,2348.329896182566,6.032598064346876,93.67542366538204
BASE,2032,MAIZ,31233.724800319633,4469.761418204085,6.987783435848148,398.0768357924483
BASE,2032,POTA,9960.692150764113,453.8968920812264,21.94483444266812,-118.64154206065912
BASE,2032,SORG,320.90860572926226,69.31421885121622,4.629765884227828,456.6438999891343
BASE,2032,BARL,227.7648459888329,55.780190454590176,4.083256871886317,1087.5696232112234
BASE,2032,SOYS,2945.6840518774857,1170.1458288607648,2.5173649123249504,9905.824111903716
BASE,2032,SOYO,1905.6286147560736,0.0,0.0,-20.867229425880826
BASE,2032,SOYM,8084.3804962694285,0.0,0.0,122.43257845746798
BASE,2032,RAPS,1963.9841702343592,859.9782120964016,2.283760382076053,198.4497543428127
BASE,2032,RAPO,830.0663165926157,0.0,0.0,187.878212987254
BASE,2032,RAPM,1261.9380227268598,0.0,0.0,193.48544529147057
BASE,2032,GRDS,1999.1092433827978,501.51515286104194,3.986139266138393,-78.73776504612667
BASE,2032,GRDO,342.7451595606206,0.0,0.0,38.115318452499594
BASE,2032,GRDM,406.5364272714536,0.0,0.0,-4.461782624518215
BASE,2032,COTT,661.3453088480209,295.56899491194997,2.237532759635481,164.79045168251037
BASE,2032,SUGA,1140.8314682491052,0.0,0.0,482.149192191497
BASE,2032,SUGC,983.7337808833198,121.21450327109524,8.115644203756768,-5.357094691435584e-16
BASE,2032,SUGB,156.30764095144008,21.898451572908193,7.137839880186646,-0.30764095153395205
BASE,2032,FRTO,32138.137482794114,1063.1959120496567,30.22786028290626,367.840624080232
BASE,2032,VEGT,87671.8470726965,2340.5128606340277,37.45839151208374,-1281.418383237432
BASE,2032,PIGB,0.0,0.0,0.0,0.0
BASE,2032,PIGO,0.0,0.0,0.0,0.0
BASE,2032,PIGT,0.0,0.0,0.0,0.0
BASE,2032,PIGM,5663.284327461135,0.0,0.0,99.00668934592304
BASE,2032,CATB,0.0,0.0,0.0,0.0
BASE,2032,CATO,0.0,0.0,0.0,0.0
BASE,2032,CATT,0.0,0.0,0.0,0.0
BASE,2032,CATM,780.27249796731,0.0,0.0,296.03868637621633
BASE,2032,SHGT,0.0,0.0,0.0,0.0
BASE,2032,SHGM,533.3219243275497,0.0,0.0,31.37621505940652
BASE,2032,CHKT,0.0,0.0,0.0,0.0
BASE,2032,CHKM,3078.307355389988,0.0,0.0,32.61893274544314
BASE,2032,EGGS,3113.5503128233063,0.0,0.0,-30.558486225733603
BASE,2032,MILK,4559.701556594853,0.0,0.0,1550.8757991877512
BASE,2032,FISH,8104.060417123566,0.0,0.0,380.7676676644709
BASE,2032,GRAIN,0.0,0.0,0.0,0.0
BASE,2032,CERE,0.0,0.0,0.0,0.0
BASE,2032,BEAN,0.0,0.0,0.0,0.0
BASE,2032,OILP,0.0,0.0,0.0,0.0
BASE,2032,OILS,0.0,0.0,0.0,0.0
BASE,2032,VEGF,0.0,0.0,0.0,0.0
BASE,2032,MEAT,0.0,0.0,0.0,0.0
BASE,2032,FRUT,0.0,0.0,0.0,0.0
BASE,2032,FRUF,0.0,0.0,0.0,0.0
BASE,2032,FRUN,0.0,0.0,0.0,0.0
BASE,2032,OTGR,3865.0118529910555,1033.316047884848,3.7403966200878838,201.29935650491433
BASE,2033,RICE,21408.290523129734,2890.1860119521493,7.4072362244496865,94.02824103681365
BASE,2033,WHEA,14195.897481205084,2347.2984603863124,6.047759891117025,66.89426554898246
BASE,2033,MAIZ,31403.62594900113,4466.635211964674,7.030712036855158,343.6368124990112
BASE,2033,POTA,9978.043298941311,453.9849955992518,21.978795325097646,-124.92169868618576
BASE,2033,SORG,321.01190290523175,69.35391969375497,4.628605049616792,456.9627625448373
BASE,2033,BARL,227.47595902499083,55.7523822272606,4.080111915177762,1092.8583656005997
BASE,2033,SOYS,3051.3899188680475,1192.3477769965052,2.5591442175993517,9839.782860300444
BASE,2033,SOYO,1908.9666403837869,0.0,0.0,-20.86599840626647
BASE,2033,SOYM,8120.585956475726,0.0,0.0,123.33060796487896
BASE,2033,RAPS,1990.0067129566235,862.5261146596313,2.307184303331983,178.04952493739088
BASE,2033,RAPO,834.4036945909961,0.0,0.0,187.7701436364524
BASE,2033,RAPM,1265.1638434969757,0.0,0.0,193.27267750847815
BASE,2033,GRDS,2012.4587340356454,502.34366402607003,4.006139378581284,-77.93851126143751
BASE,2033,GRDO,344.8948552437193,0.0,0.0,38.10920525540119
BASE,2033,GRDM,407.3883473400305,0.0,0.0,-4.470742768757112
BASE,2033,COTT,661.0224476564537,295.25839479071743,2.2387930684409296,169.3029676183776
BASE,2033,SUGA,1144.1789402151642,0.0,0.0,485.99464982440196
BASE,2033,SUGC,986.933276191315,121.53649097991293,8.120468743452792,-5.357094691435584e-16
BASE,2033,SUGB,156.2921843591764,21.922505124735927,7.1293031279909,-0.29218435917630325
BASE,2033,FRTO,32156.12065080535,1062.6848453963264,30.259319863371896,339.1201925079969
BASE,2033,VEGT,87882.96855238924,2340.3446353212603,37.55129361121872,-1294.3430261042365
BASE,2033,PIGB,0.0,0.0,0.0,0.0
BASE,2033,PIGO,0.0,0.0,0.0,0.0
BASE,2033,PIGT,0.0,0.0,0.0,0.0
BASE,2033,PIGM,5627.330867846853,0.0,0.0,101.47801608916417
BASE,2033,CATB,0.0,0.0,0.0,0.0
BASE,2033,CATO,0.0,0.0,0.0,0.0
BASE,2033,CATT,0.0,0.0,0.0,0.0
BASE,2033,CATM,790.0730918990425,0.0,0.0,299.29126968640423
BASE,2033,SHGT,0.0,0.0,0.0,0.0
BASE,2033,SHGM,538.8728340279298,0.0,0.0,30.344358302970605
BASE,2033,CHKT,0.0,0.0,0.0,0.0
BASE,2033,CHKM,3107.7935430622697,0.0,0.0,34.85464660618548
BASE,2033,EGGS,3126.657494749576,0.0,0.0,-31.094678184717427
BASE,2033,MILK,4630.520274919456,0.0,0.0,1534.8089707357972
BASE,2033,FISH,8169.687869462137,0.0,0.0,394.72106548138595
BASE,2033,GRAIN,0.0,0.0,0.0,0.0
BASE,2033,CERE,0.0,0.0,0.0,0.0
BASE,2033,BEAN,0.0,0.0,0.0,0.0
BASE,2033,OILP,0.0,0.0,0.0,0.0
BASE,2033,OILS,0.0,0.0,0.0,0.0
BASE,2033,VEGF,0.0,0.0,0.0,0.0
BASE,2033,MEAT,0.0,0.0,0.0,0.0
BASE,2033,FRUT,0.0,0.0,0.0,0.0
BASE,2033,FRUF,0.0,0.0,0.0,0.0
BASE,2033,FRUN,0.0,0.0,0.0,0.0
BASE,2033,OTGR,3872.8361058606392,1032.8258077531686,3.7497476116381034,203.338132809813
BASE,2034,RICE,21475.31846050524,2889.0248511947593,7.433414237203291,83.55156317029937
BASE,2034,WHEA,14226.910910334887,2346.3187052153826,6.063503171462342,42.440768681956236
BASE,2034,MAIZ,31578.15562875752,4463.666763068772,7.074487703702937,281.86043297854553
BASE,2034,POTA,9995.959498283592,454.06868943347683,22.01420122306858,-132.78690077205007
BASE,2034,SORG,321.1073577831389,69.3916688113256,4.627462680804271,457.20782372779917
BASE,2034,BARL,227.1998081679278,55.72596429168942,4.077090653446275,1098.0791787742908
BASE,2034,SOYS,3161.0772042720787,1214.972434899032,2.601768660319256,9774.780828409817
BASE,2034,SOYO,1911.6465424425587,0.0,0.0,-20.865010093916073
BASE,2034,SOYM,8157.5717461817985,0.0,0.0,124.24799253399688
BASE,2034,RAPS,2016.8315782662469,865.1693117944363,2.3311409116941086,157.0782848902887
BASE,2034,RAPO,838.2649654746417,0.0,0.0,187.673936887163
