draw,group,alpha,beta,delta,tau,omega,kappa
14,vegfruit,0.000405651948616,0.0,0.008622169113062,0.0902309101454566,0.629579642172975,4.470396385361744
15,dairyegg,0.0027701196304587,0.0,0.0001591567263578,0.0491305411152545,0.6596568323065992,4.881076442734657
15,grain,0.0003637989388172,0.0,0.7780773824189706,0.0004955699783392,0.6596568323065992,4.881076442734657
15,meatsea,0.0603536171785237,0.0,0.0781039323705545,0.0090507294991026,0.6596568323065992,4.881076442734657
15,nonfood,0.9357904245605068,1.0,48.29523887492562,4.588519508998085,0.6596568323065992,4.881076442734657
15,oil,0.0003488139587269,0.0,0.1964670149684003,0.0371149779244233,0.6596568323065992,4.881076442734657
15,vegfruit,0.0003732257329665,0.0,0.0170532299263275,0.0852070728546133,0.6596568323065992,4.881076442734657
16,dairyegg,0.005936841686691,0.0,0.000167634479355,0.0360865879078465,0.2702756540755222,4.873155168644335
16,grain,0.0006619835595722,0.0,0.7321714404214977,0.000433672882313,0.2702756540755222,4.873155168644335
16,meatsea,0.078828923759126,0.0,0.0318423211914806,0.0265729051288241,0.2702756540755222,4.873155168644335
16,nonfood,0.899780139116416,1.0,114.10272305027458,5.4275005779843655,0.2702756540755222,4.873155168644335
16,oil,0.0006619835595722,0.0,0.1513544628638077,0.0935076931087597,0.2702756540755222,4.873155168644335
16,vegfruit,0.0141301283186224,0.0,0.0261394537903316,0.0556578811368271,0.2702756540755222,4.873155168644335
17,dairyegg,0.0044646719902916,0.0,0.0001578297445825,0.0412756241391146,0.6722454323774206,4.380540835131068
17,grain,0.000394136999625,0.0,0.9741503693384084,0.0004857674010232,0.6722454323774206,4.380540835131068
17,meatsea,0.0879196420732288,0.0,0.0899655760042865,0.0079704387284914,0.6722454323774206,4.380540835131068
17,nonfood,0.906429257570718,1.0,54.78472294387903,4.141509022062243,0.6722454323774206,4.380540835131068
17,oil,0.000401643668994,0.0,0.2751203780195407,0.0338402233359679,0.6722454323774206,4.380540835131068
17,vegfruit,0.0003906476971425,0.0,0.0067869690439571,0.08823621399671,0.6722454323774206,4.380540835131068
18,dairyegg,0.0025927642376291,0.0,0.0001747631664777,0.0429592607743228,0.729991858588543,4.362873781931452
18,grain,0.0003585131664747,0.0,0.9582758940971372,0.000522103027554,0.729991858588543,4.362873781931452
18,meatsea,0.096970000361122,0.0,0.0765085373565577,0.0093628006388003,0.729991858588543,4.362873781931452
18,nonfood,0.8993838249706382,1.0,52.03579195522638,4.265907369717345,0.729991858588543,4.362873781931452
18,oil,0.0003376241886148,0.0,0.2713862129401285,0.0188259167046645,0.729991858588543,4.362873781931452
18,vegfruit,0.000357273075521,0.0,0.0035997898875083,0.0857084100676599,0.729991858588543,4.362873781931452
19,dairyegg,0.0100606611133036,0.0,0.0001668729239529,0.0117502374549099,0.5826822955897604,4.875970228714349
19,grain,0.0005720864393495,0.0,0.8077871963262232,0.0004937032158726,0.5826822955897604,4.875970228714349
19,meatsea,0.0564039673237756,0.0,0.0960067202420576,0.0070051187693862,0.5826822955897604,4.875970228714349
19,nonfood,0.9318280318629688,1.0,51.30653511765301,4.21011707586739,0.5826822955897604,4.875970228714349
19,oil,0.0005236319948721,0.0,0.2086871611105523,0.048830901968609,0.5826822955897604,4.875970228714349
19,vegfruit,0.0006116212657302,0.0,0.0022386098956483,0.1068864042123191,0.5826822955897604,4.875970228714349
20,dairyegg,0.005909035491368,0.0,0.0001539228860638,0.0338295431062419,0.7308483409291967,4.269087373066497
20,grain,0.0005094118092068,0.0,0.982332512450952,0.0004605345626201,0.7308483409291967,4.269087373066497
20,meatsea,0.0898104036055275,0.0,0.080761134485039,0.0073657761601335,0.7308483409291967,4.269087373066497
20,nonfood,0.902768083950586,1.0,55.47331704948037,4.167991782047006,0.7308483409291967,4.269087373066497
20,oil,0.0004956177146032,0.0,0.2751518176555194,0.0246304865145224,0.7308483409291967,4.269087373066497
20,vegfruit,0.0005074474287083,0.0,0.0043336760264079,0.0803289384648779,0.7308483409291967,4.269087373066497
21,dairyegg,0.006685777537137,0.0,0.0001790865374359,0.0195306917282835,0.4375901843240283,5.30142555429494
21,grain,0.0004170458362678,0.0,0.7175638892471758,0.0004753873241177,0.4375901843240283,5.30142555429494
21,meatsea,0.0457710791099502,0.0,0.097386732456436,0.0094975459600537,0.4375901843240283,5.30142555429494
21,nonfood,0.946293891593492,1.0,67.81483185434679,4.1227572908315455,0.4375901843240283,5.30142555429494
21,oil,0.0003916824612946,0.0,0.2160108886425655,0.0161448237280915,0.4375901843240283,5.30142555429494
21,vegfruit,0.0004405234618584,0.0,0.0013377415297108,0.1088132780326391,0.4375901843240283,5.30142555429494
22,dairyegg,0.0037708817645083,0.0,0.0001788752506668,0.0536275775064981,0.1749903977492883,4.619888613322899
22,grain,0.0003615469707981,0.0,0.7663942489331103,0.00051740481621,0.1749903977492883,4.619888613322899
22,meatsea,0.0912900707472653,0.0,0.066657167796996,0.0156371353555954,0.1749903977492883,4.619888613322899
22,nonfood,0.903680057050492,1.0,174.67005167446808,4.634372888322157,0.1749903977492883,4.619888613322899
22,oil,0.0003615592631952,0.0,0.2461787468969337,0.0043750801836588,0.1749903977492883,4.619888613322899
22,vegfruit,0.0005358842037407,0.0,0.0014256352017019,0.1086215272656506,0.1749903977492883,4.619888613322899
23,dairyegg,0.0091409490894454,0.0,0.000149027607664,0.0197826560451683,0.7944097093422299,4.353088448547647
23,grain,0.0005138501917205,0.0,0.8902271326334733,0.0004800944672327,0.7944097093422299,4.353088448547647
23,meatsea,0.0866894576073324,0.0,0.0794797053638776,0.0100164336783595,0.7944097093422299,4.353088448547647
23,nonfood,0.9025931439546496,1.0,60.09226774067316,4.446760079594842,0.7944097093422299,4.353088448547647
23,oil,0.000515631519773,0.0,0.2427252849552565,0.0339948795963965,0.7944097093422299,4.353088448547647
23,vegfruit,0.000546967637079,0.0,0.0045682449661432,0.0883107800662372,0.7944097093422299,4.353088448547647
24,dairyegg,0.0046121455561958,0.0,0.0001589391383756,0.0308036788732733,0.3717708188101134,5.653601075222918
24,grain,0.0004578827686419,0.0,0.7099368398056624,0.0004817080770999,0.3717708188101134,5.653601075222918
24,meatsea,0.0385427435147662,0.0,0.1093309602978138,0.0077750504679125,0.3717708188101134,5.653601075222918
24,nonfood,0.9555499906466224,1.0,69.78632965391624,4.614529325070073,0.3717708188101134,5.653601075222918
24,oil,0.000378277045952,0.0,0.1972504370112374,0.0450604184833113,0.3717708188101134,5.653601075222918
24,vegfruit,0.0004589604678214,0.0,0.0006018258806818,0.1137605109191949,0.3717708188101134,5.653601075222918
25,dairyegg,0.0065809924092261,0.0,0.0001625691460755,0.0363606531291218,0.2502279714864405,4.574099784600377
25,grain,0.0009410667358134,0.0,0.7303425791138837,0.0005183889570949,0.2502279714864405,4.574099784600377
25,meatsea,0.0977564975959948,0.0,0.0427807103594142,0.0114508682425857,0.2502279714864405,4.574099784600377
25,nonfood,0.8788212449765298,1.0,129.86851811265683,5.033239165214136,0.2502279714864405,4.574099784600377
25,oil,0.0009325859457182,0.0,0.1870219876525111,0.046893950235896,0.2502279714864405,4.574099784600377
25,vegfruit,0.0149676123367174,0.0,0.022069109381699,0.0611599683339406,0.2502279714864405,4.574099784600377
26,dairyegg,0.0063359246124358,0.0,0.0001683595403267,0.0321783292682303,0.760220971370513,4.346610567263736
26,grain,0.0004534839951777,0.0,0.978794601064244,0.0005173893522706,0.760220971370513,4.346610567263736
26,meatsea,0.0913649245679328,0.0,0.0820016095607289,0.0103103592478378,0.760220971370513,4.346610567263736
26,nonfood,0.90094059919978,1.0,49.17052758114893,3.934030436425813,0.760220971370513,4.346610567263736
26,oil,0.0004426106116344,0.0,0.2819244263168282,0.0215867031328497,0.760220971370513,4.346610567263736
26,vegfruit,0.0004624570130392,0.0,0.0017175222456754,0.0863493130183526,0.760220971370513,4.346610567263736
27,dairyegg,0.0081006984276113,0.0,0.000931019272436,0.0215012889635322,0.8108088008803982,4.514127979653706
27,grain,0.0007345123829673,0.0,0.8147593239405698,0.0006278857015625,0.8108088008803982,4.514127979653706
27,meatsea,0.0679648030183935,0.0,0.0938017004242507,6.14421235332821e-06,0.8108088008803982,4.514127979653706
27,nonfood,0.901912226502154,1.0,60.56933826045356,1.5895268709133734,0.8108088008803982,4.514127979653706
27,oil,0.0007345123829673,0.0,0.2271653859433938,0.0291077389814794,0.8108088008803982,4.514127979653706
27,vegfruit,0.0205532472859064,0.0,6.14421235332821e-06,0.0687790923630934,0.8108088008803982,4.514127979653706
28,dairyegg,0.005018943724913,0.0,0.0001641855247471,0.0430948466834582,0.8009201486788954,4.853830856518142
28,grain,0.0004497097888406,0.0,0.7736122916736029,0.0005316223756702,0.8009201486788954,4.853830856518142
28,meatsea,0.0669308635659211,0.0,0.0815869244129206,0.0077030285702754,0.8009201486788954,4.853830856518142
28,nonfood,0.9267509185879144,1.0,63.70919551660019,4.385225821577692,0.8009201486788954,4.853830856518142
28,oil,0.0004109596596294,0.0,0.2030099907772683,0.054866771334212,0.8009201486788954,4.853830856518142
28,vegfruit,0.0004386046727811,0.0,0.0002126739910522,0.1203577651867959,0.8009201486788954,4.853830856518142
29,dairyegg,0.0066171099962259,0.0,0.0001678028730604,0.0343667327029673,0.769302455859423,4.506388406377921
29,grain,0.0004673662134316,0.0,0.873830017039142,0.0004931533513265,0.769302455859423,4.506388406377921
29,meatsea,0.0803534134081808,0.0,0.0743597489743156,0.009135549720612,0.769302455859423,4.506388406377921
29,nonfood,0.911611984733344,1.0,55.73798487118547,4.565182049114154,0.769302455859423,4.506388406377921
29,oil,0.0004673640167042,0.0,0.2574737669296337,0.0200675312657703,0.769302455859423,4.506388406377921
29,vegfruit,0.0004827616321132,0.0,0.0161919817679759,0.0844642498546564,0.769302455859423,4.506388406377921
30,dairyegg,0.0056957658058177,0.0,0.0001514948433666,0.0299398713235592,0.3286578890983009,4.959419945988995
30,grain,0.0011606221268322,0.0,0.7691079937119333,0.0005124068377654,0.3286578890983009,4.959419945988995
30,meatsea,0.0747173780845145,0.0,0.0001100909934869,0.001405715871891,0.3286578890983009,4.959419945988995
30,nonfood,0.9041154812614468,1.0,13.512288893724318,2.4610755501514543,0.3286578890983009,4.959419945988995
30,oil,0.0010229486620942,0.0,0.0026934552576976,0.2436065251142807,0.3286578890983009,4.959419945988995
30,vegfruit,0.0132878040592946,0.0,0.0010865176582771,0.0804192946610955,0.3286578890983009,4.959419945988995
31,dairyegg,0.0090626459060081,0.0,0.0001442342281451,0.0227628522371812,0.1371908163538115,4.53706690686426
31,grain,0.0006837168843524,0.0,0.7771469068756981,0.0004470711852709,0.1371908163538115,4.53706690686426
31,meatsea,0.1030970555978921,0.0,9.267079025164994e-05,0.0322553684033743,0.1371908163538115,4.53706690686426
31,nonfood,0.8690215268277672,1.0,134.54767743517692,5.150133586459694,0.1371908163538115,4.53706690686426
31,oil,0.0006837168843524,0.0,0.034349637971762,0.2099798099151107,0.1371908163538115,4.53706690686426
31,vegfruit,0.0174513378996275,0.0,0.0033702316422238,0.0807310733846692,0.1371908163538115,4.53706690686426
32,dairyegg,0.0073317939715943,0.0,0.0001610047104568,0.0267164674247136,0.1073987723578077,4.695071691196578
32,grain,0.0051499826309744,0.0,0.7151500270888745,0.0004664575089082,0.1073987723578077,4.695071691196578
32,meatsea,0.0835416676267611,0.0,0.0765314859157308,0.0147462950342635,0.1073987723578077,4.695071691196578
32,nonfood,0.8879485177212477,1.0,142.31714619782105,4.9764670553478405,0.1073987723578077,4.695071691196578
32,oil,0.0014812234767451,0.0,0.0014626303587951,0.2555452112124393,0.1073987723578077,4.695071691196578
32,vegfruit,0.0145468145726773,0.0,0.0011401553798432,0.083859607666691,0.1073987723578077,4.695071691196578
33,dairyegg,0.0077224817241077,0.0,0.0001534463847197,0.0350713842372666,0.1821831307246003,4.3465869813476905
33,grain,0.0027901550800554,0.0,0.7737644271078846,0.0005383554319692,0.1821831307246003,4.3465869813476905
33,meatsea,0.0972539858438481,0.0,0.0722670202657093,0.0074358298580912,0.1821831307246003,4.3465869813476905
33,nonfood,0.8695680886055246,1.0,153.6324378165634,4.4621521023848505,0.1821831307246003,4.3465869813476905
33,oil,0.0014668259470086,0.0,0.145208281333909,0.1139704780187457,0.1821831307246003,4.3465869813476905
33,vegfruit,0.0211984627994555,0.0,0.0277255579023038,0.0558695312571801,0.1821831307246003,4.3465869813476905
34,dairyegg,0.0045863495750948,0.0,0.0001534019768368,0.0384146362703628,0.6969688835376795,4.460267293387596
34,grain,0.0004408139560614,0.0,0.8730031885267687,0.0004725697785374,0.6969688835376795,4.460267293387596
34,meatsea,0.0843384695825988,0.0,0.0700418770603888,0.0077022239504284,0.6969688835376795,4.460267293387596
34,nonfood,0.9097552448425288,1.0,61.07496532366527,4.174608237914842,0.6969688835376795,4.460267293387596
34,oil,0.000428689435231,0.0,0.2526810113950983,0.0353127702789337,0.6969688835376795,4.460267293387596
34,vegfruit,0.0004504326084848,0.0,0.0054457710899043,0.0901182942313291,0.6969688835376795,4.460267293387596
35,dairyegg,0.0065638771695555,0.0,0.0001670236961725,0.0263277608937202,0.4473406195180909,5.339529847415345
35,grain,0.000496818593511,0.0,0.737905303816006,0.0004881159799449,0.4473406195180909,5.339529847415345
35,meatsea,0.0471936929926205,0.0,0.1073602419496775,0.009598504483897,0.4473406195180909,5.339529847415345
35,nonfood,0.944932586706998,1.0,66.66246614862209,4.168089365875609,0.4473406195180909,5.339529847415345
35,oil,0.0003956399619864,0.0,0.1744865639961342,0.0513911908453835,0.4473406195180909,5.339529847415345
35,vegfruit,0.0004173845753284,0.0,0.0035928458009287,0.116180838999311,0.4473406195180909,5.339529847415345
36,dairyegg,0.0026674440388108,0.0,0.0001635615122856,0.0434001678758923,0.6271860111445648,4.588092736758807
36,grain,0.0004642955299981,0.0,0.856467640350517,0.0004439594574733,0.6271860111445648,4.588092736758807
36,meatsea,0.0778200141702885,0.0,0.0889841543994903,0.0090025821122129,0.6271860111445648,4.588092736758807
36,nonfood,0.9182218426881872,1.0,60.562985798356834,4.810734134920399,0.6271860111445648,4.588092736758807
36,oil,0.0003711952301894,0.0,0.2401528411136103,0.0239136796267909,0.6271860111445648,4.588092736758807
36,vegfruit,0.0004552083425259,0.0,0.0044923482813967,0.0945753905921668,0.6271860111445648,4.588092736758807
37,dairyegg,0.003611367299075,0.0,0.0001765103146638,0.0485624017141239,0.5034961075728345,5.977586867317624
37,grain,0.0002856640205799,0.0,0.6393840587254036,0.0005265658389721,0.5034961075728345,5.977586867317624
37,meatsea,0.0378905956298673,0.0,0.0841008251885277,0.0125679528883934,0.5034961075728345,5.977586867317624
37,nonfood,0.9576216582657772,1.0,62.42452454326679,4.672061196078467,0.5034961075728345,5.977586867317624
37,oil,0.0002926740250925,0.0,0.1683615243247014,0.0601436576853063,0.5034961075728345,5.977586867317624
37,vegfruit,0.0002980407596078,0.0,0.0008686012504777,0.144305721209969,0.5034961075728345,5.977586867317624
38,dairyegg,0.0045479857186889,0.0,0.0001470889801584,0.0200978329556108,0.3040371869672025,5.687271330431651
38,grain,0.0002598523335043,0.0,0.6836338751096859,0.0004968828017097,0.3040371869672025,5.687271330431651
38,meatsea,0.0494168788550816,0.0,0.0363398391090162,0.0061253663610287,0.3040371869672025,5.687271330431651
38,nonfood,0.9358091284742666,1.0,4.750514155700139,3.749064020580445,0.3040371869672025,5.687271330431651
38,oil,0.0003882048394264,0.0,0.1459350767877345,0.0936020438099669,0.3040371869672025,5.687271330431651
38,vegfruit,0.0095779497790321,0.0,0.0332465479943628,0.0427209826441597,0.3040371869672025,5.687271330431651
39,dairyegg,0.005229716242706,0.0,0.0001657204845768,0.0350554534668665,0.7263649613861656,4.247750506442368
39,grain,0.00052555609218,0.0,0.988353076798082,0.0005204247178995,0.7263649613861656,4.247750506442368
39,meatsea,0.0952361381367508,0.0,0.0853424496923665,0.0079788830759328,0.7263649613861656,4.247750506442368
39,nonfood,0.8979655363983566,1.0,51.618284246867994,4.260823561070481,0.7263649613861656,4.247750506442368
39,oil,0.0005038885127771,0.0,0.251682559617281,0.0413955442783971,0.7263649613861656,4.247750506442368
39,vegfruit,0.0005391646172293,0.0,0.0052152008999211,0.0800894432180265,0.7263649613861656,4.247750506442368
40,dairyegg,0.0051191925696301,0.0,0.0001446744268245,0.0321817393375583,0.5692922698043351,5.68268911851301
40,grain,0.000332668464874,0.0,0.645421525219883,0.0005019066796216,0.5692922698043351,5.68268911851301
40,meatsea,0.0402185003885537,0.0,0.1011259190252795,0.01013513867803,0.5692922698043351,5.68268911851301
40,nonfood,0.9536402733504256,1.0,63.308048982091535,4.371587318980011,0.5692922698043351,5.68268911851301
40,oil,0.0003399387519807,0.0,0.1735196951328254,0.0441623209268889,0.5692922698043351,5.68268911851301
40,vegfruit,0.0003494264745354,0.0,0.0053334687137704,0.1295147428665786,0.5692922698043351,5.68268911851301
41,dairyegg,0.0044710063831549,0.0,0.0001597567474531,0.0374265590024727,0.7272538723984537,4.3712164679528405
41,grain,0.0005109228124804,0.0,0.9148106420457416,0.0004856850737525,0.7272538723984537,4.3712164679528405
41,meatsea,0.1004680565062867,0.0,0.0716416322987142,0.007373794175218,0.7272538723984537,4.3712164679528405
41,nonfood,0.8935386374984237,1.0,58.46112901758233,4.707644765568973,0.7272538723984537,4.3712164679528405
41,oil,0.0004963500694633,0.0,0.2559269535954747,0.0369950718231385,0.7272538723984537,4.3712164679528405
41,vegfruit,0.0005150267301906,0.0,0.0009811157519814,0.0938047734267052,0.7272538723984537,4.3712164679528405
42,dairyegg,0.0109698109699301,0.0,3.856865456893134e-05,0.0342584155146724,0.3699679172383103,4.021310554568482
42,grain,0.0108620382861153,0.0,0.6234152254848901,0.0006682079905498,0.3699679172383103,4.021310554568482
42,meatsea,0.1320742767642335,0.0,0.0386195041069652,0.0002768572078042,0.3699679172383103,4.021310554568482
42,nonfood,0.8207915167622358,1.0,4.6303816968937195,235.17042389005115,0.3699679172383103,4.021310554568482
42,oil,3.7352083694791546e-05,0.0,0.1349310784899958,0.1025409573988928,0.3699679172383103,4.021310554568482
42,vegfruit,0.0252650051337902,0.0,0.0275857958432154,0.0556799665705087,0.3699679172383103,4.021310554568482
43,dairyegg,0.0063770396203531,0.0,0.000136244759956,0.0246058508859973,0.3259235029563189,5.145771786583227
43,grain,0.0018136980630477,0.0,0.6762789096846898,0.0005214076367712,0.3259235029563189,5.145771786583227
43,meatsea,0.0662971290945671,0.0,0.0279832750720935,0.0104593458945686,0.3259235029563189,5.145771786583227
43,nonfood,0.9137143468221788,1.0,68.644796635346,4.660389916006826,0.3259235029563189,5.145771786583227
43,oil,0.0006240451489822,0.0,0.1068124188890652,0.1398372988949854,0.3259235029563189,5.145771786583227
