variant,model,train_years,test_years,group,rmse_x,mae_x,mean_x,n_test,relative_rmse
baseline_real_national_nonfood,AIDADS_sat,2015-2022,2023,nonfood,4.194153238970855,3.50591974511522,205.93108133751335,31,0.02036678102076682
baseline_real_national_nonfood,AIDADS_sat,2015-2022,2023,oil,0.031963667427505345,0.02599315501178672,0.1263853705744587,31,0.25290638688814276
baseline_real_national_nonfood,AIDADS_sat,2015-2022,2023,vegfruit,0.011751602496519334,0.00938812297516036,0.05631432753317057,31,0.20867873259424685
baseline_real_national_nonfood,MAIDADS_sat,2015-2022,2023,dairyegg,0.012339610067351087,0.010026362924230365,0.03487623368244984,31,0.35381142871400517
baseline_real_national_nonfood,MAIDADS_sat,2015-2022,2023,grain,0.06397442233826478,0.05353591046084197,0.4046680667811247,31,0.15809110624206238
baseline_real_national_nonfood,MAIDADS_sat,2015-2022,2023,meatsea,0.06732756761774288,0.05201968999289829,0.18364987193467303,31,0.3666083014840995
baseline_real_national_nonfood,MAIDADS_sat,2015-2022,2023,nonfood,4.246907493599681,3.5402399410935756,205.93108133751335,31,0.020622955340282793
baseline_real_national_nonfood,MAIDADS_sat,2015-2022,2023,oil,0.030635001931887368,0.024624137600500494,0.1263853705744587,31,0.2423935760336997
baseline_real_national_nonfood,MAIDADS_sat,2015-2022,2023,vegfruit,0.010095868934165957,0.008018408951148658,0.05631432753317057,31,0.17927709299590294
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2020,2021-2023,dairyegg,0.012676998265776873,0.010344834952483775,0.033658789528494916,93,0.3766326253368309
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2020,2021-2023,grain,0.06730278662413255,0.055019837122728836,0.4202893830904221,93,0.1601343962801289
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2020,2021-2023,meatsea,0.07269629800999368,0.05836938302607477,0.170545363410406,93,0.4262578387138846
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2020,2021-2023,nonfood,4.617757217346048,3.678634129536299,198.04218970966633,93,0.023317037769152973
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2020,2021-2023,oil,0.031493985066443825,0.024875487980254882,0.12888466740596552,93,0.24435788756193122
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2020,2021-2023,vegfruit,0.011948661081746465,0.009847269728026327,0.05503836229796539,93,0.217096958973072
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2020,2021-2023,dairyegg,0.011949581291196488,0.00978705519685834,0.033658789528494916,93,0.35502112400923364
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2020,2021-2023,grain,0.06488170651665505,0.053485377398315416,0.4202893830904221,93,0.15437388886574907
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2020,2021-2023,meatsea,0.06766741105820213,0.05364269445890975,0.170545363410406,93,0.39677074594731165
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2020,2021-2023,nonfood,4.528366300905646,3.6257089915808067,198.04218970966633,93,0.02286566467248377
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2020,2021-2023,oil,0.031099387010005388,0.024707263104971917,0.12888466740596552,93,0.241296250639709
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2020,2021-2023,vegfruit,0.010215989924466212,0.008280693088235895,0.05503836229796539,93,0.18561580501176844
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2022,2023,dairyegg,0.01308295684231728,0.010693642380879498,0.03487623368244984,31,0.37512527761565
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2022,2023,grain,0.06742012734461383,0.055005989236747904,0.4046680667811247,31,0.16660599854319558
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2022,2023,meatsea,0.0738845670641301,0.057773010700722584,0.18364987193467303,31,0.40231210773951387
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2022,2023,nonfood,4.261394291058429,3.5548560728264493,205.93108133751335,31,0.020693303135111318
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2022,2023,oil,0.03196247768372596,0.025851655845476117,0.1263853705744587,31,0.25289697326871846
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2022,2023,vegfruit,0.011786849232741063,0.009429996328493919,0.05631432753317057,31,0.20930462546673065
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2022,2023,dairyegg,0.012404688382194733,0.010078265431323098,0.03487623368244984,31,0.35567740757617783
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2022,2023,grain,0.06373435522308901,0.053532045970446654,0.4046680667811247,31,0.15749786171677688
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2022,2023,meatsea,0.06803157899152136,0.05252240749652496,0.18364987193467303,31,0.3704417447986089
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2022,2023,nonfood,4.291664864251913,3.5798957656320893,205.93108133751335,31,0.02084029684289393
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2022,2023,oil,0.030784060537283307,0.024587907289596495,0.1263853705744587,31,0.24357297365478847
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2022,2023,vegfruit,0.01015711025179385,0.00805397288620524,0.05631432753317057,31,0.1803645838762978
