draw,group,alpha,beta,delta,tau,omega,kappa
12,oil,0.0001690845394535,0.0,0.1112645794424402,0.13097483411799,2.1303953709874586,4.148435830241443
12,vegfruit,0.000241236141269,0.0,9.852832179932552e-06,0.0633844181054458,2.1303953709874586,4.148435830241443
13,dairyegg,0.0090972323447748,0.0,9.251404963216016e-05,0.0136865508075452,4.223748585090399,4.1081156877589295
13,grain,1.9288533540679755e-06,0.0,0.8380947630771372,0.3929017615635811,4.223748585090399,4.1081156877589295
13,meatsea,0.1355027817599633,0.0,0.0521182386373374,6.14421235332821e-06,4.223748585090399,4.1081156877589295
13,nonfood,0.8553887039351927,1.0,0.0012325677387616,0.0614306843331954,4.223748585090399,4.1081156877589295
13,oil,1.9288533540679755e-06,0.0,0.2492634920121142,0.1309609451371091,4.223748585090399,4.1081156877589295
13,vegfruit,7.42425336095214e-06,0.0,9.808497264784496e-06,0.0562000361856559,4.223748585090399,4.1081156877589295
14,dairyegg,0.0055696881317132,0.0,8.923293672436778e-05,0.0261809308926516,2.441007871580055,4.070906051567723
14,grain,0.0089998882775397,0.0,0.8888832588644061,0.3001540174942792,2.441007871580055,4.070906051567723
14,meatsea,0.0837698783637329,0.0,0.0642402873509485,0.0601666298276674,2.441007871580055,4.070906051567723
14,nonfood,0.900864846627144,1.0,28.316641061093208,0.0711654351481233,2.441007871580055,4.070906051567723
14,oil,0.0003533143009265,0.0,0.2582465176502732,0.1152483541281848,2.441007871580055,4.070906051567723
14,vegfruit,0.0004423842989436,0.0,8.765507101514156e-06,0.0609940024212851,2.441007871580055,4.070906051567723
15,dairyegg,0.0007766774722882,0.0,3.765959988319909e-05,0.0423585266709814,1.0892401573163948,4.025409498215998
15,grain,0.0001426310159005,0.0,0.8790896923044486,0.2050381029186144,1.0892401573163948,4.025409498215998
15,meatsea,0.0950427535698698,0.0,0.0776001534364804,0.0359185624230529,1.0892401573163948,4.025409498215998
15,nonfood,0.9037546698684926,1.0,54.38735018767611,0.0727710654872506,1.0892401573163948,4.025409498215998
15,oil,7.604965559193189e-05,0.0,0.2045487275683243,0.0843578177995434,1.0892401573163948,4.025409498215998
15,vegfruit,0.0002072184178568,0.0,9.787632492340362e-06,0.0718748356300845,1.0892401573163948,4.025409498215998
16,dairyegg,0.0057629785320987,0.0,7.067957681508046e-05,0.0367954384041627,0.2518683306423594,4.9018335628141605
16,grain,1.8803421928991549e-06,0.0,0.7547120340521061,0.0001282386793028,0.2518683306423594,4.9018335628141605
16,meatsea,0.0850109865110674,0.0,0.0220668059147283,0.021892249573779,0.2518683306423594,4.9018335628141605
16,nonfood,0.9092161073635532,1.0,115.3569191703116,0.0811232206946397,0.2518683306423594,4.9018335628141605
16,oil,1.9329954030565305e-06,0.0,0.137598279607306,0.1121515305091762,0.2518683306423594,4.9018335628141605
16,vegfruit,6.1142556844901405e-06,0.0,1.0793672919270953e-05,0.10908869693663,0.2518683306423594,4.9018335628141605
17,dairyegg,0.0046741177274764,0.0,8.430689665323106e-05,0.0280528467357337,3.068434617427502,4.169804005107662
17,grain,9.489662640062951e-06,0.0,0.8963741595567051,0.3448394028545707,3.068434617427502,4.169804005107662
17,meatsea,0.1084342564878686,0.0,0.0612360171955584,0.0259623717929048,3.068434617427502,4.169804005107662
17,nonfood,0.8868631567967348,1.0,9.37616333052093,0.0609558711932594,3.068434617427502,4.169804005107662
17,oil,9.489662640062951e-06,0.0,0.2496159043697673,0.1195234902731414,3.068434617427502,4.169804005107662
17,vegfruit,9.489662640062951e-06,0.0,8.490932201333189e-06,0.0613131354329607,3.068434617427502,4.169804005107662
18,dairyegg,0.0090949856267716,0.0,0.0001164496978568,0.0128465190604827,5.04609316730531,4.19232973684917
18,grain,9.28325203955889e-05,0.0,0.8506811913265396,0.36838197939728,5.04609316730531,4.19232973684917
18,meatsea,0.1049092047296016,0.0,0.0582825164057739,0.0341327230854396,5.04609316730531,4.19232973684917
18,nonfood,0.8856674985032702,1.0,0.00801240202504,0.0722470256383428,5.04609316730531,4.19232973684917
18,oil,9.28325203955889e-05,0.0,0.2411295712463827,0.1157284015548149,5.04609316730531,4.19232973684917
18,vegfruit,0.0001426460995652,0.0,9.920106969789106e-06,0.0541696809785123,5.04609316730531,4.19232973684917
19,dairyegg,0.0076858512013984,0.0,8.51834332149884e-05,0.0197226509669583,3.6385153457199464,4.140724761486601
19,grain,0.0068089417448665,0.0,0.8475967127101104,0.3335865188327409,3.6385153457199464,4.140724761486601
19,meatsea,0.0935253598122809,0.0,0.0745163506437264,0.0323769499591623,3.6385153457199464,4.140724761486601
19,nonfood,0.8911373234465019,1.0,3.2284110137917956,0.0706418131644589,3.6385153457199464,4.140724761486601
19,oil,0.0004036627517774,0.0,0.2006210051976132,0.1226415078687347,3.6385153457199464,4.140724761486601
19,vegfruit,0.0004388610431746,0.0,9.786918356764243e-06,0.0580470226621904,3.6385153457199464,4.140724761486601
20,dairyegg,0.0042528188176741,0.0,7.631586135363932e-05,0.0291000055298646,2.0517738163894776,4.02447328491641
20,grain,0.0001089184719365,0.0,0.873818283758637,0.3092640582995974,2.0517738163894776,4.02447328491641
20,meatsea,0.1066883156792496,0.0,0.0748849654617917,0.0247974008500036,2.0517738163894776,4.02447328491641
20,nonfood,0.8887734941079917,1.0,35.672932439354845,0.0675488331464725,2.0517738163894776,4.02447328491641
20,oil,8.822646157393823e-05,0.0,0.2394426475356602,0.1045624636103835,2.0517738163894776,4.02447328491641
20,vegfruit,8.822646157393823e-05,0.0,8.5111881727388e-06,0.0614077308131902,2.0517738163894776,4.02447328491641
21,dairyegg,0.0111531293350669,0.0,0.0001992250262308,0.0092969901595439,5.440637142858977,4.252315640351549
21,grain,1.374910677326319e-07,0.0,0.8762323449975987,0.370240463950778,5.440637142858977,4.252315640351549
21,meatsea,0.0730633473778023,0.0,0.0710168636911562,0.0516351071267077,5.440637142858977,4.252315640351549
21,nonfood,0.9157820675378002,1.0,5.173609622487776e-05,0.0513729890723302,5.440637142858977,4.252315640351549
21,oil,1.374910677326319e-07,0.0,0.2371443542804478,0.1191236095349649,5.440637142858977,4.252315640351549
21,vegfruit,1.180767195022058e-06,0.0,8.402977321408462e-06,0.0525719751119793,5.440637142858977,4.252315640351549
22,dairyegg,0.004342392803452,0.0,6.14421235332821e-06,0.0284318176558313,3.436323658079035,4.476366591331779
22,grain,1.1152825649373185e-07,0.0,0.5224523013373726,0.3862848236728831,3.436323658079035,4.476366591331779
22,meatsea,0.0647286476935786,0.0,6.14421235332821e-06,0.065010112911932,3.436323658079035,4.476366591331779
22,nonfood,0.9309266999359924,1.0,0.1211715890507789,0.0690990539558824,3.436323658079035,4.476366591331779
22,oil,1.1152825622265425e-07,0.0,0.1276234238340817,0.1310800383775077,3.436323658079035,4.476366591331779
22,vegfruit,2.036510464270645e-06,0.0,1.177952421792709e-05,0.063531536978009,3.436323658079035,4.476366591331779
23,dairyegg,0.0116083546250756,0.0,7.888840037805448e-05,0.008412410721601,5.059612115410143,4.089021905296477
23,grain,0.0042971328286537,0.0,0.8503720537224072,0.3664348594988852,5.059612115410143,4.089021905296477
23,meatsea,0.1065117155508992,0.0,0.0664608041224375,0.0261515149376859,5.059612115410143,4.089021905296477
23,nonfood,0.8767682227563174,1.0,3.1563426336671454,0.0770145671498216,5.059612115410143,4.089021905296477
23,oil,0.0004028829967991,0.0,0.2274313879301806,0.1252300639036706,5.059612115410143,4.089021905296477
23,vegfruit,0.0004116912422548,0.0,9.191080143186332e-06,0.0525484422412252,5.059612115410143,4.089021905296477
24,dairyegg,0.0093736966832662,0.0,0.0044825811705221,0.0112893421093076,5.9426559807817885,4.120994359843003
24,grain,0.0066135440047259,0.0,0.8675242768202881,0.3467673902312817,5.9426559807817885,4.120994359843003
24,meatsea,0.0930081654840548,0.0,0.0682979446929379,0.0409605765491891,5.9426559807817885,4.120994359843003
24,nonfood,0.8910001765631964,1.0,0.0001911352373625,0.0081442549716893,5.9426559807817885,4.120994359843003
24,oil,5.655894928592945e-07,0.0,0.2298720265666948,0.1265005322109322,5.9426559807817885,4.120994359843003
24,vegfruit,3.8516752637391816e-06,0.0,6.99693541979794e-06,0.04916470493771,5.9426559807817885,4.120994359843003
25,dairyegg,0.0052015520614254,0.0,6.14421235332821e-06,0.0269903416534521,0.3473554517996872,5.3763935061351384
25,grain,1.2728701917477643e-05,0.0,0.7206977939689182,5.8524998537085866e-05,0.3473554517996872,5.3763935061351384
25,meatsea,0.0609504580054386,0.0,6.150659659467754e-06,0.0401842340990144,0.3473554517996872,5.3763935061351384
25,nonfood,0.9272401675407408,1.0,0.206885207605924,0.0608136735555801,0.3473554517996872,5.3763935061351384
25,oil,1.2728701917477643e-05,0.0,0.1681984599236435,0.0672752552768412,0.3473554517996872,5.3763935061351384
25,vegfruit,0.0065823649885599,0.0,2.5355506453222276e-05,0.0937774947397952,0.3473554517996872,5.3763935061351384
26,dairyegg,0.0078909694882761,0.0,0.0001727195075135,0.0174225139054463,3.69883813305283,4.23257294912775
26,grain,3.398264238777158e-07,0.0,0.8609258219240882,0.3544113285906382,3.69883813305283,4.23257294912775
26,meatsea,0.1008569293744997,0.0,0.0616342343153252,0.0297841181085992,3.69883813305283,4.23257294912775
26,nonfood,0.8912505579301986,1.0,0.0946897007107284,0.0524945006318835,3.69883813305283,4.23257294912775
26,oil,3.398264238777158e-07,0.0,0.2458696565979744,0.1176936652573972,3.69883813305283,4.23257294912775
26,vegfruit,8.635541777510869e-07,0.0,8.265258654309598e-06,0.0580697079586635,3.69883813305283,4.23257294912775
27,dairyegg,0.0088507445975467,0.0,0.0001327267179948,0.0127312446310518,3.954228493741896,4.264416223032295
27,grain,3.622460697178451e-05,0.0,0.8488126488599432,0.3332868247311925,3.954228493741896,4.264416223032295
27,meatsea,0.0940721543127185,0.0,0.0685778019908532,0.0224021717329855,3.954228493741896,4.264416223032295
27,nonfood,0.896849909565918,1.0,0.0551252836000885,0.0655480214705931,3.954228493741896,4.264416223032295
27,oil,3.622460697178451e-05,0.0,0.2418559742394513,0.1062593497279339,3.954228493741896,4.264416223032295
27,vegfruit,0.0001547423098732,0.0,9.266896426311676e-06,0.0577638160321174,3.954228493741896,4.264416223032295
28,dairyegg,0.0087898519827753,0.0,8.442975206614492e-05,0.0157775421998135,5.095919459788181,4.102736862775098
28,grain,0.0112508008790011,0.0,0.802275708748799,0.3266018802891371,5.095919459788181,4.102736862775098
28,meatsea,0.1086383058347301,0.0,0.0638688225076522,0.021857382448977,5.095919459788181,4.102736862775098
28,nonfood,0.8703635115700973,1.0,2.469098455749002,0.0776249386053633,5.095919459788181,4.102736862775098
28,oil,0.000472892675418,0.0,0.2281557777765321,0.1254219307496061,5.095919459788181,4.102736862775098
28,vegfruit,0.0004846370579781,0.0,9.510357320305111e-06,0.055360461678872,5.095919459788181,4.102736862775098
29,dairyegg,0.0077907674930999,0.0,4.017563807148991e-05,0.0211792860200887,3.411033685807464,4.254941863979485
29,grain,1.0187388368548106e-07,0.0,0.9219190177543336,0.3383753337464952,3.411033685807464,4.254941863979485
29,meatsea,0.0869460124283529,0.0,0.0542362247319208,0.0389933037032988,3.411033685807464,4.254941863979485
29,nonfood,0.905262589582548,1.0,0.1612527635526896,0.0619823364959953,3.411033685807464,4.254941863979485
29,oil,1.0187388368548106e-07,0.0,0.2606760383898276,0.1092310885243937,3.411033685807464,4.254941863979485
29,vegfruit,4.26748231540299e-07,0.0,1.0336369882645672e-05,0.0611256752582711,3.411033685807464,4.254941863979485
30,dairyegg,0.0062859325833277,0.0,6.579556245056344e-05,0.0247421766485754,0.3778250067416683,5.020868799499973
30,grain,0.0035276990223898,0.0,0.7162599959324527,0.0005691686087161,0.3778250067416683,5.020868799499973
30,meatsea,0.0718611635641408,0.0,2.0689159507190416e-05,2.2547400991352068e-05,0.3778250067416683,5.020868799499973
30,nonfood,0.9060834179287648,1.0,1.5939551977928534,0.063544983043512,0.3778250067416683,5.020868799499973
30,oil,9.819474190287034e-05,0.0,1.578014711385096e-05,0.2543676126764684,0.3778250067416683,5.020868799499973
30,vegfruit,0.0121435921594737,0.0,9.33071372739052e-06,0.0832548454981757,0.3778250067416683,5.020868799499973
31,dairyegg,0.0044446686736297,0.0,6.003605885066278e-05,0.025481518443413,2.8774073771192965,4.219291806022986
31,grain,0.0001166076963623,0.0,0.6286101621313761,0.3669674638723354,2.8774073771192965,4.219291806022986
31,meatsea,0.1111039927090378,0.0,6.14421235332821e-06,0.0168573657488446,2.8774073771192965,4.219291806022986
31,nonfood,0.8839809799404745,1.0,1.1304951201545594,0.0684441634277613,2.8774073771192965,4.219291806022986
31,oil,0.0001166076963623,0.0,0.0957594136551776,0.1244094058033087,2.8774073771192965,4.219291806022986
31,vegfruit,0.0002371432841332,0.0,9.65236202494771e-06,0.0627724712930156,2.8774073771192965,4.219291806022986
32,dairyegg,0.0064267601529499,0.0,4.8027562051875107e-05,0.0176257619303179,6.197802186930952,4.27963676664529
32,grain,0.0130997414020192,0.0,0.2597794604656733,0.3284717739529548,6.197802186930952,4.27963676664529
32,meatsea,0.0717770864387729,0.0,0.0001539637702791,0.0692115858343596,6.197802186930952,4.27963676664529
32,nonfood,0.8931155289678803,1.0,0.0974959214327294,0.0709267594965723,6.197802186930952,4.27963676664529
32,oil,0.0003911578311549,0.0,6.14421235332821e-06,0.1368622028235022,6.197802186930952,4.27963676664529
32,vegfruit,0.0151897252072226,0.0,1.0163707359569325e-05,0.0446364401391416,6.197802186930952,4.27963676664529
33,dairyegg,0.0073190925792554,0.0,6.043813882673647e-05,0.019529801993453,3.6318150780277856,4.139334199899927
33,grain,0.0116521163367809,0.0,0.5890130927982282,0.3227121681637391,3.6318150780277856,4.139334199899927
33,meatsea,0.0878617792576263,0.0,6.14421235332821e-06,0.0516555876663182,3.6318150780277856,4.139334199899927
33,nonfood,0.8744932204796491,1.0,0.6730469674143323,0.0640002333385526,3.6318150780277856,4.139334199899927
33,oil,0.0008817945366606,0.0,4.777318438986196e-05,0.1454429347558083,3.6318150780277856,4.139334199899927
33,vegfruit,0.0177919968100276,0.0,9.39550266522139e-06,0.0477538113633278,3.6318150780277856,4.139334199899927
34,dairyegg,0.0051462591602369,0.0,8.15694115031914e-05,0.0232872405506164,3.367278481825967,4.154483645956061
34,grain,0.0036881054864152,0.0,0.8454820752799084,0.3257949886856413,3.367278481825967,4.154483645956061
34,meatsea,0.1104465344303136,0.0,0.066969067381677,0.0140476215748127,3.367278481825967,4.154483645956061
34,nonfood,0.8801049080867436,1.0,3.436406837638798,0.0722437534861074,3.367278481825967,4.154483645956061
34,oil,0.0003064872967386,0.0,0.2310690463132504,0.1245740293946553,3.367278481825967,4.154483645956061
34,vegfruit,0.0003077055395519,0.0,9.340433520781807e-06,0.058370730662144,3.367278481825967,4.154483645956061
35,dairyegg,0.009941847327027,0.0,8.785801843524183e-05,0.0130240802538249,6.138809874218655,3.9862215431253474
35,grain,0.0222049954977125,0.0,0.8422742533821125,0.2760941682479097,6.138809874218655,3.9862215431253474
35,meatsea,0.1038762697993111,0.0,0.0642659137464715,0.0386612619306526,6.138809874218655,3.9862215431253474
35,nonfood,0.8628153985025325,1.0,3.357585579857044,0.0689681627941863,6.138809874218655,3.9862215431253474
35,oil,0.0005770593926055,0.0,0.2352013343941669,0.1161351007199645,6.138809874218655,3.9862215431253474
35,vegfruit,0.0005844294808112,0.0,9.401970177242768e-06,0.0512071668428133,6.138809874218655,3.9862215431253474
36,dairyegg,0.0093892914274971,0.0,0.0001103235608105,0.0112387607817962,5.5276308857138545,4.140798740750211
36,grain,0.0078122760094359,0.0,0.7577463970027368,0.3392020886239187,5.5276308857138545,4.140798740750211
36,meatsea,0.1061689075018,0.0,0.0540722700239108,0.0279839292010823,5.5276308857138545,4.140798740750211
36,nonfood,0.8639373424730514,1.0,0.0419862551564638,0.0714696309586486,5.5276308857138545,4.140798740750211
36,oil,0.0007463967028101,0.0,0.2347351560131455,0.1181514550973562,5.5276308857138545,4.140798740750211
36,vegfruit,0.0119457858854052,0.0,1.018920090973814e-05,0.047153504913798,5.5276308857138545,4.140798740750211
37,dairyegg,0.0098545917353347,0.0,0.0001241924246523,0.0121231320054433,5.598975286061247,4.125223027225892
37,grain,1.4453080610161097e-07,0.0,0.8703518094196614,0.4053480237758757,5.598975286061247,4.125223027225892
37,meatsea,0.1000489110073312,0.0,0.0727208875341479,0.028232749369873,5.598975286061247,4.125223027225892
37,nonfood,0.8900960636649157,1.0,1.046365841822892,0.0523492439119107,5.598975286061247,4.125223027225892
37,oil,1.4453080610220305e-07,0.0,0.2161939151209816,0.1271093065260184,5.598975286061247,4.125223027225892
37,vegfruit,1.4453080610032578e-07,0.0,8.875713801569663e-06,0.0515537856168152,5.598975286061247,4.125223027225892
38,dairyegg,0.0054123942125201,0.0,6.144315215106868e-06,0.0119671529301744,0.1880755132601722,5.665534856056544
38,grain,1.594319355251646e-07,0.0,0.7253326484345299,0.0035845696069267,0.1880755132601722,5.665534856056544
38,meatsea,0.0503977654238485,0.0,6.144526390659375e-06,0.0467915420563702,0.1880755132601722,5.665534856056544
38,nonfood,0.9360566733941916,1.0,0.0066724561526578,0.0474723523945018,0.1880755132601722,5.665534856056544
38,oil,1.594319123658591e-07,0.0,0.1085914848197583,0.142667254006162,0.1880755132601722,5.665534856056544
38,vegfruit,0.0081328481055918,0.0,1.4798801002618823e-05,0.0846412358228944,0.1880755132601722,5.665534856056544
39,dairyegg,0.005945857925033,0.0,7.60936066715791e-05,0.0244579817223146,2.466840985544713,3.9981630482619
39,grain,0.0063237074403679,0.0,0.8613183665075618,0.2966447928300062,2.466840985544713,3.9981630482619
39,meatsea,0.1123895011021131,0.0,0.069703306918488,0.0267701751682624,2.466840985544713,3.9981630482619
39,nonfood,0.8746934080451173,1.0,24.173406073125523,0.0638416231569026,2.466840985544713,3.9981630482619
39,oil,0.0003183244145206,0.0,0.2302834991851551,0.1090217236782971,2.466840985544713,3.9981630482619
39,vegfruit,0.0003292010728478,0.0,8.757858377910173e-06,0.0585614844411954,2.466840985544713,3.9981630482619
40,dairyegg,0.0113899419425667,0.0,7.672733460657946e-05,0.0087217659287903,6.9787783453164955,4.077334431242081
40,grain,0.0049031454053419,0.0,0.8743386364741018,0.3639921575643678,6.9787783453164955,4.077334431242081
40,meatsea,0.0927626589178789,0.0,0.0692402105730827,0.0490741054502274,6.9787783453164955,4.077334431242081
40,nonfood,0.8901246387911591,1.0,4.3856582258738435,0.0696998353961144,6.9787783453164955,4.077334431242081
40,oil,0.0004084379948321,0.0,0.2321925589384221,0.1197109059805835,6.9787783453164955,4.077334431242081
40,vegfruit,0.0004111769482211,0.0,9.241824278626585e-06,0.050483369191423,6.9787783453164955,4.077334431242081
41,dairyegg,0.0073706018593324,0.0,0.0001134957635797,0.0164755978114909,4.908013916918669,4.141315586746515
41,grain,0.0026157143220549,0.0,0.8106888162746768,0.365297858726738,4.908013916918669,4.141315586746515
41,meatsea,0.1241301132848942,0.0,0.0552188849788944,0.0144671124516639,4.908013916918669,4.141315586746515
41,nonfood,0.8655404746171573,1.0,0.0021789613145346,0.0729118447981884,4.908013916918669,4.141315586746515
41,oil,0.0001085496450777,0.0,0.2287536659635086,0.1282157541863686,4.908013916918669,4.141315586746515
41,vegfruit,0.0002345462714833,0.0,1.0165012292762016e-05,0.0562342501418671,4.908013916918669,4.141315586746515
42,dairyegg,0.0058230973870952,0.0,1.3295372632969803e-05,0.0285505206270382,1.7651078483014488,4.317229474324905
42,grain,0.0088691405765214,0.0,0.5097478834662211,0.261755494784787,1.7651078483014488,4.317229474324905
42,meatsea,0.0743448607043494,0.0,6.14421235332821e-06,0.0625785765338259,1.7651078483014488,4.317229474324905
42,nonfood,0.8875730016382098,1.0,0.7631517400344691,0.0651776477502276,1.7651078483014488,4.317229474324905
42,oil,0.0003848850009948,0.0,0.0946593383092442,0.1300153913775442,1.7651078483014488,4.317229474324905
42,vegfruit,0.023005014692829,0.0,9.532637091299818e-06,0.0513586324897091,1.7651078483014488,4.317229474324905
43,dairyegg,0.0069544873632259,0.0,5.975365317700346e-05,0.0194845349015318,0.3458352683451203,5.193736135179997
