study_id,author_year,lang,Target,Path,crop,dep_var,x_var,beta,se,t_stat,p_report,N,df,model,endog,micro,region,data_years,spec_type,mean_y,mean_x,elast_reported,table_source,notes
210-Review_Development_Economics_-_2024_-_Chandio_-_Does_fiscal_expenditure_matt,Chandio et al. 2024,en,Yield,MCI,rice,rice production (LRP; log),power of agricultural machinery (LPAG; log),0.1902,,,.009,336,,AMG,0,0,"16 rice-producing provinces China",2000-2020,baseline,,,0.1902,Table 6 Model3 AMG,"Model3 spec (with LAPI*LRSA);log-log elasticity;paren=p-value"
210-Review_Development_Economics_-_2024_-_Chandio_-_Does_fiscal_expenditure_matt,Chandio et al. 2024,en,Yield,MCI,rice,rice production (LRP; log),power of agricultural machinery (LPAG; log),0.1647,,,.001,336,,CCEMG,0,0,"16 rice-producing provinces China",2000-2020,baseline,,,0.1647,Table 6 Model3 CCEMG,"Model3 spec;log-log elasticity;paren=p-value"
210-Review_Development_Economics_-_2024_-_Chandio_-_Does_fiscal_expenditure_matt,Chandio et al. 2024,en,Yield,MCI,rice,rice production (LRP; log),power of agricultural machinery (LPAG; log),0.1522341,,,.000,336,,Panel quantile reg q10,0,0,"16 rice-producing provinces China",2000-2020,robust,,,0.1522,Table 7 qtile_10,"PQR robustness;LPAG row (labels shifted in OCR-verified by text);paren=p-value"
210-Review_Development_Economics_-_2024_-_Chandio_-_Does_fiscal_expenditure_matt,Chandio et al. 2024,en,Yield,MCI,rice,rice production (LRP; log),power of agricultural machinery (LPAG; log),0.1932436,,,.016,336,,Panel quantile reg q20,0,0,"16 rice-producing provinces China",2000-2020,robust,,,0.1932,Table 7 qtile_20,"PQR robustness;paren=p-value"
210-Review_Development_Economics_-_2024_-_Chandio_-_Does_fiscal_expenditure_matt,Chandio et al. 2024,en,Yield,MCI,rice,rice production (LRP; log),power of agricultural machinery (LPAG; log),0.2578244,,,.000,336,,Panel quantile reg q30,0,0,"16 rice-producing provinces China",2000-2020,robust,,,0.2578,Table 7 qtile_30,"PQR robustness;paren=p-value"
210-Review_Development_Economics_-_2024_-_Chandio_-_Does_fiscal_expenditure_matt,Chandio et al. 2024,en,Yield,MCI,rice,rice production (LRP; log),power of agricultural machinery (LPAG; log),0.1848397,,,.025,336,,Panel quantile reg q40,0,0,"16 rice-producing provinces China",2000-2020,robust,,,0.1848,Table 7 qtile_40,"PQR robustness;paren=p-value"
210-Review_Development_Economics_-_2024_-_Chandio_-_Does_fiscal_expenditure_matt,Chandio et al. 2024,en,Yield,MCI,rice,rice production (LRP; log),power of agricultural machinery (LPAG; log),0.1506487,,,.003,336,,Panel quantile reg q50,0,0,"16 rice-producing provinces China",2000-2020,robust,,,0.1506,Table 7 qtile_50,"PQR robustness;paren=p-value"
210-Review_Development_Economics_-_2024_-_Chandio_-_Does_fiscal_expenditure_matt,Chandio et al. 2024,en,Yield,MCI,rice,rice production (LRP; log),power of agricultural machinery (LPAG; log),0.1683509,,,.002,336,,Panel quantile reg q60,0,0,"16 rice-producing provinces China",2000-2020,robust,,,0.1684,Table 7 qtile_60,"PQR robustness;paren=p-value"
210-Review_Development_Economics_-_2024_-_Chandio_-_Does_fiscal_expenditure_matt,Chandio et al. 2024,en,Yield,MCI,rice,rice production (LRP; log),power of agricultural machinery (LPAG; log),0.1614756,,,.010,336,,Panel quantile reg q70,0,0,"16 rice-producing provinces China",2000-2020,robust,,,0.1615,Table 7 qtile_70,"PQR robustness;paren=p-value"
210-Review_Development_Economics_-_2024_-_Chandio_-_Does_fiscal_expenditure_matt,Chandio et al. 2024,en,Yield,MCI,rice,rice production (LRP; log),power of agricultural machinery (LPAG; log),0.1558378,,,.050,336,,Panel quantile reg q80,0,0,"16 rice-producing provinces China",2000-2020,robust,,,0.1558,Table 7 qtile_80,"PQR robustness;paren=p-value"
210-Review_Development_Economics_-_2024_-_Chandio_-_Does_fiscal_expenditure_matt,Chandio et al. 2024,en,Yield,MCI,rice,rice production (LRP; log),power of agricultural machinery (LPAG; log),0.1489945,,,.002,336,,Panel quantile reg q90,0,0,"16 rice-producing provinces China",2000-2020,robust,,,0.1490,Table 7 qtile_90,"PQR robustness;paren=p-value"
211-Sustainable_Intensification_and_Large-scale_Operation_of_Cultivated_Land_Use,Li et al. 2024,en,Area,MCI,cgrn,planting areas / total cultivated land operated (ha; level),agricultural machinery input per ha (x16; log yuan/ha),-0.074,0.041,,*,294,,OLS,0,1,"Shandong (Wulian/Kenli/Dongping)",2017,baseline,0.82,,,Table 4 Model 5,"machinery input as core SICLU var;semi-elasticity(dep level x log);LSO scale=Area;mean machinery~1498 yuan/ha"
211-Sustainable_Intensification_and_Large-scale_Operation_of_Cultivated_Land_Use,Li et al. 2024,en,Area,MCI,cgrn,planting areas / total cultivated land operated (ha; level),agricultural machinery input per ha (x16; log yuan/ha),-0.071,0.041,,*,294,,OLS,0,1,"Shandong (Wulian/Kenli/Dongping)",2017,baseline,0.82,,,Table 4 Model 6,"full-variable spec;semi-elasticity;LSO scale=Area"
211-Sustainable_Intensification_and_Large-scale_Operation_of_Cultivated_Land_Use,Li et al. 2024,en,Area,MCI,cgrn,land transfer willingness (dummy; logit),agricultural machinery input per ha (x16; log yuan/ha),-0.048,0.155,,,294,,Logit,0,1,"Shandong (Wulian/Kenli/Dongping)",2017,subgroup,,,,Table 4 Model 2,"DV=willingness to transfer land (marginal fit to Area);not significant;log-odds coef"
211-Sustainable_Intensification_and_Large-scale_Operation_of_Cultivated_Land_Use,Li et al. 2024,en,Area,MCI,cgrn,land transfer willingness (dummy; logit),agricultural machinery input per ha (x16; log yuan/ha),-0.010,0.161,,,294,,Logit,0,1,"Shandong (Wulian/Kenli/Dongping)",2017,subgroup,,,,Table 4 Model 3,"DV=transfer willingness;full-variable spec;not significant"
