study_id,author_year,lang,Target,Path,crop,dep_var,x_var,beta,se,t_stat,p_report,N,df,model,endog,micro,region,data_years,spec_type,mean_y,mean_x,elast_reported,table_source,notes
57农技推广率_农业机械化与湖北省水稻生产-陈实,陈实2019,cn,Yield,MCI,rice,"水稻产量(市州总产,万吨;原文以弹性系数解读,疑为对数形式)","农业机械总动力(万千瓦;原文以弹性解读,疑为对数形式)",-0.0832,0.0639,,,304,,FE(双向),0,0,湖北省16市州,1996-2014,robust,105.74,147.46,,表4双向固定效应,不显著;LSDV双向固定效应
57农技推广率_农业机械化与湖北省水稻生产-陈实,陈实2019,cn,Yield,MCI,rice,"水稻产量(市州总产,万吨;原文以弹性系数解读,疑为对数形式)","农业机械总动力(万千瓦;原文以弹性解读,疑为对数形式)",-0.0598,0.0069,,***,304,,FGLS,0,0,湖北省16市州,1996-2014,baseline,105.74,147.46,,表4FGLS,作者首选的非空间模型;负号系未考虑空间效应所致(正文自述)
57农技推广率_农业机械化与湖北省水稻生产-陈实,陈实2019,cn,Yield,MCI,rice,"水稻产量(市州总产,万吨;疑为对数形式)",农业机械总动力(万千瓦;疑为对数形式),-0.0146,0.0569,,,304,,SDM,0,0,湖北省16市州,1996-2014,baseline,105.74,147.46,,表5第1列,"空间Durbin(随机效应,MLE);全期不显著;OCR中表5星号排版错位,该行未见星号"
57农技推广率_农业机械化与湖北省水稻生产-陈实,陈实2019,cn,Yield,MCI,rice,"水稻产量(市州总产,万吨;疑为对数形式)",农业机械总动力(万千瓦;疑为对数形式),0.0796,0.0794,,,80,,SDM,0,0,湖北省16市州,1996-2000,subgroup,105.74,147.46,,表5第2列,"分时段SDM;OCR星号错位,正文称该期不显著"
57农技推广率_农业机械化与湖北省水稻生产-陈实,陈实2019,cn,Yield,MCI,rice,"水稻产量(市州总产,万吨;疑为对数形式)",农业机械总动力(万千瓦;疑为对数形式),-0.0182,0.0731,,,80,,SDM,0,0,湖北省16市州,2001-2005,subgroup,105.74,147.46,,表5第3列,分时段SDM;正文称不显著
57农技推广率_农业机械化与湖北省水稻生产-陈实,陈实2019,cn,Yield,MCI,rice,"水稻产量(市州总产,万吨;疑为对数形式)",农业机械总动力(万千瓦;疑为对数形式),0.1847,0.0750,,,80,,SDM,0,0,湖北省16市州,2006-2010,subgroup,105.74,147.46,,表5第4列,"分时段SDM;正文明确称2006年后农机总动力对本地水稻产量显著为正,但OCR表中星号错位无法确认星级"
57农技推广率_农业机械化与湖北省水稻生产-陈实,陈实2019,cn,Yield,MCI,rice,"水稻产量(市州总产,万吨;疑为对数形式)",农业机械总动力(万千瓦;疑为对数形式),0.2548,0.0551,,,64,,SDM,0,0,湖北省16市州,2011-2014,subgroup,105.74,147.46,,表5第5列,"分时段SDM;正文称显著为正,OCR星号错位无法确认星级;W×农机总动力显著为负(空间挤出)未提取"
66农机服务对小麦生产技术效率有影响吗_-胡祎,胡祎2018,cn,Efficiency,AMS,whea,"小麦生产技术效率TE(level,Translog-SFA测得)",农机服务使用水平lev=ln(每亩农机服务费用/每亩用工量)(log比值),0.0179,0.0036,5.01,***,240,,Tobit,0,0,中国15个小麦主产省,2000-2015,baseline,0.873,1.916,,表5,"面板Tobit;表报系数/标准误/z值;15省x16年=240(由面板维度推算);正文第(三)节称全样本系数为0.0154,与表5的0.0179不一致,以表为准"
66农机服务对小麦生产技术效率有影响吗_-胡祎,胡祎2018,cn,Efficiency,AMS,whea,"小麦生产技术效率TE(level,Translog-SFA测得)",农机服务使用水平lev=ln(每亩农机服务费用/每亩用工量)(log比值),0.0016,0.0074,0.22,,90,,Tobit,0,0,中国15个小麦主产省,2000-2005,subgroup,0.873,1.916,,表6第1栏,分时期Tobit;不显著
66农机服务对小麦生产技术效率有影响吗_-胡祎,胡祎2018,cn,Efficiency,AMS,whea,"小麦生产技术效率TE(level,Translog-SFA测得)",农机服务使用水平lev=ln(每亩农机服务费用/每亩用工量)(log比值),0.0079,0.0046,1.71,*,75,,Tobit,0,0,中国15个小麦主产省,2006-2010,subgroup,0.873,1.916,,表6第2栏,分时期Tobit
66农机服务对小麦生产技术效率有影响吗_-胡祎,胡祎2018,cn,Efficiency,AMS,whea,"小麦生产技术效率TE(level,Translog-SFA测得)",农机服务使用水平lev=ln(每亩农机服务费用/每亩用工量)(log比值),0.0150,0.0071,2.12,**,75,,Tobit,0,0,中国15个小麦主产省,2011-2015,subgroup,0.873,1.916,,表6第3栏,分时期Tobit
66农机服务对小麦生产技术效率有影响吗_-胡祎,胡祎2018,cn,Efficiency,AMS,whea,"小麦生产技术效率TE(level,Translog-SFA测得)",农机服务使用水平lev=ln(每亩农机服务费用/每亩用工量)(log比值),0.0353,0.0060,5.91,***,80,,Tobit,0,0,甘肃黑龙江内蒙古宁夏新疆(第二象限:规模大剩余劳动力少),2000-2015,subgroup,0.873,1.916,,表7第二象限,分地区Tobit;5省x16年=80(推算)
66农机服务对小麦生产技术效率有影响吗_-胡祎,胡祎2018,cn,Efficiency,AMS,whea,"小麦生产技术效率TE(level,Translog-SFA测得)",农机服务使用水平lev=ln(每亩农机服务费用/每亩用工量)(log比值),0.0087,0.0086,1.02,,64,,Tobit,0,0,安徽河南四川云南(第四象限:规模小剩余劳动力多),2000-2015,subgroup,0.873,1.916,,表7第四象限,分地区Tobit;不显著;4省x16年=64(推算)
67农村劳动力老龄化对农业生产的影响研究_基于耕地地形的实证分析-王善高,王善高2018,cn,Area,MCI,cgrn,"粮食作物播种面积占农作物总播种面积比重(level,0-1)",ln农业机械总动力(log),0.063,,1.959,*,156,,FE,0,0,江苏省13市,2000-2011,baseline,,,,表7江苏FE列,机械化仅为控制变量(核心变量为老龄化率);市级面板;Hausman支持FE
67农村劳动力老龄化对农业生产的影响研究_基于耕地地形的实证分析-王善高,王善高2018,cn,Area,MCI,cgrn,"粮食作物播种面积占农作物总播种面积比重(level,0-1)",ln农业机械总动力(log),0.098,,3.099,**,156,,RE,0,0,江苏省13市,2000-2011,robust,,,,表7江苏RE列,"机械化仅为控制变量;RE被Hausman拒绝;原表星号为**但t=3.099,照抄原表"
67农村劳动力老龄化对农业生产的影响研究_基于耕地地形的实证分析-王善高,王善高2018,cn,Area,MCI,cgrn,"粮食作物播种面积占农作物总播种面积比重(level,0-1)",ln农业机械总动力(log),-0.015,,-0.891,,132,,FE,0,0,浙江省11市,2000-2011,baseline,,,,表7浙江FE列,机械化仅为控制变量;不显著;Hausman支持FE
67农村劳动力老龄化对农业生产的影响研究_基于耕地地形的实证分析-王善高,王善高2018,cn,Area,MCI,cgrn,"粮食作物播种面积占农作物总播种面积比重(level,0-1)",ln农业机械总动力(log),0.004,,0.225,,132,,RE,0,0,浙江省11市,2000-2011,robust,,,,表7浙江RE列,机械化仅为控制变量;RE被Hausman拒绝
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,whea,"小麦播种面积(亩,level)","是否使用农业机械化服务(dummy,PSM处理变量)",-0.11,0.45,-0.25,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,robust,,,,表7耕地环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:仅耕地环节使用;总样本5495户(分情形样本数未报);原文判读均不显著"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,whea,"小麦播种面积(亩,level)","是否使用农业机械化服务(dummy,PSM处理变量)",-0.14,0.54,0.75,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,robust,,,,表7收割环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:仅收割环节使用;总样本5495户(分情形样本数未报);原文判读均不显著;差异为负而ATT值为正,原表如此,存疑"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,whea,"小麦播种面积(亩,level)","是否使用农业机械化服务(dummy,PSM处理变量)",0.36,0.31,1.15,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,robust,,,,表7耕地环节和收割环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:两环节同时使用;总样本5495户(分情形样本数未报);原文判读均不显著"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,whea,"小麦播种面积(亩,level)","是否使用农业机械化服务(dummy,PSM处理变量)",0.38,0.44,0.40,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,baseline,,,,表7耕地环节或收割环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:任一环节使用;总样本5495户(分情形样本数未报);原文判读均不显著"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,rice,"水稻播种面积(亩,level)","是否使用农业机械化服务(dummy,PSM处理变量)",0.23,0.40,0.58,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,robust,,,,表8耕地环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:仅耕地环节使用;总样本5495户(分情形样本数未报);原文判读均不显著"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,rice,"水稻播种面积(亩,level)","是否使用农业机械化服务(dummy,PSM处理变量)",-0.03,0.62,0.82,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,robust,,,,表8收割环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:仅收割环节使用;总样本5495户(分情形样本数未报);原文判读均不显著;差异为负而ATT值为正,原表如此,存疑"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,rice,"水稻播种面积(亩,level)","是否使用农业机械化服务(dummy,PSM处理变量)",-0.06,0.57,0.92,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,robust,,,,表8耕地环节和收割环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:两环节同时使用;总样本5495户(分情形样本数未报);原文判读均不显著;差异为负而ATT值为正,原表如此,存疑"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,rice,"水稻播种面积(亩,level)","是否使用农业机械化服务(dummy,PSM处理变量)",0.08,0.82,0.68,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,baseline,,,,表8耕地环节或收割环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:任一环节使用;总样本5495户(分情形样本数未报);原文判读均不显著"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,whea,"小麦播种面积占比(level,0-1)","是否使用农业机械化服务(dummy,PSM处理变量)",-0.03,0.06,-0.60,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,robust,,,,表9耕地环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:仅耕地环节使用;总样本5495户(分情形样本数未报);原文判读均不显著"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,whea,"小麦播种面积占比(level,0-1)","是否使用农业机械化服务(dummy,PSM处理变量)",0.01,0.04,0.27,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,robust,,,,表9收割环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:仅收割环节使用;总样本5495户(分情形样本数未报);原文判读均不显著"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,whea,"小麦播种面积占比(level,0-1)","是否使用农业机械化服务(dummy,PSM处理变量)",-0.08,0.11,-0.72,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,robust,,,,表9耕地环节和收割环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:两环节同时使用;总样本5495户(分情形样本数未报);原文判读均不显著"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,whea,"小麦播种面积占比(level,0-1)","是否使用农业机械化服务(dummy,PSM处理变量)",-0.03,0.04,-0.67,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,baseline,,,,表9耕地环节或收割环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:任一环节使用;总样本5495户(分情形样本数未报);原文判读均不显著"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,rice,"水稻播种面积占比(level,0-1)","是否使用农业机械化服务(dummy,PSM处理变量)",-0.01,0.07,-0.23,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,robust,,,,表10耕地环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:仅耕地环节使用;总样本5495户(分情形样本数未报);原文判读均不显著"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,rice,"水稻播种面积占比(level,0-1)","是否使用农业机械化服务(dummy,PSM处理变量)",0.00,0.05,0.00,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,robust,,,,表10收割环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:仅收割环节使用;总样本5495户(分情形样本数未报);原文判读均不显著"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,rice,"水稻播种面积占比(level,0-1)","是否使用农业机械化服务(dummy,PSM处理变量)",0.04,0.05,0.87,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,robust,,,,表10耕地环节和收割环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:两环节同时使用;总样本5495户(分情形样本数未报);原文判读均不显著"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,rice,"水稻播种面积占比(level,0-1)","是否使用农业机械化服务(dummy,PSM处理变量)",-0.01,0.05,-0.12,,,,PSM,1,1,江苏浙江江西湖北四川甘肃黑龙江山东8省农村固定观察点,2013,baseline,,,,表10耕地环节或收割环节行,"PSM平均处理效应ATT;beta=实验组-对照组差异,se=其标准差,t_stat=表中ATT值;处理组定义:任一环节使用;总样本5495户(分情形样本数未报);原文判读均不显著"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,cgrn,"粮食(稻麦玉米)播种面积(亩,level)","ln每亩农业机械作业费用(村中值,log;为服务价格/成本变量)",-0.266,0.14,,*,54211,,"OLS(村庄FE+时间FE,省级cluster)",0,1,全国农村固定观察点(约23000户/年),2009-2014,robust,,,,表12列(1),"自变量为农机服务单价(村中值以缓解内生性),系数为费用效应而非机械化水平效应,方向解释与机械化促进效应相反"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,cgrn,"粮食(稻麦玉米)播种面积(亩,level)","ln每亩农业机械作业费用(村中值,log;为服务价格/成本变量)",-0.223,0.03,,***,54211,,FE(农户+时间),0,1,全国农村固定观察点(约23000户/年),2009-2014,baseline,,,,表12列(2),"作者称农户FE方程相对完备;自变量为农机服务单价(村中值),费用效应"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,cgrn,"粮食播种面积占农作物总播种面积比(level,0-1)","ln每亩农业机械作业费用(村中值,log;为服务价格/成本变量)",-0.011,0.00,,***,54211,,"OLS(村庄FE+时间FE,省级cluster)",0,1,全国农村固定观察点(约23000户/年),2009-2014,robust,,,,表12列(3),"标准误原表四舍五入为0.00;自变量为农机服务单价(村中值),费用效应"
68中国农业机械化发展对粮食播种面积的影响-杨进,杨进2018,cn,Area,AMS,cgrn,"粮食播种面积占农作物总播种面积比(level,0-1)","ln每亩农业机械作业费用(村中值,log;为服务价格/成本变量)",-0.010,0.00,,***,54211,,FE(农户+时间),0,1,全国农村固定观察点(约23000户/年),2009-2014,baseline,,,,表12列(4),"标准误原表四舍五入为0.00;自变量为农机服务单价(村中值),费用效应;表14含交互项方程未提取(协议剔除交互项列);表13因变量为经济作物占比亦未提取"
