study_id,author_year,lang,Target,Path,crop,dep_var,x_var,beta,se,t_stat,p_report,N,df,model,endog,micro,region,data_years,spec_type,mean_y,mean_x,elast_reported,table_source,notes
4中国农业劳动力弱质化与农业机械化的耦合协调性演变及粮食产出效应-姚成胜,姚成胜等2025,cn,Yield,AML,cgrn,ln粮食总产量,"ln耦合协调度D(邻地,W·lnD)",0.078,,,*,,,SDM(FE),0,0,全国31省,2010-2015,subgroup,,,,表4分时段空间溢出效应2010-2015列,"分时段空间溢出效应(非本地效应),慎用;括号值(0.055)原文注为t值但多数疑为p值,未采信,se/t留空"
4中国农业劳动力弱质化与农业机械化的耦合协调性演变及粮食产出效应-姚成胜,姚成胜等2025,cn,Yield,AML,cgrn,ln粮食总产量,"ln耦合协调度D(邻地,W·lnD)",-0.038,,,*,,,SDM(FE),0,0,全国31省,2016-2023,subgroup,,,,表4分时段空间溢出效应2016-2023列,"分时段空间溢出效应(非本地效应),慎用;括号值(-1.656)原文注为t值但多数疑为p值,未采信,se/t留空"
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,cgrn,ln主粮单产(水稻/小麦/玉米/马铃薯加总),"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",0.808,0.041,,,1682,,OLS,0,1,湖北5县市,2016调查,robust,7.174,4.137,,表2OLS列(1),"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);无控制变量;表中星号OCR缺失"
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,cgrn,ln主粮单产(水稻/小麦/玉米/马铃薯加总),"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",0.775,0.043,,,1682,,OLS,0,1,湖北5县市,2016调查,robust,7.174,4.137,,表2OLS列(2),"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);部分控制变量;表中星号OCR缺失"
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,cgrn,ln主粮单产(水稻/小麦/玉米/马铃薯加总),"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",0.173,0.049,,***,1682,,OLS,0,1,湖北5县市,2016调查,robust,7.174,4.137,,表2OLS列(3),"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);全控制变量;正文注明1%显著,表中星号OCR缺失"
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,cgrn,ln主粮单产(水稻/小麦/玉米/马铃薯加总),"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",1.553,0.099,,,1682,,Tobit,0,1,湖北5县市,2016调查,robust,7.174,4.137,,表2Tobit列(4),"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);无控制变量;表中星号OCR缺失"
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,cgrn,ln主粮单产(水稻/小麦/玉米/马铃薯加总),"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",1.480,0.100,,,1682,,Tobit,0,1,湖北5县市,2016调查,robust,7.174,4.137,,表2Tobit列(5),"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);部分控制变量;表中星号OCR缺失"
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,cgrn,ln主粮单产(水稻/小麦/玉米/马铃薯加总),"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",0.267,0.088,,***,1682,,Tobit,0,1,湖北5县市,2016调查,robust,7.174,4.137,,表2Tobit列(6),"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);全控制变量;正文注明1%显著,表中星号OCR缺失"
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,cgrn,ln主粮单产,"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",0.742,0.204,,***,1682,,2SLS,1,1,湖北5县市,2016调查,robust,7.174,4.137,,表3列(1),"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);IV=家庭收入对数+村级平均机械化水平;正文注明1%显著,表中星号OCR损坏"
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,cgrn,ln主粮单产,"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",0.748,0.204,,,1682,,IVGMM,1,1,湖北5县市,2016调查,robust,7.174,4.137,,表3列(2),"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);IV=家庭收入对数+村级平均机械化水平;正文称与2SLS基本一致;表中星号OCR缺失"
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,cgrn,ln主粮单产,"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",1.219,0.400,,***,1682,,IVTobit,1,1,湖北5县市,2016调查,baseline,7.174,4.137,,表3列(3),"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);IV=家庭收入对数+村级平均机械化水平;论文主结果(摘要引用);表中星号OCR缺失,据正文显著"
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,rice,ln水稻单产,"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",1.2207,0.095,,***,1682,,IVTobit,1,1,湖北5县市,2016调查,subgroup,7.075,4.137,,表4水稻列,"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);分作物IVTobit;马铃薯列(1.3798**)因crop编码无对应值未提取"
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,whea,ln小麦单产,"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",0.8076,0.078,,***,1682,,IVTobit,1,1,湖北5县市,2016调查,subgroup,6.280,4.137,,表4小麦列,"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);分作物IVTobit;马铃薯列(1.3798**)因crop编码无对应值未提取"
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,maiz,ln玉米单产,"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",1.1064,0.089,,***,1682,,IVTobit,1,1,湖北5县市,2016调查,subgroup,6.248,4.137,,表4玉米列,"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);分作物IVTobit;马铃薯列(1.3798**)因crop编码无对应值未提取"
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积(极值化0-1,level)","机械化水平(农户耕种收综合机械化率,0-1)",0.115,0.0153,,***,1682,,OLS,0,1,湖北5县市,2016调查,robust,0.105,0.636,,表3列(1),双方均为0-1比例的level回归
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积(极值化0-1,level)","机械化水平(农户耕种收综合机械化率,0-1)",0.200,0.0208,,***,1682,,Tobit,0,1,湖北5县市,2016调查,robust,0.105,0.636,,表3列(2),双方均为0-1比例的level回归;样本选择修正
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积(极值化0-1,level)","机械化水平(农户耕种收综合机械化率,0-1)",0.325,0.0305,,***,1682,,2SLS,1,1,湖北5县市,2016调查,robust,0.105,0.636,,表3列(3),双方均为0-1比例的level回归;IV=家庭收入对数+村级平均机械化水平
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积(极值化0-1,level)","机械化水平(农户耕种收综合机械化率,0-1)",0.325,0.0304,,***,1682,,IVGMM,1,1,湖北5县市,2016调查,robust,0.105,0.636,,表3列(4),双方均为0-1比例的level回归
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积(极值化0-1,level)","机械化水平(农户耕种收综合机械化率,0-1)",0.435,0.0389,,***,1682,,IVTobit,1,1,湖北5县市,2016调查,baseline,0.105,0.636,,表3列(5),双方均为0-1比例的level回归;论文主结果(摘要引用)
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,MCI,cgrn,"家庭粮食作物种植面积(极值化0-1,level)",ln农业机械投入金额(代理变量Invest),0.0129,0.0013,,***,1682,,OLS,0,1,湖北5县市,2016调查,robust,0.105,4.137,,表3列(6),以机械投入金额替代机械化率的稳健性检验
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积比例(0-1,level,趋粮化)","机械化水平(农户耕种收综合机械化率,0-1)",0.756,0.0403,,***,1682,,OLS,0,1,湖北5县市,2016调查,robust,0.725,0.636,,表5列(1),"表中标***但正文称'并不显著',矛盾,照抄表值"
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积比例(0-1,level,趋粮化)","机械化水平(农户耕种收综合机械化率,0-1)",0.896,0.0543,,***,1682,,Tobit,0,1,湖北5县市,2016调查,robust,0.725,0.636,,表5列(2),样本选择修正
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积比例(0-1,level,趋粮化)","机械化水平(农户耕种收综合机械化率,0-1)",0.941,0.0871,,***,1682,,2SLS,1,1,湖北5县市,2016调查,robust,0.725,0.636,,表5列(3),IV=家庭收入对数+村级平均机械化水平
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积比例(0-1,level,趋粮化)","机械化水平(农户耕种收综合机械化率,0-1)",0.958,0.087,,***,1682,,IVGMM,1,1,湖北5县市,2016调查,robust,0.725,0.636,,表5列(4),
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积比例(0-1,level,趋粮化)","机械化水平(农户耕种收综合机械化率,0-1)",1.104,0.113,,***,1682,,IVTobit,1,1,湖北5县市,2016调查,baseline,0.725,0.636,,表5列(5),论文主结果(摘要引用)
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,MCI,cgrn,"家庭粮食作物种植面积比例(0-1,level,趋粮化)",ln农业机械投入金额(代理变量Invest),0.0464,0.0034,,***,1682,,OLS,0,1,湖北5县市,2016调查,robust,0.725,4.137,,表5列(6),以机械投入金额替代机械化率的稳健性检验
