study_id,author_year,lang,Target,Path,crop,dep_var,x_var,beta,se,t_stat,p_report,N,df,model,endog,micro,region,data_years,spec_type,mean_y,mean_x,elast_reported,table_source,notes
37农机社会化服务对小麦生产技术效率的影响-杨思雨,杨思雨等2022,cn,Efficiency,MCI,whea,小麦生产技术效率TE,农业机械资产现值(log),-0.004,0.002,,**,256,,Tobit,0,1,山东/安徽/江苏/湖北/河南/四川6省,2018,subgroup,0.835,4.111,,表7 Area≤0.293列,农机资产仅为控制变量
37农机社会化服务对小麦生产技术效率的影响-杨思雨,杨思雨等2022,cn,Efficiency,MCI,whea,小麦生产技术效率TE,农业机械资产现值(log),-0.002,0.002,,,272,,Tobit,0,1,山东/安徽/江苏/湖北/河南/四川6省,2018,subgroup,0.835,4.111,,表7 0.293<Area<3.333列,农机资产仅为控制变量
37农机社会化服务对小麦生产技术效率的影响-杨思雨,杨思雨等2022,cn,Efficiency,MCI,whea,小麦生产技术效率TE,农业机械资产现值(log),-0.009,0.012,,,16,,Tobit,0,1,山东/安徽/江苏/湖北/河南/四川6省,2018,subgroup,0.835,4.111,,表7 Area≥3.333列,农机资产仅为控制变量;N仅16
40农机社会化服务对玉米生产技术效率的影响研究-杨思雨,杨思雨、蔡海龙2021,cn,Efficiency,AMS,maiz,玉米生产技术效率TE(SFA),农机社会化服务采纳(0/1),0.113,0.013,,***,597,,PSM,1,1,全国12省区(华东/西南/华中/华北/东北),2019,baseline,0.818,0.499,,表8 最近邻匹配行,ATT;处理组298/控制组299;表另报T值8.91;Rosenbaum敏感性Γ=2仍显著
40农机社会化服务对玉米生产技术效率的影响研究-杨思雨,杨思雨、蔡海龙2021,cn,Efficiency,AMS,maiz,玉米生产技术效率TE(SFA),农机社会化服务采纳(0/1),0.116,0.012,,***,597,,PSM,1,1,全国12省区(华东/西南/华中/华北/东北),2019,robust,0.818,0.499,,表8 卡尺匹配行,ATT;表另报T值9.55
40农机社会化服务对玉米生产技术效率的影响研究-杨思雨,杨思雨、蔡海龙2021,cn,Efficiency,AMS,maiz,玉米生产技术效率TE(SFA),农机社会化服务采纳(0/1),0.113,0.011,,***,597,,PSM,1,1,全国12省区(华东/西南/华中/华北/东北),2019,robust,0.818,0.499,,表8 半径匹配行,ATT;表另报T值10.32
40农机社会化服务对玉米生产技术效率的影响研究-杨思雨,杨思雨、蔡海龙2021,cn,Efficiency,AMS,maiz,玉米生产技术效率TE(SFA),农机社会化服务采纳(0/1),0.112,0.011,,***,597,,PSM,1,1,全国12省区(华东/西南/华中/华北/东北),2019,robust,0.818,0.499,,表8 核匹配行,ATT;表另报T值10.40
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),综合机械化率(%),0.101,0.007,,***,1189,,双向FE-FGLS,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,baseline,,,,表1模型(1),
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机耕率(%),-0.007,0.002,,***,1189,,双向FE-FGLS,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,baseline,,,,表1模型(2),三环节同入方程
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机播率(%),0.062,0.007,,***,1189,,双向FE-FGLS,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,baseline,,,,表1模型(2),三环节同入方程
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机收率(%),0.263,0.009,,***,1189,,双向FE-FGLS,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,baseline,,,,表1模型(2),三环节同入方程
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机耕率(%),-0.001,0.002,,,1189,,双向FE-FGLS,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,baseline,,,,表1模型(3),单环节方程
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机播率(%),0.138,0.008,,***,1189,,双向FE-FGLS,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,baseline,,,,表1模型(4),单环节方程
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机收率(%),0.293,0.008,,***,1189,,双向FE-FGLS,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,baseline,,,,表1模型(5),单环节方程
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),综合机械化率(%),0.101,0.007,,***,1189,,双向FE-FGLS,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,robust,,,,表2模型(6),稳健性:替换控制变量(人均GDP/农林水支出);OCR小数点缺失已按语境恢复
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机耕率(%),-0.013,0.002,,***,1189,,双向FE-FGLS,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,robust,,,,表2模型(7),替换控制变量;三环节同入
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机播率(%),0.068,0.007,,***,1189,,双向FE-FGLS,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,robust,,,,表2模型(7),替换控制变量;三环节同入
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机收率(%),0.285,0.008,,***,1189,,双向FE-FGLS,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,robust,,,,表2模型(7),替换控制变量;三环节同入
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机耕率(%),-0.001,0.002,,,1189,,双向FE-FGLS,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,robust,,,,表2模型(8),替换控制变量;单环节
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机播率(%),0.142,0.008,,***,1189,,双向FE-FGLS,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,robust,,,,表2模型(9),替换控制变量;单环节
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机收率(%),0.321,0.008,,***,1189,,双向FE-FGLS,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,robust,,,,表2模型(10),替换控制变量;单环节
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),综合机械化率(%),0.138,0.031,,***,1189,,双向FE-PCSE,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,robust,,,,表2模型(11),稳健性:PCSE估计;OCR小数点缺失已按语境恢复
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机耕率(%),-0.007,0.013,,,1189,,双向FE-PCSE,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,robust,,,,表2模型(12),PCSE;三环节同入;OCR未见星号
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机播率(%),0.077,0.028,,***,1189,,双向FE-PCSE,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,robust,,,,表2模型(12),PCSE;三环节同入
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机收率(%),0.265,0.036,,***,1189,,双向FE-PCSE,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,robust,,,,表2模型(12),PCSE;三环节同入
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机耕率(%),0.001,0.014,,,1189,,双向FE-PCSE,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,robust,,,,表2模型(13),PCSE;单环节
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机播率(%),0.107,0.026,,***,1189,,双向FE-PCSE,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,robust,,,,表2模型(14),PCSE;单环节
41农业机械化驱动了种植结构_趋粮化_吗-朱满德,朱满德等2021,cn,Area,AML,cgrn,粮食播种面积占农作物播种面积比例(%),机收率(%),0.303,0.037,,***,1189,,双向FE-PCSE,0,0,"全国29省(渝并入川,不含西藏港澳台)",1978-2018,robust,,,,表2模型(15),PCSE;单环节
42农业机械对劳动力的替代能否提高粮食生产环境效率-睢忠林,睢忠林等2021,cn,Efficiency,AML,whea,粮食(小麦)生产环境效率GTFP(SBM-DEA),农机对劳动替代程度ML(机械/劳动投入产出弹性比),0.045,0.020,,**,270,,OLS,0,0,15个小麦主产省,2001-2018,robust,0.8892,2.51,,表4列(1),OLS参照回归(作者认为未控空间效应);双固定效应
42农业机械对劳动力的替代能否提高粮食生产环境效率-睢忠林,睢忠林等2021,cn,Efficiency,AML,whea,粮食(小麦)生产环境效率GTFP(SBM-DEA),农机对劳动替代程度ML,0.032,0.018,,*,270,,PSDM,0,0,15个小麦主产省,2001-2018,baseline,0.8892,2.51,,表4列(2),"空间杜宾模型,个体+时点双固定"
42农业机械对劳动力的替代能否提高粮食生产环境效率-睢忠林,睢忠林等2021,cn,Efficiency,AML,whea,粮食(小麦)生产环境效率GTFP(SBM-DEA),农机对劳动替代程度ML,0.010,0.010,,,60,,PSDM,0,0,15个小麦主产省,2001-2018,subgroup,0.8892,2.51,,表4列(3),2001-2004年子样本
42农业机械对劳动力的替代能否提高粮食生产环境效率-睢忠林,睢忠林等2021,cn,Efficiency,AML,whea,粮食(小麦)生产环境效率GTFP(SBM-DEA),农机对劳动替代程度ML,0.042,0.013,,***,210,,PSDM,0,0,15个小麦主产省,2001-2018,subgroup,0.8892,2.51,,表4列(4),2005-2018年子样本
42农业机械对劳动力的替代能否提高粮食生产环境效率-睢忠林,睢忠林等2021,cn,Efficiency,AML,whea,粮食(小麦)生产环境效率GTFP(SBM-DEA),农机对劳动替代程度ML(直接效应),0.044,0.005,,***,210,,PSDM,0,0,15个小麦主产省,2001-2018,robust,0.8892,2.51,0.044,表5 直接效应列,SDM效应分解(2005-2018子样本);正文称弹性:替代程度增1%环境效率提高0.044%
42农业机械对劳动力的替代能否提高粮食生产环境效率-睢忠林,睢忠林等2021,cn,Efficiency,AML,whea,粮食(小麦)生产环境效率GTFP(SBM-DEA),农机对劳动替代程度ML(间接/溢出效应),0.020,0.003,,**,210,,PSDM,0,0,15个小麦主产省,2001-2018,robust,0.8892,2.51,0.020,表5 间接效应列,空间溢出效应;正文称溢出弹性0.020约为直接效应40%
42农业机械对劳动力的替代能否提高粮食生产环境效率-睢忠林,睢忠林等2021,cn,Efficiency,AML,whea,粮食(小麦)生产环境效率GTFP(SBM-DEA),农机对劳动替代程度ML(总效应),0.064,,,***,210,,PSDM,0,0,15个小麦主产省,2001-2018,robust,0.8892,2.51,,表5 总效应列,"SE原文印为(0.09)疑似排版/OCR误差(或为0.009),故未录入"
42农业机械对劳动力的替代能否提高粮食生产环境效率-睢忠林,睢忠林等2021,cn,Yield,AML,whea,小麦单产lnPY,农机对劳动替代程度ML,0.004,,,***,210,,PSDM,0,0,15个小麦主产省,2001-2018,robust,3993.95,2.51,,表6 lnPY列,中介模型第一阶段(ML→单产);OCR列对齐不清SE为0.000或0.001未录;正文确认β2=0.004且1%显著
43农机服务_农村劳动力结构变化与中国粮食生产技术效率-宦梅丽,宦梅丽、侯云先2021,cn,Efficiency,AMS,cgrn,粮食生产技术效率TE(超越对数SFA),村庄可享受机耕服务(0/1),0.0050,0.0029,,*,2063,,GLS,0,1,全国25省(CLDS),2014;2016,baseline,0.6973,,,表3回归0,全部样本;混合截面;含劳动力结构变量
43农机服务_农村劳动力结构变化与中国粮食生产技术效率-宦梅丽,宦梅丽、侯云先2021,cn,Efficiency,AMS,cgrn,粮食生产技术效率TE(超越对数SFA),村庄可享受机耕服务(0/1),0.0086,0.0031,,***,1598,,GLS,0,1,全国25省(CLDS),2014;2016,subgroup,0.6973,,,表3回归1,有农业补贴组
43农机服务_农村劳动力结构变化与中国粮食生产技术效率-宦梅丽,宦梅丽、侯云先2021,cn,Efficiency,AMS,cgrn,粮食生产技术效率TE(超越对数SFA),村庄可享受机耕服务(0/1),-0.0073,0.0075,,,464,,GLS,0,1,全国25省(CLDS),2014;2016,subgroup,0.6973,,,表3回归2,无农业补贴组
43农机服务_农村劳动力结构变化与中国粮食生产技术效率-宦梅丽,宦梅丽、侯云先2021,cn,Efficiency,AMS,cgrn,粮食生产技术效率TE(超越对数SFA),村庄可享受机耕服务(0/1),0.0231,0.0064,,***,367,,GLS,0,1,全国25省(CLDS),2014;2016,subgroup,0.6973,,,表3回归3,有土地流转(转入农地)组
43农机服务_农村劳动力结构变化与中国粮食生产技术效率-宦梅丽,宦梅丽、侯云先2021,cn,Efficiency,AMS,cgrn,粮食生产技术效率TE(超越对数SFA),村庄可享受机耕服务(0/1),0.0010,0.0033,,,1696,,GLS,0,1,全国25省(CLDS),2014;2016,subgroup,0.6973,,,表3回归4,无土地流转组
43农机服务_农村劳动力结构变化与中国粮食生产技术效率-宦梅丽,宦梅丽、侯云先2021,cn,Efficiency,AMS,cgrn,粮食生产技术效率TE(超越对数SFA),村庄可享受机耕服务(0/1),0.0044,0.0052,,,562,,GLS,0,1,全国25省(CLDS),2014;2016,subgroup,0.6973,,,表3回归5,全程机械化耕作组
43农机服务_农村劳动力结构变化与中国粮食生产技术效率-宦梅丽,宦梅丽、侯云先2021,cn,Efficiency,AMS,cgrn,粮食生产技术效率TE(超越对数SFA),村庄可享受机耕服务(0/1),0.0092,0.0042,,**,955,,GLS,0,1,全国25省(CLDS),2014;2016,subgroup,0.6973,,,表3回归6,半机械化耕作组
43农机服务_农村劳动力结构变化与中国粮食生产技术效率-宦梅丽,宦梅丽、侯云先2021,cn,Efficiency,AMS,cgrn,粮食生产技术效率TE(超越对数SFA),村庄可享受机耕服务(0/1),-0.0018,0.0065,,,540,,GLS,0,1,全国25省(CLDS),2014;2016,subgroup,0.6973,,,表3回归7,传统耕作方式组
43农机服务_农村劳动力结构变化与中国粮食生产技术效率-宦梅丽,宦梅丽、侯云先2021,cn,Efficiency,AMS,cgrn,粮食生产技术效率TE(超越对数SFA),村庄可享受机耕服务(0/1),0.0084,0.0033,,**,1319,,GLS,0,1,全国25省(CLDS),2014;2016,subgroup,0.6973,,,表3回归8,粮食主产区组
43农机服务_农村劳动力结构变化与中国粮食生产技术效率-宦梅丽,宦梅丽、侯云先2021,cn,Efficiency,AMS,cgrn,粮食生产技术效率TE(超越对数SFA),村庄可享受机耕服务(0/1),0.0100,0.0064,,,744,,GLS,0,1,全国25省(CLDS),2014;2016,subgroup,0.6973,,,表3回归9,非主产区组
43农机服务_农村劳动力结构变化与中国粮食生产技术效率-宦梅丽,宦梅丽、侯云先2021,cn,Efficiency,AMS,cgrn,粮食生产技术效率TE(超越对数SFA),村庄可享受机耕服务(0/1),0.0055,0.0028,,*,2113,,GLS,0,1,全国25省(CLDS),2014;2016,robust,0.6973,,,表5回归1,"中介模型总效应方程(不含中介变量,劳动力流失样本);第二阶段(含中介)未提取"
43农机服务_农村劳动力结构变化与中国粮食生产技术效率-宦梅丽,宦梅丽、侯云先2021,cn,Efficiency,AMS,cgrn,粮食生产技术效率TE(超越对数SFA),村庄可享受机耕服务(0/1),0.0059,0.0028,,**,2217,,GLS,0,1,全国25省(CLDS),2014;2016,robust,0.6973,,,表5回归4,中介模型总效应方程(女性化/服务业样本);正文称总体效应0.0059
43农机服务_农村劳动力结构变化与中国粮食生产技术效率-宦梅丽,宦梅丽、侯云先2021,cn,Efficiency,AMS,cgrn,粮食生产技术效率TE(超越对数SFA),村庄可享受机耕服务(0/1),0.0047,0.0028,,*,2114,,GLS,0,1,全国25省(CLDS),2014;2016,robust,0.6973,,,表5回归7,中介模型总效应方程(工业转移样本)
