study_id,author_year,lang,Target,Path,crop,dep_var,x_var,beta,se,t_stat,p_report,N,df,model,endog,micro,region,data_years,spec_type,mean_y,mean_x,elast_reported,table_source,notes
121-Int_J_Fin_Econ_-_2022_-_Chandio_-_The_impact_of_R_D_investment_on_grain_crop,Chandio et al. 2022,en,Yield,MCI,cgrn,"lnGP (grain crops production, 10000 tons, log)",DLnAGM (first difference of log agricultural machinery),0.0826,0.0454,1.8162,0.0994,28,,ARDL,0,0,China (national time series),1990-2017,baseline,10.8488,14.3150,0.0826,Table 8 short-run,机械为控制变量; 短期弹性; 正文报告短期机械+0.082%; mean为ln值
121-Int_J_Fin_Econ_-_2022_-_Chandio_-_The_impact_of_R_D_investment_on_grain_crop,Chandio et al. 2022,en,Yield,MCI,cgrn,"lnGP (grain crops production, 10000 tons, log)",DLnAGM(-1) (lagged first difference of log machinery),-0.0849,0.0379,-2.2373,0.0492,28,,ARDL,0,0,China (national time series),1990-2017,baseline,10.8488,14.3150,,Table 8 short-run,"机械为控制变量; 短期滞后一期差分项, 与DLnAGM同一方程, 使用时注意动态项性质; mean为ln值"
122-Is_small_still_beautiful_A_comparative_study_of_rice_farm_size_and_productiv,Wang et al. 2015,en,Yield,AMS,rice,"Ln(yield) (rice, ton/ha, plot-level yearly, Measurement 1, log)","Ln(agricultural machinery service cost) (USD/ha, log)",0.007,0.002,,***,783,,OLS pooled,0,1,"Jiangxi, China (Shangrao)",2011,baseline,12.11,571.26,0.007,Table V Model 4,"机械服务费为投入(控制)变量; log-log弹性; C-D生产函数; mean_y为ton/ha, mean_x为USD/ha(原值)"
122-Is_small_still_beautiful_A_comparative_study_of_rice_farm_size_and_productiv,Wang et al. 2015,en,Yield,AMS,rice,"Ln(yield) (rice, ton/ha, plot-level yearly, Measurement 1, log)","Ln(agricultural machinery service cost) (USD/ha, log)",0.006,0.002,,***,783,,OLS pooled,0,1,"Jiangxi, China (Shangrao)",2011,baseline,12.11,571.26,0.006,Table V Model 5,"机械服务费为投入(控制)变量; log-log弹性; C-D生产函数; mean_y为ton/ha, mean_x为USD/ha(原值)"
122-Is_small_still_beautiful_A_comparative_study_of_rice_farm_size_and_productiv,Wang et al. 2015,en,Yield,AMS,rice,"Ln(yield) (rice, ton/ha, plot-level yearly, Measurement 1, log)","Ln(agricultural machinery service cost) (USD/ha, log)",0.006,0.002,,***,783,,OLS pooled,0,1,"Jiangxi, China (Shangrao)",2011,baseline,12.11,571.26,0.006,Table V Model 6,"机械服务费为投入(控制)变量; log-log弹性; C-D生产函数; mean_y为ton/ha, mean_x为USD/ha(原值)"
122-Is_small_still_beautiful_A_comparative_study_of_rice_farm_size_and_productiv,Wang et al. 2015,en,Yield,AMS,rice,"Ln(yield) (rice, ton/ha, plot-level yearly, Measurement 1, log)","Ln(agricultural machinery service cost) (USD/ha, log)",0.006,0.001,,***,783,,Village FE,0,1,"Jiangxi, China (Shangrao)",2011,robust,12.11,571.26,0.006,Table V Model 7,"机械服务费为投入(控制)变量; log-log弹性; C-D生产函数; mean_y为ton/ha, mean_x为USD/ha(原值)"
122-Is_small_still_beautiful_A_comparative_study_of_rice_farm_size_and_productiv,Wang et al. 2015,en,Yield,AMS,rice,"Ln(yield) (rice, ton/ha, plot-level yearly, Measurement 1, log)","Ln(agricultural machinery service cost) (USD/ha, log)",0.004,0.002,,*,783,,Household FE,0,1,"Jiangxi, China (Shangrao)",2011,robust,12.11,571.26,0.004,Table V Model 8,"机械服务费为投入(控制)变量; log-log弹性; C-D生产函数; mean_y为ton/ha, mean_x为USD/ha(原值)"
122-Is_small_still_beautiful_A_comparative_study_of_rice_farm_size_and_productiv,Wang et al. 2015,en,Yield,AMS,rice,"Ln(yield) (rice, ton/ha, plot-level yearly, Measurement 1, log)","Ln(agricultural machinery service cost) (USD/ha, log)",0.005,0.002,,**,783,,Household FE,0,1,"Jiangxi, China (Shangrao)",2011,robust,12.11,571.26,0.005,Table V Model 9,"机械服务费为投入(控制)变量; log-log弹性; C-D生产函数; mean_y为ton/ha, mean_x为USD/ha(原值)"
122-Is_small_still_beautiful_A_comparative_study_of_rice_farm_size_and_productiv,Wang et al. 2015,en,Yield,MCI,rice,"Ln(yield) (rice, ton/ha, plot-level yearly, Measurement 1, log)",Tractor ownership dummy,0.031,0.014,,**,783,,OLS pooled,0,1,"Jiangxi, China (Shangrao)",2011,baseline,12.11,0.31,,Table V Model 5,拖拉机拥有为控制变量; 半弹性(dummy); 模型列序按HH特征自Model5引入推断(OCR表头错位)
122-Is_small_still_beautiful_A_comparative_study_of_rice_farm_size_and_productiv,Wang et al. 2015,en,Yield,MCI,rice,"Ln(yield) (rice, ton/ha, plot-level yearly, Measurement 1, log)",Tractor ownership dummy,0.023,0.013,,*,783,,OLS pooled,0,1,"Jiangxi, China (Shangrao)",2011,baseline,12.11,0.31,,Table V Model 6,拖拉机拥有为控制变量; 半弹性(dummy); 模型列序按HH特征自Model5引入推断(OCR表头错位)
122-Is_small_still_beautiful_A_comparative_study_of_rice_farm_size_and_productiv,Wang et al. 2015,en,Yield,MCI,rice,"Ln(yield) (rice, ton/ha, plot-level yearly, Measurement 1, log)",Tractor ownership dummy,0.012,0.013,,ns,783,,Village FE,0,1,"Jiangxi, China (Shangrao)",2011,robust,12.11,0.31,,Table V Model 7,拖拉机拥有为控制变量; 半弹性(dummy); 模型列序按HH特征自Model5引入推断(OCR表头错位)
122-Is_small_still_beautiful_A_comparative_study_of_rice_farm_size_and_productiv,Wang et al. 2015,en,Yield,MCI,rice,"Ln(yield) (rice, ton/ha, plot-level seasonal, log)",Tractor ownership dummy,0.032,0.012,,***,1394,,OLS pooled,0,1,"Jiangxi, China (Shangrao)",2011,baseline,6.80,0.32,,Table IV Model 5,拖拉机拥有为控制变量; 半弹性(dummy); 季节层面; 模型列序按变量引入顺序推断(OCR表头错位)
122-Is_small_still_beautiful_A_comparative_study_of_rice_farm_size_and_productiv,Wang et al. 2015,en,Yield,MCI,rice,"Ln(yield) (rice, ton/ha, plot-level seasonal, log)",Tractor ownership dummy,0.022,0.011,,**,1394,,OLS pooled,0,1,"Jiangxi, China (Shangrao)",2011,baseline,6.80,0.32,,Table IV Model 6,拖拉机拥有为控制变量; 半弹性(dummy); 季节层面; 模型列序按变量引入顺序推断(OCR表头错位)
122-Is_small_still_beautiful_A_comparative_study_of_rice_farm_size_and_productiv,Wang et al. 2015,en,Yield,MCI,rice,"Ln(yield) (rice, ton/ha, plot-level seasonal, log)",Tractor ownership dummy,0.011,0.011,,ns,1394,,Village FE,0,1,"Jiangxi, China (Shangrao)",2011,robust,6.80,0.32,,Table IV Model 7,拖拉机拥有为控制变量; 半弹性(dummy); 季节层面; 模型列序按变量引入顺序推断(OCR表头错位)
122-Is_small_still_beautiful_A_comparative_study_of_rice_farm_size_and_productiv,Wang et al. 2015,en,Yield,MCI,rice,"Ln(yield) (rice, ton/ha, plot-level yearly kharif, log)",Tractor ownership dummy,0.022,,,***,679,,OLS pooled,0,1,"Allahabad, Uttar Pradesh, India",2011,baseline,4.40,0.11,,Table VI Model 5,拖拉机拥有为控制变量; 半弹性(dummy); 印度子样本; SE栏OCR严重错位不可读故留空; 正文确认Model5拖拉机显著为正
122-Is_small_still_beautiful_A_comparative_study_of_rice_farm_size_and_productiv,Wang et al. 2015,en,Yield,MCI,rice,"Ln(yield) (rice, ton/ha, plot-level yearly kharif, log)",Tractor ownership dummy,0.032,,,**,679,,OLS pooled,0,1,"Allahabad, Uttar Pradesh, India",2011,baseline,4.40,0.11,,Table VI Model 6,拖拉机拥有为控制变量; 半弹性(dummy); 印度子样本; SE栏OCR严重错位不可读故留空; 正文确认Model5拖拉机显著为正
122-Is_small_still_beautiful_A_comparative_study_of_rice_farm_size_and_productiv,Wang et al. 2015,en,Yield,MCI,rice,"Ln(yield) (rice, ton/ha, plot-level yearly kharif, log)",Tractor ownership dummy,0.003,,,ns,679,,Village FE,0,1,"Allahabad, Uttar Pradesh, India",2011,robust,4.40,0.11,,Table VI Model 7,拖拉机拥有为控制变量; 半弹性(dummy); 印度子样本; SE栏OCR严重错位不可读故留空; 正文确认Model5拖拉机显著为正
