income,group,quantity_2000kcal_elasticity,expenditure_elasticity,budget_share_elasticity,budget_share,support_flag
15906.54997808061,grain,-0.831516941037996,-0.831516941037996,-1.8315169410379961,0.023989402741737244,in_support
15906.54997808061,oil,-0.519717619553648,-0.519717619553648,-1.519717619553648,0.04316824196511878,in_support
15906.54997808061,vegfruit,0.9261625596417927,0.9261625596417927,-0.07383744035820727,0.025185220971927137,in_support
15906.54997808061,meatsea,0.04379289527646573,0.04379289527646573,-0.9562071047235343,0.04509204787610712,in_support
15906.54997808061,dairyegg,0.6897775369730967,0.6897775369730967,-0.31022246302690326,0.00559650932527808,in_support
15906.54997808061,nonfood,1.1823329985366315,1.1823329985366315,0.18233299853663154,0.8569685771198315,in_support
15906.54997808061,all_food,-0.4595300621985608,-0.09244279336899026,-1.0924427933689902,0.14303142288016835,in_support
15906.54997808061,plant_food,-0.6330435979563681,-0.20637525031281026,-1.2063752503128102,0.09234286567878315,in_support
15906.54997808061,animal_food,0.1488919745859645,0.11511587763870228,-0.8848841223612978,0.0506885572013852,in_support
17951.50744040975,grain,-0.5500395060720599,-0.5500395060720599,-1.5500395060720598,0.019562507045573857,in_support
17951.50744040975,oil,-0.3354440486562327,-0.3354440486562327,-1.3354440486562327,0.03633954089354477,in_support
17951.50744040975,vegfruit,0.5215031427658726,0.5215031427658726,-0.4784968572341274,0.02430327552146036,in_support
17951.50744040975,meatsea,0.07534136839530309,0.07534136839530309,-0.924658631604697,0.04025207393427765,in_support
17951.50744040975,dairyegg,0.41906691133650636,0.41906691133650636,-0.5809330886634936,0.005295814112819862,in_support
17951.50744040975,nonfood,1.1495882720354271,1.1495882720354271,0.14958827203542713,0.8742467884923235,in_support
17951.50744040975,all_food,-0.28196931674733394,-0.039950097640534456,-1.0399500976405345,0.1257532115076765,in_support
17951.50744040975,plant_food,-0.4104583514903974,-0.12811867628240553,-1.1281186762824056,0.080205323460579,in_support
17951.50744040975,animal_food,0.13404881099109717,0.11530604424070029,-0.8846939557592997,0.04554788804709751,in_support
20000.0,grain,-0.35567830875794704,-0.35567830875794704,-1.355678308757947,0.016729720507034033,in_support
20000.0,oil,-0.21496083720547868,-0.21496083720547868,-1.2149608372054788,0.0316741788694646,in_support
20000.0,vegfruit,0.31058422847662837,0.31058422847662837,-0.6894157715233716,0.022794828503732698,in_support
20000.0,meatsea,0.08759348385445723,0.08759348385445723,-0.9124065161455428,0.03645320843260412,in_support
20000.0,dairyegg,0.2703085813045477,0.2703085813045477,-0.7296914186954523,0.004930679472034064,in_support
20000.0,nonfood,1.1281653289850448,1.1281653289850448,0.12816532898504485,0.8874173842151305,in_support
20000.0,all_food,-0.16873211360690735,-0.010246022213492533,-1.0102460222134926,0.11258261578486951,in_support
20000.0,plant_food,-0.2622877090404665,-0.07976817351253879,-1.0797681735125388,0.07119872788023134,in_support
20000.0,animal_food,0.11952389431510613,0.1093630571314739,-0.8906369428685261,0.041383887904638185,in_support
22009.754395976976,grain,-0.23387060811953314,-0.23387060811953314,-1.2338706081195332,0.01478417843674828,in_support
22009.754395976976,oil,-0.14155096842495477,-0.14155096842495477,-1.1415509684249547,0.02830112588136815,in_support
22009.754395976976,vegfruit,0.19637836962761013,0.19637836962761013,-0.8036216303723899,0.021213364280724137,in_support
22009.754395976976,meatsea,0.0888904109017699,0.0888904109017699,-0.9111095890982301,0.033407567809088635,in_support
22009.754395976976,dairyegg,0.18610341693102894,0.18610341693102894,-0.8138965830689711,0.004578143964949211,in_support
22009.754395976976,nonfood,1.1133549969437222,1.1133549969437222,0.1133549969437222,0.8977156196271215,in_support
22009.754395976976,all_food,-0.10174009126611525,0.005121309599170318,-0.9948786904008297,0.10228438037287842,in_support
22009.754395976976,plant_food,-0.1713277069995844,-0.05128863097281149,-1.0512886309728116,0.06429866859884058,in_support
22009.754395976976,animal_food,0.10606281770975622,0.10060679361732576,-0.8993932063826743,0.037985711774037846,in_support
30000.0,grain,-0.05407473323888103,-0.05407473323888103,-1.0540747332388811,0.010437867954793689,in_support
30000.0,oil,-0.03486438182953702,-0.03486438182953702,-1.034864381829537,0.02027826855245031,in_support
30000.0,vegfruit,0.045777628830286896,0.045777628830286896,-0.9542223711697131,0.016067885175061244,in_support
30000.0,meatsea,0.06659615357486999,0.06659615357486999,-0.93340384642513,0.025120555805148326,in_support
30000.0,dairyegg,0.06377675694257223,0.06377675694257223,-0.9362232430574278,0.0034775825392320526,in_support
30000.0,nonfood,1.0800582690267424,1.0800582690267424,0.0800582690267424,0.9246178399733143,in_support
30000.0,all_food,-0.011845192821016572,0.018026238421610802,-0.9819737615783892,0.07538216002668563,in_support
30000.0,plant_food,-0.03940538724544985,-0.011454007586177803,-1.0114540075861778,0.04678402168230524,in_support
30000.0,animal_food,0.06609394346956887,0.06625331012185988,-0.9337466898781401,0.02859813834438038,in_support
39277.96693139357,grain,-0.013825365757161114,-0.013825365757161114,-1.0138253657571612,0.007908677367307066,in_support
39277.96693139357,oil,-0.010400811399620338,-0.010400811399620338,-1.0104008113996203,0.0154042989706698,in_support
39277.96693139357,vegfruit,0.013498195742729105,0.013498195742729105,-0.9865018042572709,0.012359839602390612,in_support
39277.96693139357,meatsea,0.04340803938354092,0.04340803938354092,-0.9565919606164591,0.019471162939427307,in_support
39277.96693139357,dairyegg,0.029480937073093325,0.029480937073093325,-0.9705190629269067,0.0026878048076505673,in_support
39277.96693139357,nonfood,1.060509430397498,1.060509430397498,0.06050943039749801,0.9421682163125547,in_support
39277.96693139357,all_food,0.003379591952369187,0.014208829962157865,-0.9857911700378421,0.05783178368744535,in_support
39277.96693139357,plant_food,-0.010168834316617125,-0.0028795604884575545,-1.0028795604884575,0.035672815940367475,in_support
39277.96693139357,animal_food,0.040933076397351977,0.04171873088443004,-0.95828126911557,0.022158967747077873,in_support
50000.0,grain,-0.0035468679708144566,-0.0035468679708144566,-1.0035468679708144,0.0062012248777248875,extrapolation
50000.0,oil,-0.0036250865344015777,-0.0036250865344015777,-1.0036250865344016,0.01208227548365224,extrapolation
50000.0,vegfruit,0.0046943358377063895,0.0046943358377063895,-0.9953056641622936,0.009728885878381565,extrapolation
50000.0,meatsea,0.027825913246191176,0.027825913246191176,-0.9721740867538088,0.015426157946978524,extrapolation
50000.0,dairyegg,0.01600999410808551,0.01600999410808551,-0.9839900058919145,0.002122655482097379,extrapolation
50000.0,nonfood,1.047271855347814,1.047271855347814,0.047271855347813974,0.9544388003311653,extrapolation
50000.0,all_food,0.004903558207443422,0.009725535660118837,-0.9902744643398812,0.045561199668834595,extrapolation
50000.0,plant_food,-0.002680926491554334,-0.000718380870778305,-1.0007183808707782,0.028012386239758692,extrapolation
50000.0,animal_food,0.025731622379391653,0.02639669265324992,-0.97360330734675,0.017548813429075903,extrapolation
80000.0,grain,0.00015363563814420678,0.00015363563814420678,-0.9998463643618558,0.0038740390366883183,extrapolation
80000.0,oil,-0.0005046977352562612,-0.0005046977352562612,-1.0005046977352563,0.00754585103615626,extrapolation
80000.0,vegfruit,0.000655695568989911,0.000655695568989911,-0.9993443044310101,0.006086371269221901,extrapolation
80000.0,meatsea,0.01031243001002253,0.01031243001002253,-0.9896875699899774,0.009722834424686667,extrapolation
80000.0,dairyegg,0.005153749101427042,0.005153749101427042,-0.9948462508985729,0.0013326538994923361,extrapolation
80000.0,nonfood,1.0292904237799598,1.0292904237799598,0.02929042377995983,0.9714382503337543,extrapolation
80000.0,all_food,0.002572275379268656,0.0037781941864610713,-0.9962218058135389,0.02856174966624548,extrapolation
80000.0,plant_food,6.542277956833915e-05,4.4419718655503104e-05,-0.9999555802813445,0.017506261342066478,extrapolation
80000.0,animal_food,0.009401025352249135,0.009690590790669279,-0.9903094092093307,0.011055488324179004,extrapolation
120000.0,grain,0.00017707869222918118,0.00017707869222918118,-0.9998229213077708,0.0025829194617647115,extrapolation
120000.0,oil,-9.873216877756097e-05,-9.873216877756097e-05,-1.0000987321687775,0.0050300620964393045,extrapolation
120000.0,vegfruit,0.00012897745939300547,0.00012897745939300547,-0.999871022540607,0.004058111472824317,extrapolation
120000.0,meatsea,0.0034786337383336495,0.0034786337383336495,-0.9965213662616663,0.006498901979695347,extrapolation
120000.0,dairyegg,0.001673007158332747,0.001673007158332747,-0.9983269928416673,0.0008895777941986797,extrapolation
120000.0,nonfood,1.0194048411890868,1.0194048411890868,0.019404841189086808,0.9809404271950778,extrapolation
120000.0,all_food,0.0009321578758469045,0.0012896262642458412,-0.9987103737357541,0.019059572804922358,extrapolation
120000.0,plant_food,0.00011240875961041776,4.1483344102104845e-05,-0.9999585166558979,0.011671093031028333,extrapolation
120000.0,animal_food,0.0031599774528244936,0.0032612351178678924,-0.9967387648821321,0.007388479773894027,extrapolation
160000.0,grain,4.8481282160681625e-05,4.8481282160681625e-05,-0.9999515187178393,0.0019372519331592728,extrapolation
160000.0,oil,-3.2017173250426736e-05,-3.2017173250426736e-05,-1.0000320171732504,0.0037724824109131006,extrapolation
160000.0,vegfruit,4.1778831366413814e-05,4.1778831366413814e-05,-0.9999582211686335,0.0030436512508475945,extrapolation
160000.0,meatsea,0.001038221677393552,0.001038221677393552,-0.9989617783226065,0.004877178688145022,extrapolation
160000.0,dairyegg,0.0005018637377845606,0.0005018637377845606,-0.9994981362622154,0.0006673806866922768,extrapolation
160000.0,nonfood,1.0144997630619272,1.0144997630619272,0.01449976306192724,0.9857020550302427,extrapolation
160000.0,all_food,0.0002761267579340849,0.0003845883616935433,-0.9996154116383065,0.014297944969757267,extrapolation
160000.0,plant_food,3.0394296363765984e-05,1.1458015405944364e-05,-0.9999885419845941,0.008753385594919968,extrapolation
160000.0,animal_food,0.000943590376980657,0.0009736620062186705,-0.9990263379937814,0.0055445593748372985,extrapolation
200000.0,grain,-2.98848989001776e-05,-2.98848989001776e-05,-1.0000298848989002,0.0015498040050715258,extrapolation
200000.0,oil,-1.362696173572287e-05,-1.362696173572287e-05,-1.0000136269617357,0.0030179714534595416,extrapolation
200000.0,vegfruit,1.7528647363940915e-05,1.7528647363940915e-05,-0.9999824713526361,0.0024349361709019943,extrapolation
200000.0,meatsea,-6.178932900254553e-05,-6.178932900254553e-05,-1.0000617893290025,0.0039021289790304764,extrapolation
200000.0,dairyegg,-1.5243415367937946e-05,-1.5243415367937946e-05,-1.000015243415368,0.0005339309608994339,extrapolation
200000.0,nonfood,1.0115714285811224,1.0115714285811224,0.011571428581122367,0.988561228430637,extrapolation
200000.0,all_food,-2.9979502802621894e-05,-2.5702868612827046e-05,-1.0000257028686128,0.01143877156936297,extrapolation
200000.0,plant_food,-2.1290948261809076e-05,-6.39186395179722e-06,-1.000006391863952,0.007002711629433062,extrapolation
200000.0,animal_food,-5.357742315421684e-05,-5.618699162897507e-05,-1.000056186991629,0.004436059939929911,extrapolation
