draw,group,alpha,beta,delta,tau,omega,kappa
5,oil,0.0012014061391052,0.0,0.1758786058972473,0.0800247140381812,0.7584952417465995,4.8754912255865115
5,pork,0.0269703952814888,0.0,0.0815695004491974,0.0010591628617842,0.7584952417465995,4.8754912255865115
5,vegfruit,0.0185697729283523,0.0,0.024097680106858,0.0527578650726046,0.7584952417465995,4.8754912255865115
6,dairyegg,0.0090571405460723,0.0,0.0069589753603152,0.0098437352672093,0.6942236882483415,5.036305521754654
6,grain,0.0037700637052997,0.0,0.7003652945809864,0.0286443527599727,0.6942236882483415,5.036305521754654
6,meatother,0.0006464126614754,0.0,0.0311512300459433,0.0510455469158463,0.6942236882483415,5.036305521754654
6,nonfood,0.9423580542672598,1.0,73.08300850920756,0.0355325987786783,0.6942236882483415,5.036305521754654
6,oil,0.0011432337611596,0.0,0.1830411947767642,0.080300452870906,0.6942236882483415,5.036305521754654
6,pork,0.0250802046555157,0.0,0.0751325474031952,0.0010584900213114,0.6942236882483415,5.036305521754654
6,vegfruit,0.0179448904032172,0.0,0.0221371929678527,0.0485927883620143,0.6942236882483415,5.036305521754654
7,dairyegg,0.0074080027281372,0.0,0.0067444668143067,0.017406352563721,0.6286107755866187,5.075839162644092
7,grain,0.0001323627410279,0.0,0.5745758546013103,0.1816061281282984,0.6286107755866187,5.075839162644092
7,meatother,0.0004189705253388,0.0,3.1215614266916966e-05,0.0898461799703762,0.6286107755866187,5.075839162644092
7,nonfood,0.956970324038548,1.0,88.18666856041057,0.0405954230896018,0.6286107755866187,5.075839162644092
7,oil,0.0001323627410279,0.0,0.1339207164362257,0.1047985528575902,0.6286107755866187,5.075839162644092
7,pork,0.0205798851831548,0.0,0.0799972548270723,0.0009639652258979,0.6286107755866187,5.075839162644092
7,vegfruit,0.0143580920427654,0.0,0.0354761174008316,0.0450746034419202,0.6286107755866187,5.075839162644092
8,dairyegg,0.0081507341054303,0.0,0.0073278368417948,0.0102221000293977,0.7365735408449181,4.945392293817082
8,grain,0.0036955446294723,0.0,0.6821926714358608,0.0294690281749495,0.7365735408449181,4.945392293817082
8,meatother,0.0005967264079132,0.0,0.0306899023507968,0.054190434898483,0.7365735408449181,4.945392293817082
8,nonfood,0.9436421005410456,1.0,67.73577722283173,0.040433399723137,0.7365735408449181,4.945392293817082
8,oil,0.0011897491599588,0.0,0.1806183021222921,0.0705517672824646,0.7365735408449181,4.945392293817082
8,pork,0.0248810127089804,0.0,0.0842578492876919,0.0010815933547052,0.7365735408449181,4.945392293817082
8,vegfruit,0.0178441324471993,0.0,0.0220509468733104,0.0529302543907947,0.7365735408449181,4.945392293817082
9,dairyegg,0.0084567176398371,0.0,0.0068897935944721,0.0097364493169167,0.7655138172885033,4.964700062036413
9,grain,0.0041398215956714,0.0,0.6651285050120301,0.0282909989311814,0.7655138172885033,4.964700062036413
9,meatother,0.0006656349477975,0.0,0.0312383910526105,0.0538833272626619,0.7655138172885033,4.964700062036413
9,nonfood,0.9438089979880342,1.0,66.5776901808837,0.0369722274550124,0.7655138172885033,4.964700062036413
9,oil,0.0012217982151333,0.0,0.1678853633210226,0.0733234475090231,0.7655138172885033,4.964700062036413
9,pork,0.0236745540751573,0.0,0.0798309037075497,0.0009954416251321,0.7655138172885033,4.964700062036413
9,vegfruit,0.0180324755383689,0.0,0.0222508596473752,0.0505071955886031,0.7655138172885033,4.964700062036413
10,dairyegg,0.0081016372265212,0.0,0.0071946227076325,0.0102576583889368,0.6635406690187572,5.055685452909818
10,grain,0.0040144581156586,0.0,0.649603478080831,0.0297194171315399,0.6635406690187572,5.055685452909818
10,meatother,0.0006310734985769,0.0,0.0347038999906859,0.0588932252639221,0.6635406690187572,5.055685452909818
10,nonfood,0.9431675552630032,1.0,68.2631955236361,0.0413661850070476,0.6635406690187572,5.055685452909818
10,oil,0.0010581763244532,0.0,0.1820427363107352,0.0706609385913848,0.6635406690187572,5.055685452909818
10,pork,0.0252193025090843,0.0,0.078465536731518,0.0009758804095976,0.6635406690187572,5.055685452909818
10,vegfruit,0.0178077970627022,0.0,0.0184462604723053,0.0599877945641205,0.6635406690187572,5.055685452909818
11,dairyegg,0.0085066653203035,0.0,0.0065259492182217,0.0090590927260881,0.7214977368540386,4.951581163367215
11,grain,0.0039011385626153,0.0,0.6649762304612111,0.0327345027131653,0.7214977368540386,4.951581163367215
11,meatother,0.000605955677088,0.0,0.0263097813411336,0.0480887625278714,0.7214977368540386,4.951581163367215
11,nonfood,0.942373929844546,1.0,70.16348102862456,0.0387514140509422,0.7214977368540386,4.951581163367215
11,oil,0.0010106380635207,0.0,0.1675518368541936,0.0768353629604278,0.7214977368540386,4.951581163367215
11,pork,0.0250882826272765,0.0,0.0721221205489779,0.000997459440948,0.7214977368540386,4.951581163367215
11,vegfruit,0.0185133899046496,0.0,0.0240607132031989,0.0501699649692883,0.7214977368540386,4.951581163367215
12,dairyegg,0.0064439275928151,0.0,0.0020714688560151,0.0282826916562515,0.7973729418219787,4.882308310502324
12,grain,0.0040983509171725,0.0,0.5378516560423249,0.1616673195527875,0.7973729418219787,4.882308310502324
12,meatother,0.0009161753589464,0.0,0.0031597360007789,0.0862186632867316,0.7973729418219787,4.882308310502324
12,nonfood,0.945331399770176,1.0,81.81737086617117,0.0375343623496297,0.7973729418219787,4.882308310502324
12,oil,0.0005909921251121,0.0,0.1403076609997875,0.1116537254401731,0.7973729418219787,4.882308310502324
12,pork,0.0263300114351675,0.0,0.0789531715695197,0.0009176372792251,0.7973729418219787,4.882308310502324
12,vegfruit,0.0162891428006101,0.0,0.0353997575782503,0.04405562246387,0.7973729418219787,4.882308310502324
13,dairyegg,0.0093515885604103,0.0,0.0072138098824738,0.0087243121702721,0.7938565669353576,4.896213922794284
13,grain,0.0038743693950614,0.0,0.711360904196714,0.0288351100967599,0.7938565669353576,4.896213922794284
13,meatother,0.0006538995460618,0.0,0.0335413706262119,0.0522587304147185,0.7938565669353576,4.896213922794284
13,nonfood,0.9384164007379008,1.0,66.5458887109451,0.0408192054263144,0.7938565669353576,4.896213922794284
13,oil,0.0011632629578726,0.0,0.1868017738296528,0.0800738752623002,0.7938565669353576,4.896213922794284
13,pork,0.0270913498388373,0.0,0.0768379036122877,0.0010086747354414,0.7938565669353576,4.896213922794284
13,vegfruit,0.0194491289638557,0.0,0.0217088448375729,0.0546618907430042,0.7938565669353576,4.896213922794284
14,dairyegg,0.0098084581705731,0.0,0.0066168008324681,0.0096802477217184,0.7437795739649461,4.8854814271141995
14,grain,0.0041483048165673,0.0,0.7005031248409077,0.0319147143031477,0.7437795739649461,4.8854814271141995
14,meatother,0.0006615950085681,0.0,0.0356522000220848,0.0535252552254024,0.7437795739649461,4.8854814271141995
14,nonfood,0.9407737885929566,1.0,70.5386058100719,0.0404656779911407,0.7437795739649461,4.8854814271141995
14,oil,0.0011574422528435,0.0,0.1621284613764204,0.081583357904685,0.7437795739649461,4.8854814271141995
14,pork,0.0262324817346268,0.0,0.0765225941349013,0.0010560053422064,0.7437795739649461,4.8854814271141995
14,vegfruit,0.0172179294238643,0.0,0.0242679506303321,0.0502234808456042,0.7437795739649461,4.8854814271141995
15,dairyegg,0.0082737468848578,0.0,0.0069497065369405,0.0101127492214791,0.7070538742137689,4.897662394499072
15,grain,0.0038384098835527,0.0,0.6635912085614366,0.0281207728945817,0.7070538742137689,4.897662394499072
15,meatother,0.0006184398371762,0.0,0.0357888048458527,0.0503730301450613,0.7070538742137689,4.897662394499072
15,nonfood,0.9452831057525628,1.0,70.11480835194611,0.0422663501544757,0.7070538742137689,4.897662394499072
15,oil,0.0012337749347287,0.0,0.1715001517355315,0.0737659042885372,0.7070538742137689,4.897662394499072
15,pork,0.0230289450125042,0.0,0.0769141527067544,0.0010880060267855,0.7070538742137689,4.897662394499072
15,vegfruit,0.0177235776946173,0.0,0.0259311109003173,0.0489606352369765,0.7070538742137689,4.897662394499072
16,dairyegg,0.0072468028752138,0.0,0.014228459120341,0.0169946297859718,0.7824401621049886,4.819524705864548
16,grain,0.0081084003132554,0.0,0.5091055337246216,0.1194787253073154,0.7824401621049886,4.819524705864548
16,meatother,0.0007854345366602,0.0,0.0012227253841875,0.0931917243690611,0.7824401621049886,4.819524705864548
16,nonfood,0.9340890828526992,1.0,107.25320153170296,0.0417760192921328,0.7824401621049886,4.819524705864548
16,oil,0.0013064717851714,0.0,0.1302397475726805,0.1132836840895315,0.7824401621049886,4.819524705864548
16,pork,0.0318606573875896,0.0,0.0656581981828121,0.0010438331027039,0.7824401621049886,4.819524705864548
16,vegfruit,0.01660315024941,0.0,0.037969220613858,0.0410684076925609,0.7824401621049886,4.819524705864548
17,dairyegg,0.010294657270942,0.0,0.0067853343828728,0.0090116018456343,0.7541644554037655,4.80169039823783
17,grain,0.0039172547037053,0.0,0.6289027416932101,0.0311252480108154,0.7541644554037655,4.80169039823783
17,meatother,0.0006755804703425,0.0,0.0329880231512549,0.0544295197978462,0.7541644554037655,4.80169039823783
17,nonfood,0.9366655335316588,1.0,68.31825148992274,0.0415793460329706,0.7541644554037655,4.80169039823783
17,oil,0.00107833209473,0.0,0.1603616812386989,0.0747516180660407,0.7541644554037655,4.80169039823783
17,pork,0.0267044752002226,0.0,0.0753103315876008,0.0009986503494411,0.7541644554037655,4.80169039823783
17,vegfruit,0.0206641667283987,0.0,0.0239968219260157,0.0554446005674409,0.7541644554037655,4.80169039823783
18,dairyegg,0.0090214669436832,0.0,0.0073421954667668,0.0097065521357073,0.737274278988894,4.901837300677636
18,grain,0.0037932897236245,0.0,0.6947070289870486,0.0269049179000331,0.737274278988894,4.901837300677636
18,meatother,0.0006151290876671,0.0,0.0330680690467223,0.0565245810907834,0.737274278988894,4.901837300677636
18,nonfood,0.9444484098702703,1.0,69.76319634994464,0.0409099273152772,0.737274278988894,4.901837300677636
18,oil,0.001100022676443,0.0,0.1846111638086495,0.0712674350764204,0.737274278988894,4.901837300677636
18,pork,0.0233729814923381,0.0,0.0820488189122553,0.0011127034950591,0.737274278988894,4.901837300677636
18,vegfruit,0.0176487002059736,0.0,0.025508570354978,0.053100908552559,0.737274278988894,4.901837300677636
19,dairyegg,0.0082049306474723,0.0,0.0069033094258199,0.0097412452409137,0.698468455483356,4.839661730130323
19,grain,0.0037357126611093,0.0,0.6756808865600946,0.0288692615709486,0.698468455483356,4.839661730130323
19,meatother,0.0006194607733795,0.0,0.0291931574916946,0.0522026693809561,0.698468455483356,4.839661730130323
19,nonfood,0.9434580362968972,1.0,68.73768223359707,0.0397521545415782,0.698468455483356,4.839661730130323
19,oil,0.0012736570574493,0.0,0.1798497315836645,0.0784999152075912,0.698468455483356,4.839661730130323
19,pork,0.0254664868577199,0.0,0.0792340044593037,0.0010011903351667,0.698468455483356,4.839661730130323
19,vegfruit,0.0172417157059721,0.0,0.0238586039960767,0.0507963313096905,0.698468455483356,4.839661730130323
20,dairyegg,0.0091524748770733,0.0,0.0064283506594553,0.0091312682748497,0.7105029417735935,4.895002841842738
20,grain,0.0036166303909438,0.0,0.6752489296301103,0.0287905833331855,0.7105029417735935,4.895002841842738
20,meatother,0.0005782642115824,0.0,0.0324067930354871,0.0518129804381161,0.7105029417735935,4.895002841842738
20,nonfood,0.9425384594044536,1.0,68.74338971816516,0.0414728533263583,0.7105029417735935,4.895002841842738
20,oil,0.0012727331215466,0.0,0.1720498442220367,0.0688002526931765,0.7105029417735935,4.895002841842738
20,pork,0.0258867637576774,0.0,0.0716185003381442,0.0010279204743049,0.7105029417735935,4.895002841842738
20,vegfruit,0.0169546742367225,0.0,0.0245335210374409,0.0526620349140659,0.7105029417735935,4.895002841842738
21,dairyegg,0.0090601151281237,0.0,0.006567937354044,0.0094631386020397,0.7602598763717517,4.814525753514458
21,grain,0.0041438932623768,0.0,0.6751780777415476,0.0329431190521774,0.7602598763717517,4.814525753514458
21,meatother,0.0006513228202082,0.0,0.0325148566807768,0.0504879834637758,0.7602598763717517,4.814525753514458
21,nonfood,0.941687980799372,1.0,68.25967551932764,0.0384052155804148,0.7602598763717517,4.814525753514458
21,oil,0.0011640936733575,0.0,0.1687364649678973,0.0686572134608929,0.7602598763717517,4.814525753514458
21,pork,0.0245709087909036,0.0,0.0798490088002594,0.0009592264735069,0.7602598763717517,4.814525753514458
21,vegfruit,0.018721685525658,0.0,0.0227815605305785,0.0482015477953986,0.7602598763717517,4.814525753514458
22,dairyegg,0.008480627113816,0.0,0.0185061888390179,0.0132072205057902,0.4100752532971572,4.693617074816365
22,grain,0.0058625400893498,0.0,0.6370815536823163,0.0498868018034675,0.4100752532971572,4.693617074816365
22,meatother,0.0006952268838612,0.0,0.0084848145668162,0.0857252311626971,0.4100752532971572,4.693617074816365
22,nonfood,0.924092046588284,1.0,142.5688649980071,0.0391182484152261,0.4100752532971572,4.693617074816365
22,oil,0.0014322829992019,0.0,0.1915084382579091,0.0590103388117371,0.4100752532971572,4.693617074816365
22,pork,0.0399700104974963,0.0,0.0285079744141127,0.0009609498875748,0.4100752532971572,4.693617074816365
22,vegfruit,0.0194672658279904,0.0,0.0354040605997998,0.0456089914124412,0.4100752532971572,4.693617074816365
23,dairyegg,0.0095118396884739,0.0,0.0065878798209816,0.008959141633499,0.7225880019820627,4.909865351523871
23,grain,0.0039235255296607,0.0,0.6634746500179569,0.0297108132639927,0.7225880019820627,4.909865351523871
23,meatother,0.0006029364791853,0.0,0.0324343925867643,0.051416032150625,0.7225880019820627,4.909865351523871
23,nonfood,0.9418129642841068,1.0,69.4107271319837,0.0401021217434632,0.7225880019820627,4.909865351523871
23,oil,0.0011597120016612,0.0,0.1693575934971057,0.0775084194163076,0.7225880019820627,4.909865351523871
23,pork,0.0244865048737087,0.0,0.069040407569896,0.0010714094359628,0.7225880019820627,4.909865351523871
23,vegfruit,0.018502517143203,0.0,0.0234501810448253,0.0543963597179732,0.7225880019820627,4.909865351523871
24,dairyegg,0.0081161244989487,0.0,0.0069547134020808,0.0106152915417671,0.6813523555857524,4.842617180589596
24,grain,0.0036816731506954,0.0,0.7096840485582785,0.027789493414364,0.6813523555857524,4.842617180589596
24,meatother,0.0006555308722046,0.0,0.0339744157883493,0.0510919009399758,0.6813523555857524,4.842617180589596
24,nonfood,0.9458080419423454,1.0,66.97906834015686,0.0426817692948138,0.6813523555857524,4.842617180589596
24,oil,0.0011905211679778,0.0,0.1832835984701855,0.0725149656825605,0.6813523555857524,4.842617180589596
24,pork,0.0248421839338234,0.0,0.0742602931553485,0.0010487413886653,0.6813523555857524,4.842617180589596
24,vegfruit,0.0157059244340046,0.0,0.0213447646301554,0.0490754811380847,0.6813523555857524,4.842617180589596
25,dairyegg,0.0109705721448227,0.0,0.0071009931720725,0.0109904545740476,0.47439599983553,4.573114388038992
25,grain,0.009471618426153,0.0,0.5863300720038809,0.0380761380861287,0.47439599983553,4.573114388038992
25,meatother,0.0009124818161012,0.0,0.006477954086027,0.0920160475854354,0.47439599983553,4.573114388038992
25,nonfood,0.9102411101771536,1.0,120.06901737258222,0.0425848409852777,0.47439599983553,4.573114388038992
25,oil,0.0015245286683659,0.0,0.1660601449435355,0.0707279188817694,0.47439599983553,4.573114388038992
25,pork,0.0392887299023407,0.0,0.041781035301716,0.0010204773624862,0.47439599983553,4.573114388038992
25,vegfruit,0.0275909588650625,0.0,0.0342049769525563,0.0311925270419925,0.47439599983553,4.573114388038992
26,dairyegg,0.0082026150196195,0.0,0.0072899803161131,0.0096973785045701,0.7065782027851705,4.919778888364343
26,grain,0.0038117911715237,0.0,0.7223912978709448,0.028523625435776,0.7065782027851705,4.919778888364343
26,meatother,0.000572755855498,0.0,0.0314761156644901,0.0526483733957164,0.7065782027851705,4.919778888364343
26,nonfood,0.9462317243976436,1.0,71.42458949607489,0.0415411278778309,0.7065782027851705,4.919778888364343
26,oil,0.0010533213949312,0.0,0.1665038930990145,0.0720154454119214,0.7065782027851705,4.919778888364343
26,pork,0.023637793143386,0.0,0.0777393120840005,0.0010192549607829,0.7065782027851705,4.919778888364343
26,vegfruit,0.0164899990173978,0.0,0.0220854750327638,0.0531841931484347,0.7065782027851705,4.919778888364343
27,dairyegg,0.0079166609700778,0.0,0.0069982702444521,0.009042582197271,0.6765314727943804,4.886111133416465
27,grain,0.0036864304690189,0.0,0.706590244590745,0.0275208178008,0.6765314727943804,4.886111133416465
27,meatother,0.0005708043664376,0.0,0.0332320451813079,0.0504230870816459,0.6765314727943804,4.886111133416465
27,nonfood,0.9487084667976008,1.0,70.64013119436049,0.0433253033056435,0.6765314727943804,4.886111133416465
27,oil,0.0010402666922757,0.0,0.181543534902293,0.0714021182307177,0.6765314727943804,4.886111133416465
27,pork,0.0218254730640968,0.0,0.0735760277802571,0.001062877986629,0.6765314727943804,4.886111133416465
27,vegfruit,0.0162518976404921,0.0,0.0241806228297366,0.0514482464318437,0.6765314727943804,4.886111133416465
28,dairyegg,0.0093058518916805,0.0,0.0072300453906615,0.0090147921735376,0.7922955563081465,4.921471987869186
28,grain,0.0042074482308591,0.0,0.6633525066788465,0.0313635855210132,0.7922955563081465,4.921471987869186
28,meatother,0.0005732401484508,0.0,0.0323442787528164,0.0578631509332555,0.7922955563081465,4.921471987869186
28,nonfood,0.9377756986132992,1.0,67.22014707380592,0.0408146287517899,0.7922955563081465,4.921471987869186
28,oil,0.001210558860443,0.0,0.1817571546111126,0.0773922893567916,0.7922955563081465,4.921471987869186
28,pork,0.0280509833575317,0.0,0.0789686333800782,0.0010838490512956,0.7922955563081465,4.921471987869186
28,vegfruit,0.0188762188977353,0.0,0.0252018848070277,0.0530206524989072,0.7922955563081465,4.921471987869186
29,dairyegg,0.0096654940275371,0.0,0.0068871005213579,0.0096066133511118,0.6666861371593352,4.919673611550703
29,grain,0.0040321139361626,0.0,0.7069602148367886,0.0318815633889759,0.6666861371593352,4.919673611550703
29,meatother,0.000635680639657,0.0,0.0337221523187139,0.0510238426085131,0.6666861371593352,4.919673611550703
29,nonfood,0.9399108141240244,1.0,73.39652455067862,0.0425836836909988,0.6666861371593352,4.919673611550703
29,oil,0.0010871724563332,0.0,0.1786450282076231,0.068570198958465,0.6666861371593352,4.919673611550703
29,pork,0.0268649752889676,0.0,0.0825158527849202,0.0010495542163631,0.6666861371593352,4.919673611550703
29,vegfruit,0.0178037495273178,0.0,0.0244387885838063,0.0548638412148952,0.6666861371593352,4.919673611550703
30,dairyegg,0.0127383381056252,0.0,0.0060278142943694,0.0143529334755756,0.4599589046441354,4.207437534657635
30,grain,0.0167705391752686,0.0,0.5886498404032249,0.0516831529964083,0.4599589046441354,4.207437534657635
30,meatother,0.0012657921662774,0.0,0.0045164754801997,0.0740153250916512,0.4599589046441354,4.207437534657635
30,nonfood,0.8912228546020013,1.0,125.00330955812548,0.0410225458453188,0.4599589046441354,4.207437534657635
30,oil,0.0025028452679847,0.0,0.0765366328790098,0.1591598420977289,0.4599589046441354,4.207437534657635
30,pork,0.0452784354097474,0.0,0.0648471217681359,0.0009317307011566,0.4599589046441354,4.207437534657635
30,vegfruit,0.0302211952730951,0.0,0.0190169553447597,0.0523555275953296,0.4599589046441354,4.207437534657635
31,dairyegg,0.0106004143564102,0.0,0.0064130608337195,0.0099948994622402,0.3568042964430685,4.766991511913167
31,grain,0.0049235761953889,0.0,0.6598685718459019,0.031751356279022,0.3568042964430685,4.766991511913167
31,meatother,0.0007106022700661,0.0,0.0110515915698297,0.0781876085703601,0.3568042964430685,4.766991511913167
31,nonfood,0.9364066523823596,1.0,125.1253781667277,0.0396757989054026,0.3568042964430685,4.766991511913167
31,oil,0.0012617792397829,0.0,0.1110938146889516,0.1258429493829297,0.3568042964430685,4.766991511913167
31,pork,0.0300662373001174,0.0,0.076183877519792,0.0009764282423,0.3568042964430685,4.766991511913167
31,vegfruit,0.0160307382558746,0.0,0.0313443066765252,0.0542582584923404,0.3568042964430685,4.766991511913167
32,dairyegg,0.0072608497441634,0.0,0.0132604449107471,0.009526637599479,0.7202435392034311,4.9694734452751295
32,grain,0.0147213419342487,0.0,0.4547894985407771,0.0502343838882413,0.7202435392034311,4.9694734452751295
32,meatother,0.0008303710235362,0.0,0.004726653955762,0.1044034864663106,0.7202435392034311,4.9694734452751295
32,nonfood,0.9348095459212796,1.0,106.56557989098008,0.040631862433683,0.7202435392034311,4.9694734452751295
32,oil,0.0012404114748353,0.0,0.128395725408374,0.1223710522767853,0.7202435392034311,4.9694734452751295
32,pork,0.0269299620293616,0.0,0.0901842043100175,0.0009937715765385,0.7202435392034311,4.9694734452751295
32,vegfruit,0.014207517872575,0.0,0.0404744219233538,0.041214805887613,0.7202435392034311,4.9694734452751295
33,dairyegg,0.0083746488919225,0.0,0.0101085356808028,0.0182932823093224,0.4390853831620694,4.685353226053653
33,grain,0.010422317132702,0.0,0.6078368720765592,0.0335402926158256,0.4390853831620694,4.685353226053653
33,meatother,0.0007331962111128,0.0,0.0072982783904063,0.0854866431692654,0.4390853831620694,4.685353226053653
33,nonfood,0.9233471362642652,1.0,125.48412625011366,0.0403569963567435,0.4390853831620694,4.685353226053653
33,oil,0.0016101687416498,0.0,0.113787835635145,0.1454292099560648,0.4390853831620694,4.685353226053653
33,pork,0.0310509989954794,0.0,0.0888206028627443,0.0009680404998682,0.4390853831620694,4.685353226053653
33,vegfruit,0.024461533762868,0.0,0.0352269849968028,0.0401793061496794,0.4390853831620694,4.685353226053653
34,dairyegg,0.0090793176799812,0.0,0.0063519540379008,0.0091132305796485,0.7144076811633833,4.907078359547156
34,grain,0.0042274724111863,0.0,0.6743434522458037,0.0331852905210441,0.7144076811633833,4.907078359547156
34,meatother,0.0006383943674337,0.0,0.0326577415601801,0.0539976769905245,0.7144076811633833,4.907078359547156
34,nonfood,0.939299595496314,1.0,68.05361915653415,0.0376141937329235,0.7144076811633833,4.907078359547156
34,oil,0.001187441175445,0.0,0.1868345560809014,0.0831107769137934,0.7144076811633833,4.907078359547156
34,pork,0.0253915405481149,0.0,0.0701332687392357,0.0010000018316323,0.7144076811633833,4.907078359547156
34,vegfruit,0.0201762383215245,0.0,0.0211731302298033,0.0506043654773748,0.7144076811633833,4.907078359547156
35,dairyegg,0.0090371737746986,0.0,0.0068098784166142,0.008780237048395,0.755310637083689,4.92498533501794
35,grain,0.0043929671378425,0.0,0.6580256995688746,0.031980373362159,0.755310637083689,4.92498533501794
35,meatother,0.0006496335909415,0.0,0.0320596814844001,0.0502466210152169,0.755310637083689,4.92498533501794
35,nonfood,0.9435827972506052,1.0,74.17430445884894,0.0397868730668414,0.755310637083689,4.92498533501794
35,oil,0.0011375596046743,0.0,0.1729092475756329,0.0738611052479518,0.755310637083689,4.92498533501794
35,pork,0.024530073825454,0.0,0.0784573225701217,0.000968777569239,0.755310637083689,4.92498533501794
35,vegfruit,0.0166697948157836,0.0,0.0238869187951779,0.0499761738855811,0.755310637083689,4.92498533501794
36,dairyegg,0.0092267804853546,0.0,0.0061829132411266,0.0091501651342078,0.7694729021924308,4.910255297511983
36,grain,0.0040310696570544,0.0,0.6864513297882207,0.0303979673534043,0.7694729021924308,4.910255297511983
36,meatother,0.0006283659034922,0.0,0.0326149795792179,0.0555684074055394,0.7694729021924308,4.910255297511983
36,nonfood,0.9407430771035976,1.0,68.86608569572223,0.0413551468675779,0.7694729021924308,4.910255297511983
36,oil,0.0012624888957767,0.0,0.1872165574286291,0.0739592704529123,0.7694729021924308,4.910255297511983
36,pork,0.0257926611311565,0.0,0.0790559476498969,0.0010286892904605,0.7694729021924308,4.910255297511983
36,vegfruit,0.0183155568235678,0.0,0.0239757116936532,0.0539239870903913,0.7694729021924308,4.910255297511983
37,dairyegg,0.0092941149249857,0.0,0.0071238986954507,0.0086591276544314,0.7828235475221756,4.876362361733446
37,grain,0.0039695109343308,0.0,0.6794361016090102,0.0304654466297304,0.7828235475221756,4.876362361733446
37,meatother,0.0005927360603665,0.0,0.0300085212811936,0.0529138002004673,0.7828235475221756,4.876362361733446
37,nonfood,0.9441631556927996,1.0,68.97876605142389,0.0429594222767714,0.7828235475221756,4.876362361733446
37,oil,0.0011105154407736,0.0,0.1680866130613062,0.0745545761123301,0.7828235475221756,4.876362361733446
37,pork,0.0235603707949025,0.0,0.0752023022892641,0.0009932337510547,0.7828235475221756,4.876362361733446
37,vegfruit,0.017309596151841,0.0,0.0255206276999531,0.0510984075435019,0.7828235475221756,4.876362361733446
